name,Gold.ASP.Fitness,Gold.ASP.ASP,Gold.ASP.Map,Gold.ASP.DEClash,Gold.ASP.DEInternal,affinity
3qfz,26.9252,26.9900,-134.9500,0.0008,0.0640,3.24
4cj4,24.6136,30.9120,-154.5600,0.4351,5.8633,3.36
1g36,43.9622,47.4320,-237.1600,2.4666,1.0032,7.17
3oyq,22.6420,31.9180,-159.5900,5.7079,3.5681,7.99
4q90,17.0856,17.1000,-85.5000,0.0144,0.0000,2.15
5cbr,40.4658,42.1840,-210.9200,0.0392,1.6790,5.74
1w9u,67.0064,75.2560,-376.2800,1.3639,6.8857,6.09
1e2k,38.8587,42.6680,-213.3400,2.8129,0.9964,4.94
2aod,60.9312,68.6480,-343.2400,2.7654,4.9514,5.66
3f70,17.3024,18.3260,-91.6300,0.0000,1.0236,4.85
3arx,46.8636,48.4820,-242.4100,0.7108,0.9076,5.33
3bxf,42.1899,45.4420,-227.2100,2.9874,0.2647,5.54
3n4b,28.3015,35.3240,-176.6200,2.9135,4.1090,7.02
1nwl,5.4598,18.1560,-90.7800,6.7927,5.9035,2.39
1w13,52.3284,58.5960,-292.9800,1.7358,4.5319,8.7
4e0x,28.7224,31.1160,-155.5800,1.7051,0.6886,7.12
3f6g,12.7545,16.8200,-84.1000,3.3866,0.6789,4.72
3b2q,19.5356,38.0300,-190.1500,13.1187,5.3757,4.55
1bnn,31.3815,38.7340,-193.6700,4.7790,2.5735,10
2yix,41.1822,43.9420,-219.7100,1.3589,1.4009,8.48
4dkp,28.0955,29.7540,-148.7700,0.1888,1.4696,5.72
2v58,35.4740,36.8420,-184.2100,0.0106,1.3574,9.09
2p3a,62.8383,72.4040,-362.0200,5.3701,4.1955,7.96
1gfy,29.5725,37.2400,-186.2000,4.1372,3.5304,5.08
3c79,36.5547,45.0700,-225.3500,5.7680,2.7473,7.2
1nz7,36.9147,50.1800,-250.9000,4.4088,8.8565,7.12
1aj7,34.0971,39.8880,-199.4400,2.9948,2.7960,3.87
3qps,21.4197,27.8340,-139.1700,4.2551,2.1591,5.6
4w9d,44.9853,48.3000,-241.5000,0.1999,3.1149,4.99
3t1a,67.8591,69.7700,-348.8500,0.7636,1.1473,8.37
4ll3,33.8353,44.0160,-220.0800,6.9058,3.2749,11.57
1b3f,65.7477,71.3900,-356.9500,2.2772,3.3651,6.89
4o07,46.3953,48.1800,-240.9000,0.4483,1.3364,7.38
4lxz,36.7903,47.2300,-236.1500,8.8215,1.6182,6.74
2y9g,22.2275,23.2860,-116.4300,0.0000,1.0585,3.77
2xog,39.4689,43.4960,-217.4800,1.5108,2.5163,3.43
1g1d,31.7516,34.6760,-173.3800,1.4633,1.4611,9.44
3imc,17.7619,18.6520,-93.2600,0.8889,0.0012,2.96
3a1c,46.5132,54.4820,-272.4100,3.9477,4.0212,4
4f39,29.3748,30.5420,-152.7100,0.6098,0.5574,5.7
3gbe,34.1848,35.8900,-179.4500,1.7006,0.0046,5
1njs,54.5231,60.2780,-301.3900,0.8596,4.8953,7.82
3r5t,49.1797,59.0080,-295.0400,7.1971,2.6312,8.58
4kiu,36.7849,45.0800,-225.4000,5.8965,2.3986,3.85
1o30,39.0866,47.2000,-236.0000,1.7225,6.3909,6.77
4io7,26.2701,26.8760,-134.3800,0.0402,0.5656,3.68
2qrq,28.6541,28.8560,-144.2800,0.0456,0.1563,5.1
1d7i,11.2456,13.4140,-67.0700,2.0394,0.1290,3.6
2pvu,31.2285,32.0220,-160.1100,0.4674,0.3261,6.31
4alx,40.6551,44.2100,-221.0500,3.4904,0.0645,7.28
3su4,37.8946,46.8840,-234.4200,1.1732,7.8162,6.26
1fcx,50.4253,52.2360,-261.1800,0.5687,1.2420,7.19
2vvv,47.6051,57.7040,-288.5200,1.4110,8.6879,8.22
1xug,40.5256,44.6780,-223.3900,3.3126,0.8397,7.05
4i8x,16.6844,18.3460,-91.7300,1.1662,0.4954,2.64
3zln,52.8558,53.5820,-267.9100,0.3364,0.3898,8.47
4c1y,22.7010,22.8540,-114.2700,-0.0000,0.1530,3.6
1drv,52.8857,69.6040,-348.0200,13.1185,3.5998,6.54
2cf9,51.2404,52.9600,-264.8000,0.0529,1.6668,7.82
1jao,42.1165,45.3520,-226.7600,1.2629,1.9726,5.92
3rdo,29.3651,29.8360,-149.1800,0.1103,0.3606,9.85
3hl7,29.5510,32.2400,-161.2000,0.0000,2.6890,7.64
1rnm,24.3868,25.3140,-126.5700,0.0186,0.9086,3.07
4ymb,33.0354,35.7740,-178.8700,1.8124,0.9262,6.21
2pyi,35.9156,37.8060,-189.0300,0.0751,1.8153,3.75
4lhv,68.5763,70.4380,-352.1900,1.2550,0.6066,10
1g2l,59.8729,64.6060,-323.0300,1.4459,3.2871,7.24
2f81,32.0031,44.7760,-223.8800,8.4705,4.3024,10.52
4ipn,36.8055,45.2360,-226.1800,3.5922,4.8383,3.39
3mam,13.3072,17.2480,-86.2400,2.6105,1.3303,4.12
2yk1,35.4650,36.5880,-182.9400,0.4570,0.6660,8.13
3ijh,26.3087,29.8500,-149.2500,2.2517,1.2896,4
1xq0,36.8419,39.7440,-198.7200,0.4652,2.4369,6.34
2yfx,27.5522,29.6940,-148.4700,1.5462,0.5956,8.09
2qu6,47.7412,52.0400,-260.2000,2.7651,1.5337,8.52
1yfz,34.0824,36.1020,-180.5100,1.4811,0.5386,4.35
4dst,9.8643,11.8360,-59.1800,1.6766,0.2951,2.96
4pyx,38.9898,47.7700,-238.8500,1.1114,7.6688,6.14
3cda,39.4805,48.7920,-243.9600,1.4543,7.8573,7.58
2r5p,52.4954,56.1140,-280.5700,1.4448,2.1738,8.48
2ri9,18.4444,19.5000,-97.5000,1.0556,0.0000,3.22
3c4h,30.7666,30.8880,-154.4400,0.1214,0.0000,5.7
4wt2,45.1423,53.3000,-266.5000,0.0135,8.1441,10.42
3hkq,23.9295,25.5380,-127.6900,1.3405,0.2680,5.34
2qdt,22.3894,23.0220,-115.1100,0.0106,0.6220,5.19
2j62,55.1751,57.0060,-285.0300,0.4308,1.4001,11.34
1o2z,41.0801,47.5500,-237.7500,2.9043,3.5656,6.11
3jrx,42.7005,44.5700,-222.8500,0.0174,1.8521,9
3cj2,19.9630,21.2580,-106.2900,0.0000,1.2950,4.85
4zvi,17.2158,20.8780,-104.3900,1.1657,2.4964,6.33
4zme,33.5012,34.9220,-174.6100,0.0021,1.4187,4.3
1i9p,24.0755,34.7780,-173.8900,4.9407,5.7618,8.41
2fqw,52.8580,53.7980,-268.9900,0.2188,0.7211,6.68
3bvb,31.4460,41.1680,-205.8400,6.4930,3.2290,5.49
1fh7,44.5032,49.4880,-247.4400,4.6936,0.2912,5.24
1i9l,29.2774,32.1840,-160.9200,1.5011,1.4055,8.48
3n9s,50.8454,62.2200,-311.1000,8.8140,2.5606,5.26
3bzf,65.8551,82.8420,-414.2100,7.4840,9.5029,4.52
4x11,14.5285,19.7240,-98.6200,0.9856,4.2098,2.22
3kdb,43.3471,53.3060,-266.5300,5.5984,4.3605,9.85
4yrd,19.0474,22.6520,-113.2600,3.6046,0.0000,4.57
1q1g,36.0103,37.1420,-185.7100,0.7846,0.3471,8.57
4iue,43.4997,46.4800,-232.4000,0.9580,2.0223,6.55
4m14,20.3619,25.6940,-128.4700,0.1007,5.2314,6.7
3p9m,71.6120,84.3700,-421.8500,2.2591,10.4989,5
3cyz,16.9232,18.0020,-90.0100,0.0000,1.0788,7.22
3sax,35.7515,40.6980,-203.4900,1.4190,3.5275,6.57
4cr5,17.0987,17.6020,-88.0100,0.5033,0.0000,4.15
1xgi,14.4302,24.3500,-121.7500,5.3446,4.5752,4.85
2qrm,33.3404,33.4880,-167.4400,0.0202,0.1274,4.03
2v3u,24.9327,25.1720,-125.8600,0.0477,0.1916,3
1uvt,43.6443,45.9280,-229.6400,0.5628,1.7209,7.64
2vjx,40.0045,41.6360,-208.1800,1.6027,0.0288,4.96
3f5j,74.0225,82.2680,-411.3400,3.7330,4.5124,4.28
4bqs,22.8612,22.9200,-114.6000,0.0323,0.0266,4.21
3h30,19.3385,20.3240,-101.6200,0.0000,0.9855,4.53
2zc9,40.7008,44.0180,-220.0900,1.3049,2.0123,6.74
1ajq,17.0460,18.7020,-93.5100,1.0569,0.5991,4.31
4xaq,31.3865,31.9680,-159.8400,0.0053,0.5762,7.14
3dcc,25.2730,28.9420,-144.7100,1.4969,2.1720,8.96
4ara,48.0573,50.0800,-250.4000,0.1433,1.8794,6.05
4c6u,8.1542,16.7660,-83.8300,5.6329,2.9789,4.59
4ury,29.7517,34.9180,-174.5900,2.9820,2.1842,2.22
1t7d,26.8810,39.6120,-198.0600,3.4910,9.2400,6.03
4cwn,41.2424,41.6300,-208.1500,0.0270,0.3606,5.59
4bcs,38.0487,39.8660,-199.3300,1.4207,0.3966,6.99
4gzp,28.9332,34.9200,-174.6000,4.8389,1.1478,7.84
2qx0,41.2875,42.6220,-213.1100,1.3335,0.0009,6.11
2r0h,30.0458,33.8500,-169.2500,0.1036,3.7006,3.51
1ft7,21.8852,30.5400,-152.7000,8.5005,0.1543,5.18
4w9k,56.5920,62.0240,-310.1200,1.3219,4.1101,6.54
4pow,43.4691,46.3160,-231.5800,0.2063,2.6407,6.3
2w08,28.0164,29.3960,-146.9800,0.1508,1.2288,3.42
3l0v,26.5742,35.3860,-176.9300,6.1998,2.6120,7.64
3kr4,28.5585,34.4320,-172.1600,4.0093,1.8642,7.6
2x96,61.0901,75.0700,-375.3500,8.9501,5.0298,4.03
4r3w,36.3318,38.8320,-194.1600,1.2937,1.2065,3
2vmd,21.1793,23.0260,-115.1300,0.0000,1.8467,3.02
1pb9,18.6557,22.5080,-112.5400,3.8523,0.0000,3.62
4xty,77.2679,82.4460,-412.2300,1.0418,4.1363,9.21
4bak,56.2002,61.7380,-308.6900,2.5548,2.9829,8.91
3drg,73.1893,86.7200,-433.6000,3.1518,10.3790,7
2o4l,41.1442,50.2500,-251.2500,3.8382,5.2676,9.22
1zge,22.8634,26.1160,-130.5800,2.1629,1.0897,7.3
3sue,45.0039,55.2000,-276.0000,4.2585,5.9376,9.08
3nu3,41.1495,46.3460,-231.7300,2.0128,3.1837,9.82
3nu9,35.7040,40.9780,-204.8900,0.9407,4.3333,9.05
2gv7,49.3570,58.4540,-292.2700,1.3911,7.7059,7.85
4buq,28.9511,29.0880,-145.4400,0.1247,0.0121,8.14
3ai8,9.7652,22.4240,-112.1200,10.1277,2.5311,3.81
4q1w,41.5989,47.6040,-238.0200,2.4603,3.5447,11.7
1fch,41.5424,47.6160,-238.0800,0.0944,5.9792,7.15
3hzk,23.0379,33.2220,-166.1100,0.3438,9.8403,6.7
1c5p,26.5955,26.9540,-134.7700,0.1214,0.2371,4.68
1m7y,67.4793,72.3400,-361.7000,0.8012,4.0594,10.96
1oar,46.3067,55.6900,-278.4500,6.9492,2.4342,7.4
1avn,6.8535,7.4960,-37.4800,0.0811,0.5614,3.9
3u93,24.3539,25.2660,-126.3300,0.1349,0.7772,6.31
4iie,20.0716,27.5520,-137.7600,7.4804,0.0000,2.34
4ai5,37.7712,38.4700,-192.3500,0.6988,0.0000,2.92
4n6g,28.9443,30.0760,-150.3800,1.1317,0.0000,5.47
4nuc,32.4659,35.1980,-175.9900,0.0712,2.6609,6.04
1dif,53.7810,66.8620,-334.3100,0.7818,12.2992,10.66
4a4w,25.8421,32.9900,-164.9500,1.7416,5.4062,7.72
1gnm,32.4137,48.3980,-241.9900,10.3871,5.5972,6.25
2y7i,37.4953,38.6560,-193.2800,1.0627,0.0980,5.54
4bam,53.6795,58.9780,-294.8900,2.1726,3.1259,8.94
3r0y,6.8443,22.5520,-112.7600,2.9108,12.7969,4.84
2euk,69.7569,74.0020,-370.0100,0.2930,3.9521,6.6
2hjb,17.4404,20.8600,-104.3000,3.0697,0.3499,4.39
4fcf,17.8558,20.6700,-103.3500,0.0174,2.7968,8.62
4avh,32.7912,33.5480,-167.7400,0.0519,0.7049,7.23
3c8e,24.3166,27.7140,-138.5700,1.2237,2.1737,4.15
3hf8,56.0198,59.8940,-299.4700,0.4650,3.4092,6.51
3evd,35.5389,43.6580,-218.2900,4.0114,4.1077,6.91
1gvx,66.8406,73.8020,-369.0100,0.0189,6.9426,7.22
2x4z,33.4148,37.9120,-189.5600,1.3649,3.1323,8.57
2afx,22.0926,26.3540,-131.7700,3.8845,0.3769,5.15
4zo5,52.8320,56.4420,-282.2100,0.9121,2.6979,9.82
4ucc,29.9775,32.0480,-160.2400,0.3714,1.6991,4.32
3o7u,25.6686,27.9420,-139.7100,2.2734,0.0000,7.28
1qbn,47.8066,50.3820,-251.9100,0.3483,2.2271,5.85
4cd5,55.5933,59.1240,-295.6200,2.4339,1.0969,6.71
1o5e,39.5173,45.1520,-225.7600,0.9798,4.6549,5.74
1njc,40.0030,45.5360,-227.6800,4.9538,0.5793,5.55
4qlk,79.8930,85.0600,-425.3000,1.0937,4.0733,3.24
3wha,31.7683,34.3900,-171.9500,1.1223,1.4995,9.32
3el4,52.5890,55.9820,-279.9100,1.0404,2.3526,7.17
3cft,9.2187,11.9800,-59.9000,0.0354,2.7259,4.19
3pce,17.7810,25.4680,-127.3400,7.3084,0.3785,2
3q44,56.3634,61.6840,-308.4200,2.3415,2.9792,6.31
4jfk,40.5660,53.1540,-265.7700,10.3214,2.2666,6.44
2fqy,56.2830,58.8320,-294.1600,1.8125,0.7365,6.57
4lkq,25.7560,25.7560,-128.7800,0.0000,0.0000,3.35
4qpl,73.5316,77.0120,-385.0600,1.9431,1.5374,7.41
4jyb,58.8404,61.5280,-307.6400,0.2589,2.4287,6.96
3s73,27.6123,29.6820,-148.4100,0.9718,1.0979,8.7
1ctt,37.4682,40.7760,-203.8800,1.5911,1.7167,4.52
3aho,50.4172,66.3540,-331.7700,9.8492,6.0876,7.05
4lm1,25.1424,28.2600,-141.3000,1.3060,1.8116,3.23
4qfl,36.0671,39.2180,-196.0900,1.3779,1.7730,5.11
2v2c,21.6674,25.7160,-128.5800,3.7525,0.2961,3.41
4kao,39.7717,45.6320,-228.1600,1.5717,4.2887,6.11
4ijh,26.3208,31.6100,-158.0500,3.3989,1.8903,4.33
4nja,31.3626,39.6160,-198.0800,0.7384,7.5151,6.22
2fgv,47.0649,54.6860,-273.4300,3.8777,3.7433,6.12
2uxz,51.1604,59.0140,-295.0700,4.7289,3.1248,8.48
4idn,87.9342,93.6440,-468.2200,1.8724,3.8374,5.24
3a1s,45.3843,49.3800,-246.9000,1.9352,2.0604,4.83
2v8w,59.0772,64.1160,-320.5800,0.2096,4.8293,6.82
3f1a,28.5638,36.8480,-184.2400,6.4752,1.8090,7.21
4pox,43.5673,48.0340,-240.1700,1.1460,3.3207,5.43
1tkb,57.0963,67.5000,-337.5000,6.4813,3.9223,8
4qjw,35.3040,43.4600,-217.3000,1.3693,6.7867,7.8
4jx9,18.0925,21.1960,-105.9800,2.4229,0.6806,8.62
3dgo,42.3942,51.4160,-257.0800,0.1809,8.8409,6.74
4h85,20.7384,22.4620,-112.3100,0.0383,1.6854,5.15
4lps,57.9849,62.2420,-311.2100,2.8061,1.4510,5.74
1qin,48.0526,60.2920,-301.4600,7.0712,5.1682,8
1hms,25.6120,27.0220,-135.1100,0.0000,1.4100,6.37
3f19,32.1388,39.1880,-195.9400,5.2109,1.8383,7.19
1xpz,28.0400,31.2380,-156.1900,1.0325,2.1656,7.08
2qbs,35.5707,38.1960,-190.9800,0.1049,2.5204,6.68
3eko,19.4842,20.7960,-103.9800,0.0217,1.2900,6.7
1ec0,65.0175,70.3780,-351.8900,1.2555,4.1050,8.49
4ish,48.9634,50.8160,-254.0800,0.0174,1.8352,8.72
4g0z,37.8235,40.4980,-202.4900,2.6316,0.0429,2.21
4hbm,35.2663,38.3760,-191.8800,0.0580,3.0517,7.92
1np0,40.1877,43.0440,-215.2200,2.8084,0.0478,3.57
1e6q,40.0769,42.9040,-214.5200,1.4542,1.3729,3.15
3moe,20.0403,24.5820,-122.9100,3.9996,0.5420,4.3
3tay,23.4269,28.5780,-142.8900,0.4834,4.6676,3.38
1d4l,44.1502,48.7260,-243.6300,1.6911,2.8847,8.77
1i9q,30.7624,33.5620,-167.8100,1.2422,1.5574,8.41
3mna,31.8497,38.9320,-194.6600,2.9487,4.1336,7.39
1q84,103.9107,106.3600,-531.8000,0.3577,2.0916,11.05
2uy4,26.6460,29.2160,-146.0800,0.0341,2.5359,4.68
2gj5,14.8583,19.8960,-99.4800,2.1311,2.9067,8.32
2y81,37.8580,47.5640,-237.8200,5.1108,4.5953,8.7
4mjo,25.1920,32.1180,-160.5900,2.1137,4.8123,6.22
4ih3,9.0532,25.2920,-126.4600,14.3784,1.8604,4.82
3rux,77.8629,82.4960,-412.4800,0.9649,3.6683,9.28
3gta,38.7307,43.9820,-219.9100,0.4594,4.7919,4.28
1xr9,74.2737,99.4800,-497.4000,6.2233,18.9831,7.15
1b40,62.8963,67.4220,-337.1100,1.1566,3.3691,7.28
4x5y,43.4221,46.6580,-233.2900,2.3002,0.9357,8.03
1bv7,66.9456,72.2520,-361.2600,0.7734,4.5330,10.3
3gus,21.8878,24.4960,-122.4800,0.0089,2.5993,6.05
3kgq,27.3058,38.2500,-191.2500,6.6442,4.3000,2.3
1vyf,22.8641,25.9740,-129.8700,0.1334,2.9765,8.05
4zx0,37.2502,44.4120,-222.0600,1.1587,6.0030,8
4u6c,30.3042,43.7320,-218.6600,12.1131,1.3147,5
3aaq,53.5939,62.4340,-312.1700,2.4703,6.3698,3.3
4ty6,35.9410,37.3920,-186.9600,0.2567,1.1944,7.52
3m5e,34.3868,42.1340,-210.6700,4.2057,3.5415,7.37
4qp2,16.1069,16.1880,-80.9400,0.0811,0.0000,3.03
4xya,28.2233,33.2160,-166.0800,1.9644,3.0283,5.86
2v54,47.2382,51.8000,-259.0000,3.7454,0.8164,4.6
5yas,21.0070,24.3680,-121.8400,0.0000,3.3610,3.26
4kz3,15.2362,17.5840,-87.9200,0.0000,2.3478,2.77
2pwr,49.7779,61.5680,-307.8400,4.7314,7.0587,6.59
3qx9,37.8710,42.5480,-212.7400,0.4641,4.2129,4.05
4hdf,33.8844,42.8160,-214.0800,5.1703,3.7613,8.49
3hl5,26.2075,35.5080,-177.5400,2.4283,6.8722,4.47
3cd0,40.6807,43.9520,-219.7600,0.3170,2.9543,7.57
4ly1,49.2910,61.1180,-305.5900,8.7018,3.1253,7.26
4emf,34.1389,44.8460,-224.2300,1.7664,8.9407,7.08
2dri,35.1270,35.3060,-176.5300,0.1790,0.0000,6.89
2bfr,45.1105,48.5280,-242.6400,0.8745,2.5430,5.25
2oax,39.6761,40.5640,-202.8200,0.5923,0.2955,8.65
3acx,37.2361,37.7760,-188.8800,0.0000,0.5399,5.7
1gcz,33.8686,39.2300,-196.1500,3.2272,2.1342,5.13
2h6t,45.7763,58.3140,-291.5700,2.7258,9.8119,7.22
2avq,60.6759,67.8240,-339.1200,2.6626,4.4855,4.39
4ax9,53.6954,60.0180,-300.0900,0.6067,5.7159,9.57
2xht,20.3446,23.0300,-115.1500,0.7817,1.9037,5.96
4mr6,32.2934,33.6080,-168.0400,0.7562,0.5584,6.6
1a9q,22.1577,23.3800,-116.9000,1.2223,0.0000,6.17
1c1u,40.1266,41.6120,-208.0600,0.9881,0.4973,8.25
3ryx,32.6824,35.3400,-176.7000,0.8176,1.8399,8.14
3gsm,19.6586,21.5100,-107.5500,0.5147,1.3367,6.48
2gh9,77.7987,81.1120,-405.5600,0.0620,3.2513,6
1dhi,44.8075,47.3640,-236.8200,0.0000,2.5565,7.26
1b0h,71.8050,77.5020,-387.5100,1.8651,3.8319,6.7
3l4y,37.6037,46.4920,-232.4600,3.6225,5.2658,7
4ykj,21.4658,22.9320,-114.6600,1.4171,0.0491,4.43
4cws,46.5057,46.9780,-234.8900,0.0000,0.4723,7.92
3nb5,32.6083,34.8240,-174.1200,0.4916,1.7241,7.74
1x8t,50.2951,60.4580,-302.2900,5.9410,4.2219,7.8
2izl,36.0490,37.8420,-189.2100,1.0979,0.6951,6
1atr,54.6683,59.0940,-295.4700,2.6069,1.8188,6.96
1d09,49.0317,54.9360,-274.6800,0.2753,5.6290,7.57
1b3l,52.3901,55.8580,-279.2900,0.1660,3.3020,5.89
3gy2,40.6139,42.3960,-211.9800,0.5957,1.1865,5.74
2qwc,31.9390,35.2560,-176.2800,3.2473,0.0697,3.55
2gz2,29.9643,34.5300,-172.6500,2.1300,2.4357,5.22
4lm0,23.1151,24.1300,-120.6500,0.0000,1.0149,3.25
1wvj,38.5899,39.4700,-197.3500,0.7774,0.1028,6.73
3hky,31.3135,34.7080,-173.5400,0.4670,2.9275,7.1
3p7i,26.0854,27.5540,-137.7700,1.4492,0.0194,7.7
4q1y,41.7541,46.5300,-232.6500,1.3793,3.3966,10.35
2fx6,18.1964,19.6420,-98.2100,1.4456,0.0000,3.7
1b8y,43.6856,50.0260,-250.1300,4.3478,1.9926,7.85
3t3c,39.5582,43.2020,-216.0100,0.3112,3.3326,10.23
3f78,21.5040,23.5980,-117.9900,0.7805,1.3134,3.1
4cpr,37.4648,56.9060,-284.5300,6.7782,12.6630,7.46
4a4v,21.1832,25.4120,-127.0600,0.4660,3.7627,6.54
1ex8,92.3556,108.0380,-540.1900,4.0290,11.6534,6.33
1b3g,57.4861,62.8360,-314.1800,2.2559,3.0940,6.7
2web,39.6172,50.2440,-251.2200,4.9891,5.6377,5.12
1xd0,73.9267,82.3600,-411.8000,3.8344,4.5989,7.12
2f35,27.7032,31.2060,-156.0300,0.0004,3.5024,5.4
4q87,21.3779,24.8300,-124.1500,3.1145,0.3375,4.85
1b3h,61.3614,65.7160,-328.5800,1.3559,2.9987,6.21
2iko,41.4445,43.7200,-218.6000,0.0038,2.2717,5.45
1lah,28.3076,28.8220,-144.1100,0.1303,0.3840,7.52
4lj5,35.7689,40.6860,-203.4300,1.5381,3.3791,6.29
4m8x,27.0903,42.1620,-210.8100,8.0507,7.0211,10.2
1dgm,22.0413,25.0220,-125.1100,2.2037,0.7769,5.05
3dx4,40.3702,44.0380,-220.1900,3.5941,0.0737,7.12
1fh9,47.8450,53.7280,-268.6400,5.4517,0.4312,6.43
4ymx,34.0198,35.7000,-178.5000,1.4826,0.1975,7.1
3u7k,32.3135,41.6820,-208.4100,6.3584,3.0101,7.07
2v95,38.3284,38.4580,-192.2900,0.0000,0.1296,8.3
3sfg,11.5814,16.3200,-81.6000,3.9538,0.7848,6.06
4o97,45.1363,47.0000,-235.0000,0.2085,1.6552,8.52
4cjr,21.6375,31.1560,-155.7800,0.8986,8.6199,3.1
4uac,68.0540,75.4300,-377.1500,2.9075,4.4685,6.54
1kav,36.9035,45.5820,-227.9100,5.3202,3.3583,5.82
1b5j,61.9989,66.5360,-332.6800,1.2645,3.2726,7.43
4ts1,19.0294,23.6820,-118.4100,4.4288,0.2237,4.94
3vd4,39.1257,39.9600,-199.8000,0.4893,0.3450,4.82
3mhm,33.4643,46.0740,-230.3700,8.8772,3.7324,7
2rkg,37.9867,45.7680,-228.8400,6.3292,1.4521,8.09
4hw3,37.9842,39.2920,-196.4600,0.4006,0.9073,6.49
3tb6,23.8636,23.8640,-119.3200,0.0004,0.0000,5.08
1o0n,28.0932,29.2640,-146.3200,0.1311,1.0397,4.09
4n3l,31.8608,40.1200,-200.6000,0.3585,7.9007,7
3iob,33.2399,34.4900,-172.4500,1.2241,0.0261,3.42
4pzv,61.0328,72.2320,-361.1600,2.1490,9.0502,5.7
2pbw,32.3025,35.8060,-179.0300,1.3897,2.1139,8.25
2ya6,38.1871,43.9720,-219.8600,3.9393,1.8456,5.7
4wkn,48.3434,49.2260,-246.1300,0.3773,0.5053,9.72
4gql,55.8831,67.3220,-336.6100,5.1052,6.3338,9.59
4hy1,29.7399,32.3260,-161.6300,0.6273,1.9587,8.7
2xdx,21.5373,25.1920,-125.9600,0.9943,2.6604,6.46
2x97,51.2535,61.6400,-308.2000,4.6800,5.7065,5.66
1nm6,49.1279,50.7420,-253.7100,1.4597,0.1544,10.05
3eft,24.6048,30.7380,-153.6900,4.1709,1.9623,7.92
1e5j,59.8619,62.1520,-310.7600,0.0064,2.2837,4
3t3u,38.4810,41.3460,-206.7300,1.7455,1.1195,8.6
2o4j,50.9911,51.2260,-256.1300,0.0529,0.1820,10.1
2cen,56.7743,61.8520,-309.2600,1.0797,3.9980,8.3
3t0d,37.5684,43.2240,-216.1200,5.6262,0.0294,2.37
4lxd,50.4834,57.9460,-289.7300,0.0015,7.4611,7.23
3hkn,-21.8844,34.2840,-171.4200,17.9355,38.2329,5.35
1kc7,12.1687,22.7880,-113.9400,9.8418,0.7776,5.52
3t01,12.7805,16.0080,-80.0400,3.2275,0.0000,4.48
3hzm,23.6250,24.1300,-120.6500,0.2631,0.2419,5.52
2yfa,20.3620,21.1980,-105.9900,0.0021,0.8339,5.07
4fs4,31.9359,33.2540,-166.2700,0.5111,0.8070,6.57
3fzn,90.2763,101.5180,-507.5900,3.3149,7.9268,4.01
4w9o,49.1886,53.3340,-266.6700,1.5283,2.6171,7.77
4kmz,90.3350,93.6560,-468.2800,1.4344,1.8866,8.57
4b33,16.8820,16.8820,-84.4100,0.0000,0.0000,3.37
1fao,30.3418,39.8980,-199.4900,1.9704,7.5857,7.37
4i7k,16.1899,16.1920,-80.9600,0.0021,0.0000,3.04
3isj,23.8322,26.4040,-132.0200,0.5579,2.0140,3.68
1i9o,30.2392,36.8140,-184.0700,2.6360,3.9388,8.42
3ffp,38.0414,40.6180,-203.0900,1.4561,1.1205,7.14
4ih6,25.2470,26.3740,-131.8700,0.3072,0.8198,4.74
2j34,33.7287,40.0300,-200.1500,3.4612,2.8400,7.82
1m0q,49.9027,53.8340,-269.1700,3.2761,0.6552,3.89
4lrr,14.0584,31.4520,-157.2600,12.6386,4.7550,5.22
3aid,30.3407,35.9580,-179.7900,0.0310,5.5864,6.86
4fzj,1.9987,4.2440,-21.2200,2.1502,0.0951,3.15
3gk1,17.8502,19.4320,-97.1600,0.3559,1.2259,4.1
2oym,47.5528,49.6080,-248.0400,1.9663,0.0889,5
4nbn,49.5889,51.5280,-257.6400,0.8840,1.0551,4.36
3iww,52.6649,59.4540,-297.2700,0.8747,5.9143,7.96
3b5j,52.0959,57.1620,-285.8100,0.4936,4.5726,5.68
2i4v,36.5301,43.3280,-216.6400,2.7227,4.0751,11.2
2fzc,19.5064,29.7420,-148.7100,4.0162,6.2195,2.7
3t64,34.7035,37.9280,-189.6400,0.2566,2.9679,6.7
3huc,47.3630,51.5920,-257.9600,0.7561,3.4728,5.99
1loq,36.9206,39.6300,-198.1500,0.4359,2.2735,3.7
1nt1,43.3311,47.0960,-235.4800,3.6661,0.0988,8.89
2q7y,46.1428,50.7060,-253.5300,0.0000,4.5632,4.3
4mre,14.1560,14.1560,-70.7800,0.0000,0.0000,2.19
4xas,33.1518,33.8460,-169.2300,0.0000,0.6942,6.59
4qfo,33.7620,37.0620,-185.3100,0.4058,2.8942,4.27
1bv9,61.9114,70.0060,-350.0300,3.3820,4.7127,9.96
1nl9,32.8437,43.9340,-219.6700,4.5889,6.5014,5.96
3bkk,55.5580,67.1920,-335.9600,4.8960,6.7379,6.08
1ogz,27.7369,27.9080,-139.5400,0.1711,0.0000,5.85
3lir,36.2598,42.0520,-210.2600,1.7525,4.0397,6.92
4uye,33.9691,35.9120,-179.5600,0.0081,1.9348,8.02
1mu6,42.5235,46.2060,-231.0300,1.7178,1.9647,8.38
4da5,34.6407,41.2740,-206.3700,2.7206,3.9128,6.44
3jzh,31.9910,45.2860,-226.4300,3.4098,9.8853,3.4
3nu4,40.7636,45.0040,-225.0200,0.8926,3.3478,8.82
4qge,48.6308,51.3920,-256.9600,0.0004,2.7608,9.3
3ng4,14.0030,15.6660,-78.3300,0.1739,1.4891,5.43
