name,total,SMoG2016_KBP2016,SMoG2016_LJP,SMoG2016_Rotor,SMoG2016_lnMass,affinity
4iic,-6.079,-113.898,59.435,1,4.998,4.85
3umo,-9.434,-218.428,84.367,8,6.229,3.89
2qbw,-12.356,-390.504,181.269,30,6.830,7.25
2b9a,-7.309,-163.386,95.305,2,5.456,8.05
4u4x,-6.446,-108.823,43.486,1,5.362,5.01
4k3h,-12.213,-302.037,73.400,5,5.847,6.85
1e2k,-7.901,-158.142,53.991,2,5.530,4.94
1nli,-5.697,-94.572,45.434,0,4.906,3.59
2c97,-7.444,-145.923,50.431,6,5.697,6.14
3t64,-9.077,-203.785,74.678,6,5.977,6.7
2rkf,-11.907,-342.073,147.568,17,6.443,9.08
1siv,-10.515,-298.975,130.640,21,6.360,8.08
1v2k,-11.061,-256.702,70.995,5,6.213,6.19
1hsh,-13.232,-356.631,107.226,14,6.421,9.42
5dit,-10.692,-297.717,138.926,17,6.523,6.15
1afl,-4.990,-116.802,153.947,8,6.229,6.28
3fvh,-6.721,-178.739,125.087,23,6.474,6.35
2r0z,-10.873,-336.567,156.618,31,6.662,5.47
2qi6,-11.467,-300.891,109.021,12,6.316,10.57
1hyo,-5.346,-80.519,37.204,4,5.193,4.07
1cbx,-6.819,-140.296,65.219,5,5.338,6.35
2xyd,-11.743,-350.595,171.011,19,6.567,6.82
3veh,-6.836,-141.039,75.438,4,5.489,4.96
1c5c,-7.817,-170.861,88.421,4,5.844,6.96
4lvt,-13.075,-402.952,207.597,18,6.883,10.36
3uu1,-6.119,-100.569,36.668,1,5.106,5.2
2xdx,-7.163,-139.679,59.750,2,5.460,6.46
1ghz,-7.165,-135.798,55.549,2,5.538,4.8
4je8,-6.407,-133.281,70.862,11,5.731,5.21
4e7r,-10.856,-287.350,126.492,11,6.402,7.7
2jdk,-6.168,-129.384,106.119,8,6.166,6.54
1add,-9.007,-193.890,58.424,2,5.584,6.74
3gt9,-7.537,-165.973,93.372,9,6.225,3.96
3nzk,-10.527,-265.747,102.887,8,6.080,9.27
2xda,-8.816,-195.298,69.733,4,5.697,6.22
4tu4,-7.653,-143.812,46.966,5,5.919,3.76
3zi0,-6.634,-139.537,94.980,9,6.182,7.4
4z6i,-9.586,-236.312,112.155,6,6.134,6.31
3u15,-11.037,-255.309,67.950,3,5.994,7.11
4fk6,-10.152,-225.128,55.109,4,5.884,9.7
2fx6,-6.120,-100.497,31.248,0,4.891,3.7
3a1e,-9.084,-220.029,107.644,8,6.225,2.66
3wvm,-7.350,-152.726,30.971,16,5.650,5.71
1fzm,-11.916,-390.435,183.196,37,6.864,7.7
4cwr,-9.731,-206.401,49.512,2,5.826,8.3
1qhc,-8.607,-223.425,139.055,14,6.681,7.57
1c5p,-5.835,-98.877,37.391,1,4.796,4.68
4p58,-7.414,-127.101,9.918,1,5.088,4.6
1w9v,-7.547,-203.615,164.408,12,6.518,6.34
3ldp,-7.454,-171.940,116.408,5,6.048,5.62
2hhn,-9.359,-271.943,168.641,15,6.349,7.49
3u81,-9.289,-208.647,66.855,7,5.954,4.44
4l6t,-6.921,-213.535,206.811,20,6.906,7.49
2pql,-7.458,-143.396,33.949,2,5.082,7.28
3elc,-6.337,-104.141,46.055,2,5.569,2.69
4tte,-6.727,-115.201,37.751,3,5.506,3.69
3rsr,-8.292,-210.470,133.553,9,6.252,4.36
3iqu,-6.037,-175.954,141.482,30,6.638,4.77
3rdv,-5.635,-193.615,186.504,36,6.882,4.91
4xmb,-10.649,-281.124,123.970,12,6.417,7.36
2epn,-7.824,-155.900,52.097,1,5.389,7.22
4x50,-7.549,-171.201,103.120,4,5.806,7.75
4ql1,-11.302,-290.376,109.261,8,6.217,7.03
1j01,-7.324,-151.881,77.763,2,5.573,6.47
3rlb,-9.436,-209.393,55.038,4,5.580,9.92
2e7f,-7.479,-169.666,96.166,10,6.129,6.1
3ryz,-6.870,-135.028,70.218,7,5.945,8.62
3h1x,-5.323,-139.144,172.552,5,5.878,5.89
4ew3,-7.861,-188.284,99.758,13,6.174,6.74
4aq4,-5.417,-93.689,55.771,4,5.148,6.17
4gr8,-10.585,-264.284,91.201,13,6.380,7.83
3lzu,-11.424,-309.560,123.711,13,6.305,10.06
2ya6,-7.399,-169.526,96.168,6,5.674,5.7
1mmq,-8.178,-176.272,74.606,8,6.123,7.52
3lpk,-12.391,-344.381,141.428,13,6.528,9.1
2ha6,-9.350,-208.747,37.572,11,5.671,4.32
1ai5,-6.142,-121.440,71.175,3,5.204,3.72
4lar,-7.248,-136.670,26.709,2,4.913,4.68
3i4b,-10.399,-269.071,114.225,8,6.024,8.15
2f7p,-7.797,-181.248,98.934,4,5.599,6.6
3wto,-7.742,-147.968,37.190,2,5.357,6.92
2hnc,-4.953,-50.055,13.960,1,5.193,7.22
1d6w,-10.887,-282.511,121.177,8,6.275,5.96
5cap,-9.594,-218.771,71.411,7,6.038,7.28
1c5n,-6.828,-106.590,31.470,1,5.714,4.7
1a4k,-8.803,-193.643,68.084,8,6.062,8
5alb,-14.026,-360.167,75.217,10,6.260,10.71
4dko,-8.119,-171.270,70.874,5,5.914,6.52
1drj,-6.324,-121.741,63.935,0,5.011,7.4
1ocq,-8.305,-191.878,94.821,4,5.737,5.19
3d7b,-6.269,-98.709,41.578,3,5.698,3.69
3l3l,-7.543,-166.449,91.708,2,5.561,7.48
1nvr,-12.227,-308.103,106.908,2,6.147,8.11
3kgt,-8.381,-173.154,60.439,1,5.599,5.51
1b58,-10.551,-282.071,100.097,17,6.087,6.59
1hxw,-12.625,-350.830,109.782,22,6.580,10.82
3bra,-5.473,-79.230,23.612,2,4.928,2.7
1uw6,-7.820,-150.467,30.115,1,5.095,7.34
2wec,-9.689,-249.819,105.704,15,6.292,3.96
2rkm,-7.600,-163.229,49.220,12,5.625,3.9
3fl5,-8.851,-205.048,96.417,0,5.606,7.28
1mjj,-9.941,-255.526,92.923,16,6.166,8.74
2w47,-5.618,-97.266,80.129,4,5.864,4.98
1jak,-7.350,-159.025,75.767,3,5.324,5.57
1yet,-8.943,-206.392,105.361,5,6.328,5.92
4oeu,-5.022,-79.907,52.646,3,5.050,7.66
3arr,-7.260,-146.311,63.257,5,5.643,5.4
4bj8,-7.472,-172.468,93.770,5,5.498,8.29
4ij1,-7.907,-183.812,95.587,4,5.557,5.4
4ly1,-10.445,-255.038,85.788,6,5.861,7.26
1k4h,-7.317,-141.785,52.315,4,5.576,5.11
3k99,-8.709,-179.403,47.075,2,5.542,7.22
4ovg,-6.536,-115.613,58.655,3,5.724,3.69
3mhl,-6.995,-139.079,69.268,6,5.829,7.25
3ie3,-6.582,-113.350,32.804,8,5.697,6.68
3mho,-6.832,-128.469,64.640,5,5.881,6.49
1o2q,-8.331,-195.547,107.395,4,5.914,7.68
4jh0,-6.722,-141.794,101.208,5,6.009,9.03
3m3x,-7.154,-146.470,71.898,7,5.870,6.82
2g72,-9.338,-200.285,56.461,3,5.802,6.5
2zkj,-8.628,-192.876,83.757,6,6.057,5.48
4av4,-6.962,-153.979,103.920,3,5.687,7.03
4bqs,-6.469,-127.800,77.380,1,5.357,4.21
4a7i,-8.692,-185.086,55.072,8,5.977,8.7
2zq0,-12.333,-341.230,150.874,9,6.471,6.82
1ele,-6.846,-143.826,78.328,11,6.057,6.85
1e1v,-7.306,-160.851,89.414,3,5.510,4.92
4egk,-8.622,-178.998,73.107,0,5.897,7.72
3nu4,-11.716,-303.218,91.534,13,6.225,8.82
1hwr,-10.874,-270.359,88.226,8,6.007,8.33
1gvw,-10.050,-271.527,105.170,23,6.502,6.96
2g5u,-7.767,-146.814,54.284,1,5.774,8.49
4fp1,-4.008,-60.127,87.461,3,5.357,4.57
4ynl,-6.646,-213.180,169.836,30,6.500,4.62
1e4h,-6.333,-86.934,46.389,0,6.181,8.41
4z0q,-7.383,-153.461,81.231,3,5.756,8.17
2wvz,-7.045,-142.766,75.445,1,5.447,4.02
2pk5,-13.566,-411.035,186.081,18,6.689,10.7
2jkp,-8.029,-168.391,61.227,0,5.248,4.23
4eoh,-5.586,-87.251,50.977,0,5.215,4.3
3ejq,-8.725,-209.657,106.513,3,5.724,8.57
1b38,-9.377,-232.252,113.497,8,6.229,6.6
3l3m,-9.373,-218.544,89.488,3,5.826,8.22
3t0d,-6.684,-135.641,72.338,1,5.182,2.37
3fuc,-8.592,-195.327,81.474,6,5.838,9.72
1b57,-4.840,-92.315,86.668,4,5.142,8
2e91,-5.779,-93.202,53.132,4,5.621,6.59
2q63,-11.754,-310.792,111.831,12,6.343,7.18
2on6,-7.259,-168.867,114.632,2,5.606,6.76
1zdp,-6.560,-127.084,56.549,7,5.534,5.74
2qfu,-5.557,-99.494,57.973,4,5.136,4.18
1zog,-7.359,-126.173,55.582,1,6.165,7.15
3sxf,-11.708,-275.740,57.455,4,5.850,8.6
4ejl,-5.086,-65.494,29.879,3,5.242,5.14
3qto,-9.893,-233.334,72.425,8,5.911,4.13
2e94,-9.115,-216.960,101.272,6,6.080,8
2usn,-7.854,-180.048,89.445,10,6.026,6.51
5egm,-9.281,-222.160,110.666,6,6.308,8.62
3o7u,-5.238,-71.730,33.054,0,4.991,7.28
3vdb,-6.364,-137.198,93.881,1,5.182,2.52
2cf8,-11.448,-276.375,81.098,5,6.114,8.1
4er2,-9.998,-283.624,117.690,27,6.530,9.3
2pbw,-7.995,-184.541,89.251,7,5.756,8.25
3pd8,-6.778,-128.912,55.868,1,5.221,6.46
4ufh,-6.133,-114.771,57.960,1,4.998,6.42
2yek,-8.805,-196.783,80.395,6,6.048,7.21
4lov,-7.170,-148.183,63.974,7,5.621,7.77
4r5b,-6.696,-124.468,68.861,5,5.971,6.73
4z2b,-11.147,-274.670,98.867,5,6.197,7.76
2i2c,-10.314,-255.168,109.561,7,6.335,4.7
1elr,-6.259,-172.272,126.706,27,6.500,4.96
6std,-9.317,-197.739,54.643,5,6.018,8.64
3uj9,-5.596,-93.537,47.818,4,5.215,4.63
2wqp,-8.027,-209.003,123.915,12,5.969,5.51
4qgi,-10.814,-349.313,231.553,16,6.518,3.9
2p3a,-12.319,-418.798,231.955,31,6.812,7.96
2xpc,-7.772,-192.098,133.701,8,6.266,3.9
3ai8,-4.676,-114.545,153.020,1,5.253,3.81
4cp5,-7.006,-122.146,38.958,9,6.138,3.34
1fao,-6.601,-146.953,115.658,8,6.214,7.37
5fl4,-7.404,-131.294,43.482,3,5.875,7
4bi7,-4.848,-64.966,34.906,3,5.050,4.58
4n07,-7.143,-126.992,41.988,1,5.489,6.46
1qyg,-8.088,-178.420,79.560,4,5.670,6.85
2o4s,-13.064,-375.408,142.298,17,6.443,10.51
4l2l,-9.935,-226.309,61.278,3,5.584,5.7
3f34,-6.639,-119.627,34.439,2,5.011,3.16
3ao1,-6.782,-111.808,15.209,0,4.927,2.26
1hsl,-6.424,-116.261,38.767,3,5.050,7.19
1xug,-7.810,-165.382,77.257,4,5.812,7.05
2azr,-7.448,-145.994,51.102,4,5.541,3.64
1ebz,-12.819,-366.894,137.452,18,6.451,9.4
3b3c,-5.116,-69.384,30.604,3,5.124,3.98
1b32,-9.402,-245.208,91.646,18,6.012,7.1
3exh,-8.736,-205.918,94.523,8,6.052,4.88
1ppm,-9.797,-269.592,123.123,20,6.406,5.8
2q7q,-6.003,-93.036,23.239,1,4.956,5.3
1ppi,-12.955,-395.402,214.239,12,6.695,5.01
1y1z,-5.469,-91.976,44.139,1,4.754,3.08
3kjd,-8.330,-170.125,50.225,2,5.502,8.54
1oz0,-10.219,-338.430,246.400,18,6.703,7.7
1fki,-9.097,-191.237,75.744,0,6.081,7
1lrh,-7.199,-137.856,44.609,2,5.226,6.82
4iuo,-6.140,-116.327,71.112,1,5.258,3.64
3f37,-6.154,-100.199,25.140,0,4.805,2.62
2e9u,-9.370,-199.356,65.609,0,5.852,8.1
1j16,-6.099,-103.436,30.511,1,4.796,3.84
4djq,-11.424,-306.962,106.640,17,6.357,10.32
2ccc,-6.833,-128.311,68.885,0,5.557,7.76
4flp,-8.587,-177.682,64.094,5,6.123,6.72
2pq9,-8.355,-222.409,147.019,9,6.127,8.11
2ov4,-8.332,-261.326,227.665,10,6.375,4.74
4ryd,-10.887,-334.402,158.288,29,6.647,11.26
3cl0,-6.131,-114.061,62.195,7,5.653,7.07
2vuk,-8.394,-169.132,40.006,3,5.477,3.9
1xr9,-13.187,-443.580,227.319,31,6.805,7.15
3bfu,-5.828,-105.369,61.246,3,5.247,6.27
3r4p,-9.709,-224.879,76.950,9,6.233,7.96
2jh0,-9.170,-203.626,71.776,7,6.134,8.7
4c5d,-11.608,-302.956,108.908,12,6.420,5.4
4ayp,-8.562,-202.666,103.841,5,5.919,6.12
3rv8,-6.834,-145.665,84.178,5,5.576,4.92
1d2e,-7.441,-172.171,116.461,6,6.107,6
4zbi,-12.388,-310.699,80.156,6,5.954,6.51
4x8v,-10.563,-288.907,143.313,13,6.499,6.89
1x8d,-5.878,-94.397,42.059,0,5.088,2.21
1kv1,-8.829,-183.690,44.832,5,5.724,5.94
4q81,-5.988,-91.675,28.700,0,5.044,3.02
2zdn,-8.782,-206.464,83.709,9,5.917,6.25
1yqy,-7.951,-172.467,76.538,6,5.847,7.62
4x8o,-13.909,-423.438,201.759,16,6.820,6.6
2qrq,-8.210,-172.929,71.960,2,5.734,5.1
3fed,-7.026,-151.849,73.364,10,5.740,7.46
3lzz,-5.594,-138.368,161.136,6,6.107,3.84
1e3g,-10.702,-245.184,65.163,0,5.650,9
4dds,-6.463,-125.791,79.437,5,5.838,5.01
4do5,-6.234,-116.735,59.944,1,5.100,5.83
4dju,-8.248,-173.111,64.108,2,5.588,5.44
1fcz,-13.390,-339.218,79.537,4,5.892,9.22
4do4,-6.621,-132.577,68.934,3,5.324,7.29
1oe8,-5.242,-104.514,85.130,11,5.730,5.52
1h1s,-9.564,-229.595,95.250,6,5.997,8.22
3v2p,-9.185,-205.912,23.174,16,5.650,6.36
3gpo,-9.017,-228.799,128.509,9,6.326,5.3
1m0q,-7.966,-192.249,113.809,6,5.875,3.89
4oc3,-10.098,-260.921,103.980,15,6.326,8.28
1b9j,-9.519,-245.871,87.788,17,5.967,5.96
2qrl,-4.399,-61.399,48.423,4,4.991,4
5azf,-9.117,-234.087,94.503,20,6.357,4.44
4hdp,-12.092,-327.454,118.596,14,6.404,7.51
4djr,-11.096,-299.792,120.412,15,6.377,11.52
2erz,-9.015,-187.462,51.977,2,5.730,5.66
4nbk,-7.341,-151.504,64.209,3,5.371,3.87
4pum,-7.394,-150.214,70.348,1,5.481,6.73
3ga5,-8.556,-205.675,94.149,5,5.538,5.49
2pvk,-10.030,-238.385,85.301,5,5.930,8.3
3b3w,-4.922,-69.172,31.628,3,4.884,4.19
4g90,-5.742,-120.758,115.911,4,5.844,4.51
4bxk,-8.709,-220.984,107.845,14,6.176,7.95
3nex,-9.415,-220.367,80.429,7,5.930,6
3juo,-8.059,-166.993,64.756,3,5.701,5.07
1bxr,-8.996,-247.676,164.489,8,6.227,3.4
1lst,-6.214,-115.246,39.819,5,4.998,7.85
2ovv,-9.917,-226.539,72.541,5,5.997,7.92
3d7z,-11.354,-275.866,63.676,8,5.841,7.92
4w9j,-9.347,-242.526,115.303,15,6.372,6.23
4llp,-5.602,-80.567,21.004,0,4.813,4.8
2j95,-9.466,-201.249,53.659,7,6.221,8.4
3o56,-9.700,-213.923,56.767,7,6.053,9.1
2xib,-6.713,-131.712,59.312,0,4.998,7.26
3f5l,-8.437,-244.361,189.127,4,5.835,3.72
4hwp,-8.236,-198.031,115.155,6,6.029,7.76
2bza,-5.620,-88.864,26.594,1,4.683,2.8
1br6,-7.684,-170.645,91.756,4,5.747,3.22
4x6i,-7.289,-148.799,74.614,6,5.935,8
3ttn,-7.684,-158.323,27.356,7,4.998,7.84
3vhd,-8.990,-186.215,67.438,0,5.954,9.28
4dkr,-8.703,-190.848,68.471,7,5.969,6.52
3zns,-9.422,-221.045,91.645,8,6.269,7.41
1b7h,-9.516,-247.423,87.243,18,5.967,8.02
2v95,-9.057,-202.815,84.823,2,5.892,8.3
3a9i,-5.505,-88.845,31.889,5,4.998,4.15
1ec1,-13.647,-401.655,144.658,23,6.657,8.92
1amk,-3.890,-63.239,87.587,3,5.050,4.3
4fz3,-6.027,-213.405,210.918,31,6.699,3.73
3gsm,-5.604,-107.669,80.781,6,5.561,6.48
4i71,-10.177,-244.062,82.274,3,5.632,7.74
4g8v,-5.394,-124.555,141.116,4,5.790,5.8
1g1d,-7.100,-133.834,52.892,5,5.730,9.44
4pow,-8.461,-207.613,98.068,8,5.670,6.3
4isi,-9.480,-224.936,87.266,9,6.155,8.14
3pn4,-8.042,-196.213,91.383,14,5.954,6.85
1hk4,-7.180,-127.706,74.734,5,6.656,5.31
2gv6,-8.658,-210.693,104.437,12,6.314,7.34
3dx3,-6.749,-138.189,69.836,0,5.011,6.52
3ctt,-7.651,-179.469,103.747,1,5.328,6.35
3w9r,-8.165,-164.569,48.937,3,5.576,6.18
3cyz,-6.870,-119.757,11.749,7,5.216,7.22
4cpr,-11.213,-367.690,211.560,26,6.633,7.46
4pv5,-6.794,-148.049,128.913,1,6.153,6.54
4b3c,-6.069,-90.375,15.289,0,4.891,2.68
2vot,-10.062,-258.018,115.619,4,5.734,7.14
3obx,-7.936,-249.837,166.576,33,6.848,3.89
4ajl,-7.703,-159.343,54.361,8,5.724,3.8
4nj9,-7.065,-145.087,97.028,4,6.157,6.97
2yfx,-9.756,-214.682,64.406,5,6.110,8.09
2bfr,-8.625,-178.406,56.921,6,6.057,5.25
1gyx,-5.385,-79.807,28.348,1,4.804,2.48
2glp,-8.323,-187.150,96.633,4,6.023,5.01
3rf5,-7.387,-148.887,53.449,4,5.380,5.63
4o0x,-10.671,-253.930,88.050,1,5.853,7.17
4o6w,-10.067,-315.391,168.974,31,6.780,8.52
3lq2,-9.216,-208.792,71.859,8,6.052,5.22
4muv,-8.431,-185.172,90.751,1,5.861,5.76
3igp,-6.611,-118.283,54.431,3,5.606,7.02
2bvr,-7.402,-151.582,61.978,10,6.009,3.7
1g52,-7.298,-138.168,51.760,5,5.787,9.54
4r0a,-7.290,-142.968,60.029,2,5.497,4.26
2d3u,-9.442,-202.073,54.172,5,5.987,6.92
2weo,-5.811,-84.312,26.717,1,5.165,6.93
1qk4,-8.093,-186.939,103.389,4,5.870,4.21
2xpk,-10.056,-255.155,106.449,8,5.979,11.3
1c5o,-5.887,-100.690,37.717,1,4.796,3.49
3rlp,-7.625,-142.136,44.954,2,5.646,7.08
2bmk,-6.641,-146.922,99.031,7,5.781,5.62
2y80,-11.168,-268.035,84.655,5,6.182,8.05
4r5t,-8.173,-187.016,81.952,8,5.806,6.1
2gsu,-8.246,-167.749,57.797,4,5.850,3.59
2f8g,-11.735,-309.598,105.597,13,6.305,8.7
1jzs,-10.182,-242.839,53.598,17,6.215,6.6
4cr5,-6.848,-118.086,33.731,0,5.187,4.15
2qrk,-7.576,-142.790,50.289,4,5.850,4.26
1nki,-4.007,-35.758,27.819,1,4.836,6.7
3e5u,-6.091,-117.753,71.745,2,5.226,5.85
4i7m,-7.650,-156.991,41.210,2,4.913,4.14
2qrh,-8.253,-173.659,68.929,2,5.687,4.71
2hu6,-9.729,-240.092,99.704,7,5.948,3.81
3s8n,-7.291,-184.724,123.080,15,6.268,6.21
2yme,-8.337,-172.443,60.621,3,5.747,7.66
1zvx,-9.967,-229.598,67.852,7,5.989,9.22
1ezq,-10.432,-275.444,117.906,11,6.132,9.05
1ie9,-13.779,-348.993,73.676,6,6.031,10.19
1v1j,-6.241,-116.144,64.873,1,5.258,4.82
2qry,-8.915,-209.945,90.194,6,5.844,8.64
3iw6,-10.495,-255.066,80.960,8,5.987,5.48
2xg9,-7.415,-152.209,74.734,4,5.787,4.15
3lk8,-7.134,-144.405,60.072,6,5.561,7.71
3fqe,-8.982,-211.657,92.552,5,5.832,8.3
4bt3,-4.886,-80.012,58.151,2,4.898,3.12
2e2p,-8.102,-159.139,51.500,6,6.057,4.74
3gy3,-8.760,-206.749,78.580,10,5.835,5.63
4o0b,-11.554,-265.616,59.473,2,5.967,8.3
2oxd,-7.105,-119.453,58.738,0,6.100,6.82
4o2c,-11.558,-389.516,196.233,39,6.888,8
1t7j,-11.203,-275.978,70.610,13,6.225,8.7
3bgc,-13.338,-368.084,121.105,14,6.387,5.02
4qiz,-7.257,-204.393,183.460,9,6.273,8.15
3q7q,-6.558,-147.562,121.507,8,6.269,5.65
