name,vina_affinity,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,HB,rbond,affinity
1g98,-4.65524,70.38576,995.15904,8.16762,0.00000,10.55478,11,5.7
3myq,-8.34245,72.39249,1336.86147,2.44014,39.06726,3.80744,6,7.52
2qi5,-8.62205,121.99130,2122.83898,5.30501,65.30800,5.63475,16,10.85
4g8n,-6.34319,82.84231,831.65957,7.73678,23.10590,11.01502,6,7.2
2a5c,-6.04981,54.14822,1073.47987,1.79695,6.60366,1.59024,4,4.62
4jzi,-7.82507,114.93429,1707.81576,6.15011,23.94852,6.51852,12,7.4
4jyt,-7.80331,126.15890,1856.68272,7.47453,28.90664,6.46510,12,7.4
4o61,-4.32583,42.21919,794.66708,4.14435,6.56184,5.75297,6,4.3
2haw,-4.65802,60.64110,570.81350,4.76971,0.00000,7.24144,3,4.92
2v2v,-6.80895,98.90347,1027.30275,1.68735,6.14391,3.03738,8,4.07
4g0p,-4.38902,75.97479,723.16150,5.86120,5.59996,6.75731,6,3.01
2o4k,-10.11379,161.92468,2541.68825,6.89026,98.87329,7.66513,19,10.46
4fsl,-9.08419,129.41207,1673.56172,7.40109,47.17521,6.13319,6,7.7
1b3l,-6.78005,107.03823,1418.95981,6.47847,14.86599,10.77200,16,5.89
4ibb,-6.66762,58.21701,1100.70318,1.67882,59.49865,1.00000,6,3.57
1kug,-7.95674,124.25045,1487.22167,4.47711,38.64432,4.18801,9,3.8
2hah,-7.13387,98.72807,1470.06742,4.72874,48.17090,5.30879,12,8
2i4x,-7.92487,154.95512,2400.26764,6.71208,48.38752,5.91890,21,11.72
1k4g,-6.35749,65.56210,1097.83833,2.48217,18.00100,2.22719,5,5.85
3u7n,-4.45341,96.35963,1300.15734,7.62984,21.08725,4.86896,11,7.95
1f5k,-5.05532,50.65310,618.77511,2.10675,2.43144,3.72875,2,3.74
1c5s,-6.17988,69.70763,730.35367,3.01287,6.92387,4.69866,2,6
4xip,-10.06909,80.75557,1248.60284,1.46139,73.28522,1.00000,2,6.63
3q1x,-4.47349,45.47011,529.44691,3.18989,0.00000,6.11209,4,5.33
2hmv,-7.22315,101.96582,1320.38582,3.95974,0.00000,5.58173,9,7.7
1tsy,-6.99022,88.36805,1099.31425,6.10371,0.60107,9.42654,7,4.96
4qfp,-5.40283,71.54521,972.95679,6.43024,10.99965,8.08949,7,4.23
2bok,-8.54778,109.54731,1490.25661,3.12068,15.66525,3.87343,7,6.55
4hws,-12.63139,159.45410,1852.38734,6.86728,45.42866,10.86126,8,9.1
4qer,-6.37898,56.98536,929.76493,2.09672,34.17221,2.41913,5,7.54
2r0h,-5.08375,74.09413,1056.85863,5.13076,2.34113,9.18398,18,3.51
4ab9,-3.69773,59.22041,700.04278,4.55314,4.05221,3.37822,2,3.33
2q55,-10.16373,136.01959,2457.37408,6.65569,82.61837,6.73927,15,8.69
1kv5,-3.58292,55.98289,591.18446,5.39427,0.00000,6.65935,5,4.22
1i1e,-0.62426,133.16631,1570.40804,20.13565,31.36520,6.63540,13,5.03
1hih,-9.23544,105.51994,2127.87907,4.96493,67.70894,7.94037,16,8.05
4qij,-10.56598,187.44329,3005.82914,7.60689,67.21615,11.31995,25,5.54
4w9p,-8.54363,127.27693,1531.12841,2.56916,63.65857,2.62704,12,7.8
1c3x,-4.36544,72.33478,732.06167,4.09636,1.01992,2.41908,0,3.68
3f1a,-4.22545,62.52814,884.95104,4.33479,12.95241,2.75219,4,7.21
3s0e,-5.51279,55.16930,791.83563,1.92336,41.82725,1.27905,4,6.55
1nfu,-8.32292,129.61862,1526.98666,4.78203,48.88983,1.37659,6,7.74
4rra,-8.29816,90.52469,1644.75917,3.29080,3.13585,4.92793,10,4.87
4zae,-10.06987,163.82418,1598.88378,3.90357,41.41349,2.30857,6,8.44
4dhl,-1.95572,53.83365,633.75870,3.73040,0.00000,0.22405,2,4.48
4pee,-7.41001,88.43894,917.30057,4.70878,32.92012,6.18010,4,8.32
4ll3,-7.53257,111.26947,2089.43222,7.57948,47.11653,5.54411,14,11.57
4erf,-6.43219,79.11795,1254.57527,3.57319,60.32731,1.45447,8,9.4
4wko,-8.45842,135.00229,1549.34385,4.63315,27.05396,5.64307,11,9.47
1uwu,-4.99708,89.95437,911.32489,8.16502,0.00000,8.26026,5,5.98
4p5z,-11.64368,122.40279,2128.68228,7.43595,65.81097,6.21174,5,7.41
3zv7,-6.61228,62.04426,917.08949,2.18320,20.55535,1.66773,1,5.92
2wva,-8.83427,151.19937,1853.71028,8.52809,28.75582,7.58668,9,10.7
1ew9,0.96647,30.32871,295.31687,4.99612,0.00000,0.89364,3,3.22
4cjp,-6.93754,79.67048,1221.17048,2.47188,28.74109,3.60618,8,3.32
3c2r,-4.62805,65.04361,706.90565,3.71006,7.59614,3.50627,2,3.11
3ioe,-8.02873,107.09691,1636.51710,4.41776,1.43216,6.62386,12,3.27
2h5a,-6.51732,66.86305,891.42788,5.66047,0.00000,10.21386,7,5.1
2aqu,-9.65325,142.09826,2489.96986,6.53371,78.39357,7.44480,19,9.32
1yds,-7.44610,79.53339,1177.29562,2.14201,34.36889,2.23873,5,5.92
4y8x,-9.87282,174.91155,1994.02687,4.42736,28.34123,3.18661,10,8.43
4nze,-5.67057,112.55323,1758.56719,1.88623,31.58749,0.63371,22,6.8
5bv3,-9.47641,156.81179,1711.29082,10.63910,0.00000,13.89866,9,7.17
4o2b,-10.02045,102.92676,1774.07207,2.10376,43.67186,0.63851,5,5.74
1pkx,-10.24457,147.35617,1429.67617,7.91930,0.00000,13.40560,8,6.92
3u93,-5.72515,71.03645,666.02486,4.60709,10.04248,8.71301,7,6.31
3qx5,-9.29758,114.33646,1495.80826,2.82084,54.08927,2.58869,7,4.2
4iic,-5.48077,63.61440,704.11415,5.19215,5.02716,7.78820,4,4.85
3umo,-9.24880,128.35938,1776.17620,5.11282,0.00000,8.43734,11,3.89
2qbw,-9.67945,204.25582,2843.61069,6.94138,45.68991,9.93607,25,7.25
2b9a,-4.65815,37.19755,1093.66760,5.92310,42.68619,2.91632,2,8.05
4u4x,-6.07914,71.61190,843.52535,1.75297,3.01561,1.54311,1,5.01
4k3h,-11.51079,129.09842,1659.51898,1.82075,102.60563,0.00000,6,6.85
1e2k,-7.34933,84.94871,1210.54500,3.67021,36.45487,2.01788,4,4.94
1nli,-5.14144,74.87280,604.56730,3.44851,0.00000,4.10017,1,3.59
2c97,-5.86854,83.90169,1028.48402,4.21883,13.74966,5.18622,8,6.14
3t64,-8.44527,93.27108,1287.17112,2.16369,60.02835,2.40313,7,6.7
2rkf,-8.94537,123.81485,2268.43443,5.89935,76.99795,5.46484,16,9.08
1siv,-8.69561,114.33459,2065.96465,5.58646,54.47051,10.05536,19,8.08
1v2k,-10.51119,136.05078,1536.69773,1.51006,41.86040,0.00000,4,6.19
1hsh,-10.99008,124.26575,2299.80241,2.51199,82.58858,3.87743,14,9.42
5dit,-7.71883,117.90842,1778.29522,2.21533,76.24853,1.68062,17,6.15
1afl,-1.79586,104.18882,1219.23353,13.46347,0.00000,6.81024,9,6.28
3fvh,-5.66409,102.93489,1367.70970,4.51643,10.43229,8.21853,21,6.35
2r0z,-6.46949,164.15207,2146.56662,8.81471,42.53900,9.67446,29,5.47
2qi6,-9.28307,123.92924,2034.54282,4.62176,57.09144,4.71856,13,10.57
1hyo,-5.75452,62.11593,798.67675,3.77788,6.22974,6.63563,5,4.07
1cbx,-5.95853,66.12646,1031.96194,5.07993,29.36279,5.54752,5,6.35
2xyd,-9.61475,184.47952,2823.38244,9.54281,66.86424,6.81216,18,6.82
3veh,-6.76520,79.13482,1085.26291,3.46073,29.44641,3.41950,5,4.96
1c5c,-8.74109,90.64702,1265.95734,5.84717,43.14410,6.66302,3,6.96
4lvt,-10.82435,156.62688,2691.51160,1.92623,93.06658,0.83498,17,10.36
3uu1,-5.86739,49.10183,646.14789,0.99610,39.24638,1.30369,2,5.2
2xdx,-6.04892,72.78540,990.62872,2.47652,17.37089,1.20960,3,6.46
1ghz,-7.41559,70.68944,936.43761,2.06821,6.19752,4.55265,3,4.8
4je8,-5.14558,70.76020,1058.48595,3.86459,3.47223,5.61554,11,5.21
4e7r,-10.06083,137.38446,1859.56201,3.61670,58.72824,5.18221,12,7.7
2jdk,-4.87690,56.79188,837.11492,5.24182,1.00000,9.58496,12,6.54
1add,-7.85648,94.98151,1274.91144,4.10372,4.40205,5.17429,6,6.74
3gt9,-8.06731,95.90209,1225.39889,2.08733,43.44442,3.18196,7,3.96
3nzk,-7.56705,98.40410,1682.33461,5.41486,47.89287,3.45016,9,9.27
2xda,-10.36823,108.48093,1405.14896,5.44565,50.94344,9.16858,7,6.22
4tu4,-6.33792,56.71715,1080.67331,1.53511,30.56749,1.39597,5,3.76
3zi0,-5.83454,56.31201,1184.51745,5.16131,11.17587,8.35253,11,7.4
4z6i,-9.27159,94.19307,1323.04446,2.39888,62.25731,2.79883,5,6.31
3u15,-7.90461,96.20236,1551.98258,6.00621,56.60063,2.36223,4,7.11
4fk6,-9.09911,100.39819,1434.28773,3.34877,26.66901,3.64964,4,9.7
2fx6,-5.72471,62.64246,646.78249,2.50767,5.96364,3.78311,1,3.7
3a1e,-7.42103,122.59270,1701.19576,7.46049,0.00000,7.94648,11,2.66
3wvm,-5.50597,58.10612,1156.08934,1.56545,66.94595,2.72121,16,5.71
1fzm,-9.44921,194.03001,2894.99238,7.50078,82.56087,13.42080,32,7.7
4cwr,-10.39312,104.01063,1385.55257,1.30468,45.15209,0.98845,3,8.3
1qhc,-7.84517,136.49951,1967.03326,7.68924,3.66885,10.30357,16,7.57
1c5p,-5.25886,56.26622,607.50047,2.23912,3.63574,3.99242,2,4.68
4p58,-5.96802,80.06358,795.56298,2.29894,12.52790,1.46214,1,4.6
1w9v,-7.69214,106.00555,1511.04845,6.25608,41.64322,6.00312,8,6.34
3ldp,-6.75291,120.29963,1514.15835,6.08703,4.46309,3.73087,8,5.62
2hhn,-6.09964,140.54882,1954.32814,9.60116,43.93457,3.11465,12,7.49
3u81,-8.68931,116.92123,1529.02230,5.03133,2.89891,9.08211,11,4.44
4l6t,-5.05927,99.09727,1548.76841,3.45986,8.08612,6.57526,34,7.49
2pql,-7.38247,78.64827,810.79812,2.23166,43.82197,3.10070,3,7.28
3elc,-5.78334,65.68796,842.62323,3.37004,1.35468,5.22193,5,2.69
4tte,-5.23093,48.60038,797.48428,1.26327,27.66976,0.93760,4,3.69
3rsr,-7.09132,100.32900,1498.06655,3.24552,25.56987,4.08009,14,4.36
3iqu,-4.86363,102.62437,1444.78307,5.89576,11.47003,10.67897,32,4.77
3rdv,-4.36208,88.64047,1428.74225,3.82674,70.99359,4.42647,34,4.91
4xmb,-9.74795,155.76485,2090.50042,7.05043,55.48573,7.22032,12,7.36
2epn,-6.10497,94.49503,918.37434,4.85396,13.96642,4.22413,4,7.22
4x50,-7.88039,79.51404,1113.59273,4.48856,34.14540,7.92584,8,7.75
4ql1,-9.51142,109.43155,1804.79308,3.27609,70.55121,0.83562,7,7.03
1j01,-6.39612,91.01788,988.73750,7.21635,6.45336,9.17759,6,6.47
3rlb,-7.25096,124.19443,1240.75387,4.59445,28.97504,2.37612,6,9.92
2e7f,-7.52831,86.30908,1458.55754,6.40493,16.35380,9.70292,9,6.1
3ryz,-6.74352,60.12537,1095.49239,1.68161,36.70844,2.79926,7,8.62
3h1x,-3.47801,53.68197,1034.51261,5.12003,21.50146,1.00000,4,5.89
4ew3,-6.79081,103.76035,1301.49097,4.63721,26.56975,7.34721,13,6.74
4aq4,-4.94227,72.07150,755.09079,5.57978,0.00000,8.33773,8,6.17
4gr8,-8.16811,124.28976,1844.69329,4.85245,31.70916,4.58768,12,7.83
3lzu,-7.40546,110.39783,2011.88570,7.33665,49.67866,5.36494,14,10.06
2ya6,-6.13083,79.85140,1168.99861,8.00104,12.63774,10.31700,9,5.7
1mmq,-7.62870,90.06417,1265.51464,3.95816,22.51078,5.27927,6,7.52
3lpk,-12.53318,169.85917,2421.16333,5.82539,81.02737,7.62809,12,9.1
2ha6,-4.74418,72.93909,1172.30604,1.82202,18.41905,0.07050,11,4.32
1ai5,-5.55253,57.47696,833.51892,2.23207,34.20438,1.46651,3,3.72
4lar,-6.58622,52.78354,715.33932,1.09890,74.89984,0.47833,3,4.68
3i4b,-9.77912,129.03216,1729.79131,3.48711,42.39865,3.39941,8,8.15
2f7p,-5.85717,88.77123,1082.00903,8.81796,5.43516,10.56266,7,6.6
3wto,-6.39468,89.50021,920.62537,3.00333,17.84712,1.89018,2,6.92
2hnc,-4.88888,40.96937,594.69334,1.93485,0.00000,4.36300,3,7.22
1d6w,-7.07502,120.34128,1840.73653,9.00746,47.99222,3.53062,7,5.96
5cap,-7.36456,93.60774,1532.78910,3.97294,23.04068,2.84543,7,7.28
1c5n,-4.97973,52.19926,771.11493,2.36378,2.62305,2.51800,2,4.7
1a4k,-7.62872,84.44408,1470.25252,2.34048,41.92879,0.36597,6,8
5alb,-10.76771,187.70883,2252.87366,4.78947,47.90963,3.50206,13,10.71
4dko,-7.89249,70.09289,1352.65734,1.62987,26.36720,0.43303,3,6.52
1drj,-6.86625,74.11320,739.22752,5.40688,0.00000,9.80316,4,7.4
1ocq,-7.34421,90.33873,1119.84387,6.91557,3.18957,12.00186,10,5.19
3d7b,-4.78086,40.47423,820.78361,1.97999,2.12909,3.09351,5,3.69
3l3l,-8.58378,86.73115,1003.24540,1.96972,45.85506,2.34774,2,7.48
1nvr,-12.25476,102.03905,1828.70017,3.71334,63.84588,3.77907,4,8.11
3kgt,-7.16269,49.96035,1198.38877,2.44624,33.93395,1.18908,3,5.51
1b58,-8.90789,149.22243,1980.91088,6.86808,41.36919,11.17022,19,6.59
1hxw,-8.96496,142.80406,2329.45269,5.00253,66.59299,5.83998,19,10.82
3bra,-3.34131,20.05381,477.64991,1.22263,17.11845,2.00000,4,2.7
1uw6,-5.66055,57.72512,796.78250,1.89758,24.05620,1.00000,1,7.34
2wec,-8.11987,96.82150,1751.81370,2.40414,50.94363,3.89420,14,3.96
2rkm,-6.51369,86.15080,1231.70222,3.61861,17.68881,7.28410,14,3.9
3fl5,-10.72256,99.80434,1324.84613,2.58645,53.80641,3.20184,4,7.28
1mjj,-7.84516,116.03529,1740.71821,4.46392,74.47716,4.31374,15,8.74
2w47,-4.79084,52.70567,682.50787,2.78387,4.91369,5.76123,9,4.98
1jak,-7.37797,97.93433,966.48170,6.02176,22.24086,8.00192,5,5.57
1yet,-9.98031,97.23645,1672.56419,2.74958,22.51481,4.47320,6,5.92
4oeu,-3.17530,58.20219,647.40846,5.95763,6.89136,5.40295,4,7.66
3arr,-6.33727,99.93081,955.53555,1.82524,18.44170,1.00446,5,5.4
4bj8,-7.49237,84.18109,1233.55997,6.21306,30.96522,7.60149,5,8.29
4ij1,-7.20679,74.35621,1132.11830,3.41349,41.01862,3.13207,4,5.4
4ly1,-10.12377,137.93319,1665.66585,7.31010,55.96174,5.90378,5,7.26
1k4h,-6.56120,69.32139,1026.23200,1.96924,22.10715,2.39094,5,5.11
3k99,-8.82659,74.47244,1260.57855,1.84671,30.08440,2.04613,3,7.22
4ovg,-5.50379,51.72595,781.79172,2.52651,22.96617,3.25264,3,3.69
3mhl,-5.59452,79.69488,1055.45986,4.04230,23.44709,3.42778,7,7.25
3ie3,-3.42710,53.51168,747.77332,2.20839,19.50400,0.92303,9,6.68
3mho,-6.77970,65.09184,1094.38279,1.93657,22.31893,3.13955,6,6.49
1o2q,-7.70328,110.41124,1365.69637,6.31267,19.54374,6.13236,6,7.68
4jh0,-6.06749,86.33667,1150.65275,6.40903,32.32321,4.96732,5,9.03
3m3x,-5.60992,69.60828,1053.08695,3.24621,29.90792,3.13470,8,6.82
2g72,-9.28157,101.30164,1416.59297,2.74752,49.27140,1.00000,3,6.5
2zkj,-8.51507,95.42136,1628.82860,4.70561,0.00000,7.50612,9,5.48
4av4,-5.78013,73.34769,1003.41449,6.94117,15.52232,9.62522,9,7.03
4bqs,-6.27360,43.56943,944.48763,3.47298,8.47008,5.46175,3,4.21
4a7i,-7.79037,123.57222,1305.01374,3.02942,37.50091,1.84121,7,8.7
2zq0,-8.55863,118.78697,2059.33438,8.77503,13.89071,14.23016,22,6.82
1ele,-6.94197,96.69107,1289.28676,3.04217,35.19134,2.42506,8,6.85
1e1v,-5.75768,70.00963,1170.30446,4.31803,12.20180,2.75729,4,4.92
4egk,-10.93006,91.36965,1410.79581,1.98530,25.73667,2.55298,1,7.72
3nu4,-9.14371,118.51320,1988.76164,3.53459,55.87475,4.48734,14,8.82
1hwr,-9.06765,91.05947,1585.78619,2.49580,57.27490,4.27134,10,8.33
1gvw,-7.76998,130.69634,2001.12645,5.06315,53.93544,6.85389,20,6.96
2g5u,-7.53219,45.64662,1049.01129,0.25564,39.20272,0.00000,2,8.49
4fp1,-5.76610,35.77136,856.93345,1.45249,32.90021,2.25062,4,4.57
4ynl,-5.46623,137.15822,1581.63796,11.65065,1.18245,16.76994,25,4.62
1e4h,-5.72990,37.91249,749.78568,0.64930,35.01188,0.00000,1,8.41
4z0q,-7.96494,69.12886,1075.88564,2.20433,36.57229,2.88998,3,8.17
2wvz,-6.59895,77.80909,972.62046,4.29863,0.00000,6.10062,5,4.02
2pk5,-11.65006,192.42211,2793.43325,8.08986,87.74652,7.36965,16,10.7
2jkp,-6.57299,66.76521,894.00378,5.04073,10.88704,7.17637,4,4.23
4eoh,-2.57622,24.91432,751.47610,2.79698,0.00000,0.28650,0,4.3
3ejq,-8.08421,108.19911,1286.37834,8.71710,21.00725,10.75255,6,8.57
1b38,-7.66081,100.70039,1818.07459,6.81715,0.00000,7.98310,11,6.6
3l3m,-9.86235,116.41751,1279.83964,2.91265,49.96159,2.61874,3,8.22
3t0d,-4.63763,78.01795,869.40138,7.15136,0.00000,7.14157,5,2.37
3fuc,-7.64900,110.81748,1410.72977,6.58610,15.29523,8.12927,9,9.72
1b57,-2.93974,83.73189,713.81664,9.21204,0.00000,8.02705,5,8
2e91,-4.30063,47.96986,864.36243,3.58673,0.00000,4.52013,8,6.59
2q63,-10.15557,120.62949,2152.69653,4.54070,65.25023,4.80370,12,7.18
2on6,-5.73898,91.17119,1196.31553,4.88863,1.10686,2.67007,5,6.76
1zdp,-5.47599,64.54494,941.53237,3.26033,30.91201,3.24333,6,5.74
2qfu,-4.67896,72.73847,630.10839,7.29475,0.00000,10.79694,6,4.18
1zog,-5.55565,56.42276,927.63463,2.70759,38.90107,0.00000,1,7.15
3sxf,-10.01876,101.59018,1577.46676,2.40395,58.84581,1.47313,5,8.6
4ejl,-4.16347,52.57189,437.64039,1.00370,29.09000,1.00000,3,5.14
3qto,-9.04961,109.32207,1422.70760,2.39578,48.74706,2.66867,7,4.13
2e94,-8.39288,70.66945,1497.71509,4.44629,66.08996,5.95573,10,8
2usn,-6.13199,88.76780,1188.85031,4.20147,43.07073,2.94327,8,6.51
5egm,-10.80654,148.19340,1745.01720,3.80649,40.70075,2.51202,5,8.62
3o7u,-5.99476,76.76662,673.41927,3.40017,0.00000,4.81000,1,7.28
3vdb,-3.56617,72.44881,872.80140,8.49527,0.00000,7.24681,5,2.52
2cf8,-10.95920,105.72253,1711.32259,2.85361,59.52287,3.76550,6,8.1
4er2,-6.98652,111.08329,1946.74466,4.26741,42.82800,7.61290,24,9.3
2pbw,-7.54407,96.02820,1241.64562,6.06180,29.63959,9.79048,11,8.25
3pd8,-7.36281,87.53664,893.23476,6.78567,8.74388,9.32341,1,6.46
4ufh,-5.81226,64.94326,648.97296,4.24924,5.95528,7.43363,4,6.42
2yek,-8.06708,72.51684,1331.62778,1.74185,53.53802,0.96344,5,7.21
4lov,-5.85378,70.08801,977.45850,4.89885,16.95734,8.37211,11,7.77
4r5b,-5.76472,55.67676,1145.39271,2.49655,1.51205,4.18707,10,6.73
4z2b,-11.11663,117.94363,1721.94646,3.05298,77.55564,1.40050,5,7.76
2i2c,-8.49676,125.48634,1744.89490,6.16575,0.00000,8.83420,13,4.7
1elr,-5.46064,110.03201,1359.17743,6.23974,28.27853,10.44033,24,4.96
6std,-9.50048,81.85245,1383.13670,1.48332,69.86093,0.80893,4,8.64
3uj9,-4.93787,63.83003,730.09601,4.35741,0.00000,6.81577,6,4.63
2wqp,-7.74556,98.30609,1686.69392,8.63412,5.91580,15.59476,18,5.51
4qgi,-11.36879,143.08578,2455.07008,4.63312,76.72306,6.45633,14,3.9
2p3a,-8.54431,155.47964,2966.36804,10.51450,87.38494,10.99774,27,7.96
2xpc,-8.20861,107.15186,1577.16313,4.54677,24.88075,5.18500,8,3.9
3ai8,-1.09649,60.95371,857.19061,8.85363,6.69172,3.06735,2,3.81
4cp5,-5.18131,67.08140,1060.14056,2.64907,3.30333,3.94490,10,3.34
1fao,-5.72488,81.19431,1059.81564,7.22044,0.00000,12.68089,16,7.37
5fl4,-7.32050,66.17843,1010.95247,1.65575,38.73224,2.18352,4,7
4bi7,-3.86264,56.35574,587.56113,4.83099,0.00000,6.45109,5,4.58
4n07,-6.42496,83.31582,957.09809,2.27776,11.99486,0.67273,1,6.46
1qyg,-8.27236,117.46884,1230.78596,3.71499,47.15132,1.94869,4,6.85
2o4s,-10.27791,153.26912,2387.94542,6.13171,99.20017,5.96291,16,10.51
4l2l,-9.50959,98.80060,1413.79324,4.65677,96.53155,2.00000,4,5.7
3f34,-5.15740,32.66717,768.11522,0.50476,34.58083,0.00000,3,3.16
3ao1,-4.62018,55.90695,739.27259,1.87906,9.89819,0.31051,1,2.26
1hsl,-6.01174,74.75337,758.30434,3.52540,2.41578,6.03924,4,7.19
1xug,-6.92180,86.99394,1207.88898,3.57703,5.32063,4.49523,7,7.05
2azr,-6.56402,76.46079,974.03034,3.35084,19.70032,4.21896,4,3.64
1ebz,-10.38870,138.34493,2453.40701,5.76542,81.06080,8.23221,18,9.4
3b3c,-4.87240,59.32102,625.45027,2.56226,19.68637,3.39511,4,3.98
1b32,-7.48548,138.66336,1747.30593,7.27234,20.86872,11.18341,19,7.1
3exh,-7.95192,139.09066,1478.89622,8.43064,24.34828,9.07504,8,4.88
1ppm,-8.44354,130.02348,1961.98946,4.80776,57.66974,7.42382,18,5.8
2q7q,-5.63359,56.13719,612.61861,1.42466,31.70729,1.79791,2,5.3
1ppi,-9.64251,167.69833,2547.59269,8.50409,7.40701,14.80616,28,5.01
1y1z,-5.75483,72.08959,588.08090,4.62616,20.74064,6.50176,2,3.08
3kjd,-8.50249,83.69135,1000.40870,1.86034,38.73713,2.66072,2,8.54
1oz0,-7.80642,148.59023,2633.59402,12.93482,34.30158,12.00702,21,7.7
1fki,-11.21967,85.66973,1230.94657,1.55320,59.17285,1.79659,0,7
1lrh,-6.37309,62.45970,877.35443,1.94784,57.33366,0.00000,2,6.82
4iuo,-7.07971,64.28328,895.10088,4.29356,11.96819,7.83292,5,3.64
3f37,-4.30643,26.31520,647.82476,1.07446,30.09065,0.00000,1,2.62
2e9u,-10.28365,73.86175,1423.25738,1.46305,17.23144,1.60508,0,8.1
1j16,-5.50114,65.09496,601.55786,2.00826,6.82375,3.43258,2,3.84
4djq,-8.03624,113.84914,2081.13152,4.31831,51.48966,4.80595,17,10.32
2ccc,-7.28443,84.69870,930.47143,2.75538,18.14841,1.97037,0,7.76
4flp,-7.90097,61.08585,1218.82124,1.02296,60.98780,0.80532,5,6.72
2pq9,-9.95053,156.08279,1699.53076,13.37551,23.53205,21.17256,13,8.11
2ov4,-8.50787,155.19946,2088.07542,13.80977,0.00000,15.82755,12,4.74
4ryd,-8.48447,157.41729,2395.85119,8.02819,23.98156,12.93532,23,11.26
3cl0,-6.33352,75.23528,1091.25287,4.35606,14.21255,6.12224,7,7.07
2vuk,-6.69788,85.84215,975.90332,2.55904,38.59451,1.00000,3,3.9
1xr9,-10.50473,224.47394,3209.53519,10.88146,100.81502,11.27284,26,7.15
3bfu,-6.00676,83.37336,845.92956,6.04761,5.06865,8.18029,4,6.27
3r4p,-9.04089,104.32251,1677.77685,3.02639,45.22769,2.71858,8,7.96
2jh0,-7.65460,120.59996,1469.63683,3.34995,15.85530,1.24604,6,8.7
4c5d,-9.70136,109.17379,1657.56113,1.48768,135.76607,0.00000,11,5.4
4ayp,-7.14076,85.28315,1420.33056,6.15019,0.00000,9.38137,12,6.12
3rv8,-7.22227,68.96554,1035.62670,0.67571,29.57835,1.82069,5,4.92
1d2e,-8.93413,144.45644,1360.21828,9.53474,0.00000,14.83472,9,6
4zbi,-10.70738,101.05406,1539.77239,2.51550,103.31142,2.41722,6,6.51
4x8v,-8.92624,159.34694,2081.08425,4.60657,17.68305,2.58158,11,6.89
1x8d,-5.72673,37.33972,696.24899,3.04861,8.84575,6.05705,3,2.21
1kv1,-8.92137,70.42586,1210.11861,1.55637,44.73987,2.51598,3,5.94
4q81,-4.03540,40.41129,613.67521,1.92484,19.11020,0.64832,0,3.02
2zdn,-7.60888,97.08934,1306.96624,5.18589,32.54631,6.75132,8,6.25
1yqy,-7.71132,97.77162,1388.90251,4.73417,34.27953,3.58330,5,7.62
4x8o,-14.35521,260.83741,3539.30360,14.21562,0.00000,25.04745,22,6.6
2qrq,-9.19556,81.65732,1349.31052,3.34442,20.45538,6.09617,6,5.1
3fed,-6.33233,83.81901,1349.52262,5.59278,8.25645,7.97896,11,7.46
3lzz,-3.56286,74.55770,1093.14965,4.72715,0.00000,1.37526,9,3.84
1e3g,-11.12308,78.29575,1416.93225,2.35131,52.09107,2.56354,1,9
4dds,-8.55233,94.66213,1270.43820,3.90022,22.32026,5.31305,4,5.01
4do5,-5.45541,67.80130,660.12983,4.15360,0.00000,6.96053,5,5.83
4dju,-7.64889,54.92113,986.98214,2.77346,50.15234,3.89717,3,5.44
1fcz,-14.13124,117.45364,1809.00961,2.41880,136.54329,1.99919,4,9.22
4do4,-6.42796,85.77050,868.25410,5.01018,4.29869,7.26820,5,7.29
1oe8,-5.05945,69.48487,844.27545,4.30138,1.49560,8.08281,11,5.52
1h1s,-8.26062,95.30534,1556.11300,3.46468,22.17589,3.60842,7,8.22
3v2p,-6.37736,57.44513,1282.23663,2.03288,100.87044,3.16038,16,6.36
3gpo,-8.94140,146.35902,2000.80452,8.31117,0.00000,10.93709,14,5.3
1m0q,-7.33863,108.92836,1518.75453,9.32663,11.33568,10.33870,8,3.89
4oc3,-10.06379,152.69034,2096.67122,5.71020,31.95627,8.74180,14,8.28
1b9j,-7.86023,126.42504,1739.86353,6.90127,30.94303,11.38214,18,5.96
2qrl,-2.90928,35.36929,492.90682,4.48419,0.00000,5.75554,3,4
5azf,-7.29733,112.74812,1517.72077,4.02044,83.03974,5.77239,18,4.44
4hdp,-9.63335,141.57262,2182.94707,5.11457,51.70684,5.84712,14,7.51
4djr,-7.00444,114.31868,2078.56538,7.84241,50.51880,5.06371,15,11.52
2erz,-7.63283,71.26634,1372.42057,5.19271,40.18100,3.19994,2,5.66
4nbk,-8.09118,109.20565,920.99585,1.76825,62.02992,0.71254,4,3.87
4pum,-7.93263,110.77842,1018.36675,4.49192,16.64691,4.47907,2,6.73
3ga5,-8.03288,102.07931,1283.92431,7.89928,0.00000,13.93505,11,5.49
2pvk,-9.90667,105.85995,1594.20057,1.94744,31.20036,1.33285,4,8.3
3b3w,-3.25818,44.71032,602.22709,3.03765,12.49608,2.29627,4,4.19
4g90,-3.69560,70.98159,1050.84004,8.64318,0.17463,7.14665,7,4.51
4bxk,-8.05010,123.22811,1785.06515,7.50074,27.86307,10.07008,14,7.95
3nex,-7.60767,79.60447,1425.20201,2.15697,73.45578,0.00000,8,6
3juo,-7.49556,85.95533,1061.88407,3.47461,34.21668,3.40354,3,5.07
1bxr,-8.36557,153.84110,2047.55001,12.20072,0.00000,12.32554,11,3.4
