name,Orientation_Score,Affinity_Score(Heavy_Ligand_Atoms),Affinity_Score,Buried_Protein_Hydrophobic_Term,Hydrophobic_Complementarity_Term,Polar_Component_Term,Number_of_Protein-Ligand_Hydrophobic_Contacts,Number_of_Protein-Ligand_H-bonds,Number_of_Protein-Ligand_Salt-bridges,Number_of_Metal-Ligand_Bonds,Number_of_Interfacial_Unsatisfied_Polar_Atoms,Number_of_Interfacial_Unsatisfied_Charged_Atoms,Buried_Carbons,affinity
2x91,-9.085,-0.178,-10.379,-4.267,-1.162,0.268,54,5,9,0,1,1,0.952,6.74
4dew,-6.712,-0.146,-8.288,-3.274,-0.332,0.536,50,4,0,0,4,0,1.000,7
4ap7,-7.975,-0.119,-8.078,-3.817,-0.249,1.206,81,3,0,0,8,1,1.000,7.96
1uz8,-8.614,-0.056,-7.299,-3.210,-0.747,1.876,56,6,3,0,13,1,0.952,4.96
1uj6,-9.003,-0.135,-7.103,-1.144,-1.411,0.670,18,9,8,0,4,1,1.000,3.05
4el5,-9.005,-0.106,-7.444,-2.519,-0.913,1.206,51,9,2,0,8,1,1.000,5.37
3juk,-11.886,-0.102,-8.902,-3.434,-1.992,1.742,58,11,13,0,11,2,1.000,4.89
4r4t,-8.622,-0.142,-10.882,-6.691,-0.581,1.608,78,5,2,0,7,5,1.000,6.26
2wyj,-8.502,-0.087,-7.842,-4.551,-0.083,2.010,99,1,0,0,13,2,1.000,9
4qj0,-8.123,-0.071,-7.689,-3.766,-0.581,1.876,50,3,4,0,13,1,0.909,7.32
1ebz,-9.867,-0.142,-11.771,-7.765,-0.664,1.876,98,8,0,0,11,3,1.000,9.4
1fo0,-16.313,-0.147,-15.521,-10.053,-1.992,1.742,176,22,2,0,10,3,1.000,5.59
3f7g,-8.571,-0.102,-8.687,-3.692,-0.581,0.804,74,4,3,0,4,2,0.778,7.37
3obu,-10.028,-0.067,-9.805,-5.601,-0.996,2.010,89,6,6,0,13,2,0.643,4.3
4kow,-9.036,-0.114,-8.422,-4.065,-0.747,1.608,78,5,4,0,11,1,1.000,4.31
3su1,-10.073,-0.113,-10.956,-6.682,-0.664,1.608,105,8,0,0,8,4,0.886,6.68
1uj5,-8.977,-0.138,-7.157,-1.147,-1.328,0.536,19,11,5,0,3,1,1.000,3.05
4qyy,-10.025,-0.132,-9.696,-5.722,-0.498,1.742,120,4,2,0,11,2,1.000,7.3
4azi,-9.978,-0.158,-9.162,-3.216,-0.996,0.268,83,10,2,0,2,0,1.000,7.45
2f34,-7.230,-0.053,-6.494,-1.850,-0.498,1.072,32,6,0,0,8,0,0.857,6.89
3k4d,-7.986,-0.158,-7.275,-1.380,-1.079,0.402,26,4,9,0,3,0,1.000,5.11
1h46,-7.251,-0.135,-7.792,-3.646,-0.000,1.072,82,0,0,0,4,4,1.000,3.57
4ayp,-9.620,-0.153,-8.901,-2.974,-1.245,0.536,52,11,4,0,4,0,1.000,6.12
4ad3,-7.994,-0.101,-7.438,-2.277,-0.747,0.804,46,8,1,0,2,4,0.917,4.62
4rvr,-6.453,-0.115,-8.220,-3.908,-0.166,1.072,49,2,0,0,8,0,0.850,6.87
1vfn,-5.714,-0.053,-5.752,-1.172,-0.166,0.804,28,2,0,0,4,2,1.000,5.6
4zls,-10.282,-0.123,-10.747,-8.011,-0.332,2.814,135,4,0,0,18,3,1.000,9.09
4ryd,-13.114,-0.114,-11.515,-5.664,-2.241,1.608,83,10,17,0,11,1,0.889,11.26
4b5t,-7.254,-0.183,-6.498,-0.935,-0.747,0.402,28,6,3,0,1,2,1.000,3.33
4km0,-6.950,-0.130,-7.436,-2.288,-0.332,0.402,45,4,0,0,2,1,1.000,6.04
3e6y,-7.174,-0.062,-8.049,-3.705,-0.332,1.206,55,2,2,0,8,1,0.647,5.6
2pqb,-11.780,-0.124,-8.679,-2.260,-2.407,1.206,29,13,16,0,7,2,1.000,7.2
4hws,-10.931,-0.154,-9.692,-3.899,-1.245,0.670,81,15,0,0,5,0,1.000,9.1
3usx,-6.339,-0.204,-8.484,-3.068,-0.332,0.134,41,0,4,0,1,0,1.000,5.02
3lvw,-8.785,-0.137,-7.960,-2.301,-1.245,0.804,34,5,10,0,5,1,1.000,2.67
4bps,-7.218,-0.121,-6.906,-2.294,-0.332,0.938,60,4,0,0,4,3,1.000,2.99
1q65,-7.713,-0.115,-7.522,-2.795,-0.581,1.072,61,7,0,0,6,2,0.923,5.46
3e5u,-7.455,-0.192,-7.524,-1.859,-0.581,0.134,44,5,2,0,1,0,1.000,5.85
4zzx,-8.011,-0.128,-7.530,-3.001,-0.249,0.938,82,3,0,0,5,2,1.000,6.9
3lq2,-10.444,-0.101,-7.834,-3.011,-1.079,1.474,78,8,5,0,6,5,1.000,5.22
4o0y,-8.441,-0.118,-8.167,-3.957,-0.332,1.340,87,4,0,0,7,3,1.000,7.22
3bkl,-9.997,-0.162,-11.540,-6.915,-0.747,1.340,105,9,0,0,8,2,1.000,6.17
1hee,-9.266,-0.221,-8.760,-2.284,-1.660,0.402,28,6,14,0,3,0,1.000,5.34
4deu,-7.220,-0.161,-8.444,-3.162,-0.332,0.268,60,4,0,0,2,0,0.933,5.64
2ewb,-5.695,-0.072,-6.724,-2.712,-0.000,1.206,37,0,0,0,7,2,0.933,6.1
2ceq,-9.185,-0.187,-7.834,-1.856,-1.162,0.402,51,8,6,0,3,0,1.000,7.28
4y2q,-6.713,-0.106,-6.914,-2.334,-0.166,0.804,50,0,2,0,6,0,1.000,2.92
4q8x,-5.348,-0.047,-5.779,-1.633,-0.000,1.072,25,0,0,0,7,1,1.000,3.57
2vh6,-9.411,-0.110,-9.056,-5.682,-0.166,2.010,129,2,0,0,15,0,1.000,9.7
3p4v,-5.832,-0.061,-6.568,-2.524,-0.166,1.340,27,2,0,0,8,2,0.857,5.1
3g1v,-8.572,-0.090,-7.204,-1.979,-1.079,1.072,33,11,2,0,6,2,1.000,3.19
3a2o,-9.750,-0.139,-10.797,-7.091,-0.498,2.010,108,2,4,0,15,0,1.000,9.08
4je7,-8.891,-0.128,-8.669,-4.395,-0.664,1.608,62,8,0,0,8,4,1.000,6.4
3sym,-8.834,-0.090,-7.188,-2.314,-0.996,1.340,37,9,3,0,9,1,1.000,4.57
2aoc,-11.801,-0.123,-12.010,-7.506,-1.162,1.876,101,11,3,0,10,4,1.000,4.89
4oc0,-9.508,-0.109,-8.265,-4.093,-0.830,1.876,68,5,5,0,9,5,1.000,6.5
5tmp,-11.958,-0.031,-6.961,-4.384,-1.245,3.886,84,14,1,0,18,11,0.950,7.47
3hub,-8.287,-0.131,-9.947,-6.037,-0.166,1.474,93,2,0,0,10,1,1.000,8.09
1cet,-6.318,-0.121,-7.873,-2.974,-0.083,0.402,48,1,0,0,1,2,0.722,2.89
2zz1,-9.255,-0.117,-7.799,-1.974,-1.411,0.804,32,10,7,0,5,1,1.000,4.54
4y79,-8.090,-0.051,-6.708,-4.087,-0.083,2.680,81,1,0,0,19,1,0.947,7.96
4og4,-7.916,-0.131,-9.288,-5.461,-0.083,1.474,90,1,0,0,9,2,0.926,6.02
4ht0,-8.951,-0.149,-8.641,-3.231,-0.996,0.804,56,6,6,0,6,0,1.000,8
3v4t,-8.901,-0.059,-7.507,-3.871,-0.830,2.412,47,9,1,0,12,6,1.000,4.11
4pop,-8.560,-0.163,-7.991,-3.060,-0.249,0.536,104,3,0,0,4,0,1.000,8.13
4q7p,-5.179,-0.083,-5.965,-1.551,-0.000,0.804,25,0,0,0,5,1,1.000,4.32
4qxr,-7.646,-0.162,-8.625,-3.662,-0.415,0.670,63,2,3,0,5,0,1.000,6
2y7x,-8.990,-0.092,-8.172,-5.015,-0.083,2.144,114,1,0,0,14,2,1.000,8.89
2bfq,-10.334,-0.030,-6.308,-3.208,-0.830,2.948,78,9,1,0,16,6,0.933,6.89
3suw,-8.806,-0.168,-7.899,-2.336,-0.747,0.402,68,5,4,0,3,0,1.000,4.7
2qhy,-9.150,-0.117,-9.791,-6.168,-0.415,2.010,88,5,0,0,13,2,1.000,7.48
2clh,-8.338,-0.110,-7.526,-2.965,-0.415,1.072,71,5,0,0,5,3,1.000,4.06
4m0e,-8.118,-0.149,-8.355,-4.177,-0.166,1.206,110,2,0,0,8,1,1.000,6.22
3fv3,-9.734,-0.123,-11.120,-6.010,-0.830,0.938,85,10,0,0,5,2,0.853,9.52
1d4k,-9.850,-0.150,-12.844,-8.621,-0.747,1.742,94,7,2,0,10,3,1.000,9.22
4pp0,-10.153,-0.169,-8.590,-2.497,-1.411,0.536,54,8,9,0,4,0,1.000,4.4
3bl1,-7.230,-0.113,-7.922,-3.144,-0.498,0.938,33,2,4,0,6,1,0.875,5.6
4ouj,-6.809,-0.053,-6.435,-1.574,-0.581,0.938,26,5,2,0,6,1,0.583,2.86
4cjp,-7.722,-0.124,-8.697,-3.919,-0.498,0.938,56,5,1,0,7,0,1.000,3.32
4je8,-8.063,-0.098,-7.176,-2.768,-0.664,1.474,47,2,6,0,9,2,1.000,5.21
2afw,-6.356,-0.158,-6.958,-1.593,-0.415,0.268,23,5,0,0,1,1,1.000,4.77
4nkt,-8.293,-0.054,-6.791,-2.051,-0.996,1.474,33,11,1,0,5,6,1.000,5.97
3h5b,-9.109,-0.119,-10.201,-7.063,-0.332,2.412,87,4,0,0,16,2,1.000,10
2ojg,-7.715,-0.151,-8.390,-3.644,-0.332,0.804,70,4,0,0,5,1,1.000,5.64
4pin,-6.469,-0.107,-6.605,-1.859,-0.332,0.804,38,2,2,0,5,1,1.000,5.4
1qbt,-12.915,-0.156,-14.862,-10.058,-1.328,1.742,136,16,0,0,10,3,1.000,10.62
2pvm,-7.582,-0.122,-8.381,-3.935,-0.166,0.938,80,2,0,0,4,3,1.000,6.44
4o0x,-8.305,-0.125,-8.465,-4.389,-0.332,1.474,85,4,0,0,8,3,1.000,7.17
4gzx,-8.308,-0.072,-7.515,-1.805,-1.162,0.670,23,3,11,0,3,2,0.647,3.19
3nu6,-9.147,-0.118,-9.357,-5.734,-0.415,2.010,89,5,0,0,13,2,1.000,9.3
3ml2,-6.769,-0.104,-8.037,-4.127,-0.166,1.474,50,2,0,0,10,1,0.944,8.05
4yhq,-9.796,-0.106,-9.459,-6.206,-0.581,2.546,97,7,0,0,18,1,1.000,8.77
1lyb,-10.208,-0.126,-11.281,-5.941,-1.328,1.206,68,15,1,0,6,3,0.941,11.42
2h4n,-7.050,-0.100,-6.519,-1.141,-0.830,0.670,10,6,4,0,5,0,1.000,8.7
1d9i,-8.896,-0.125,-9.332,-4.822,-0.498,1.206,88,4,2,0,9,0,1.000,9.11
2bok,-9.052,-0.125,-8.845,-4.571,-0.664,1.608,77,4,4,0,11,1,0.955,6.55
5aoj,-6.552,-0.103,-6.973,-2.476,-0.083,0.804,57,1,0,0,5,1,1.000,4.68
1pvn,-9.244,-0.122,-7.912,-2.068,-1.162,0.536,36,12,2,0,3,1,1.000,9.82
1sln,-10.277,-0.134,-9.916,-4.825,-1.079,1.206,97,4,9,0,9,0,0.960,6.64
1w5w,-11.618,-0.141,-12.575,-8.671,-0.830,2.144,131,10,0,0,14,2,1.000,8.8
2hu6,-8.233,-0.106,-8.192,-4.333,-0.249,1.608,90,3,0,0,12,0,1.000,3.81
1sgu,-10.017,-0.136,-11.355,-7.700,-0.581,2.144,106,6,1,0,15,1,1.000,5.37
1n46,-9.374,-0.141,-9.036,-4.558,-0.332,1.072,108,4,0,0,5,3,1.000,10.52
5byi,-6.416,-0.092,-6.957,-2.913,-0.166,1.340,44,2,0,0,9,1,1.000,7.51
4uyf,-7.049,-0.159,-10.132,-5.067,-0.249,0.402,70,1,2,0,3,0,0.880,7.6
4qsv,-5.502,-0.076,-6.510,-1.847,-0.249,0.804,18,3,0,0,4,2,0.800,2
4oc5,-10.965,-0.132,-9.581,-5.077,-1.162,1.876,86,8,6,0,9,5,1.000,7.07
1f0s,-8.631,-0.095,-7.966,-4.592,-0.166,2.010,114,2,0,0,13,2,1.000,7.74
1hmt,-7.109,-0.173,-8.672,-3.390,-0.332,0.268,51,1,3,0,2,0,0.889,5.79
1jet,-10.497,-0.156,-8.966,-3.492,-1.328,1.072,68,8,8,0,8,0,1.000,7.25
4fht,-8.027,-0.205,-7.476,-1.645,-0.747,0.134,50,3,6,0,1,0,1.000,6.17
4x48,-7.871,-0.074,-7.134,-4.513,-0.083,2.680,80,1,0,0,19,1,1.000,6.77
4l2l,-8.488,-0.160,-8.267,-3.955,-0.166,1.072,106,2,0,0,8,0,1.000,5.7
1s89,-7.613,-0.147,-6.541,-0.461,-0.996,0.134,10,10,2,0,0,1,1.000,5.24
3wmc,-8.304,-0.135,-8.992,-4.380,-0.332,0.938,95,2,2,0,7,0,0.950,6.51
2zx7,-9.298,-0.160,-8.893,-2.966,-1.245,0.536,52,7,8,0,3,1,0.812,10.49
2yln,-6.875,-0.121,-6.063,-0.934,-0.581,0.670,26,3,4,0,5,0,1.000,7.68
1grp,-9.111,-0.224,-8.134,-1.141,-1.909,0.134,9,4,19,0,1,0,1.000,3.72
4mc1,-9.296,-0.121,-9.799,-6.310,-0.415,2.144,93,5,0,0,13,3,1.000,7.85
2qwf,-10.024,-0.171,-9.319,-2.709,-1.660,0.268,39,4,16,0,2,0,0.929,5.67
4h42,-6.633,-0.078,-6.550,-2.557,-0.249,1.474,43,2,1,0,11,0,1.000,3.47
3nee,-6.403,-0.162,-9.099,-4.200,-0.083,0.402,55,1,0,0,1,2,0.950,5.34
2e2r,-7.534,-0.211,-8.803,-3.470,-0.249,0.134,70,3,0,0,1,0,1.000,8.26
2bes,-8.260,-0.066,-6.140,-0.666,-1.328,1.072,5,10,6,0,5,3,1.000,4.24
4q4q,-7.494,-0.124,-7.815,-3.471,-0.332,1.206,77,4,0,0,8,1,1.000,5.79
5bs4,-9.531,-0.123,-10.150,-6.629,-0.581,2.278,86,7,0,0,13,4,1.000,11
1c88,-9.198,-0.174,-8.355,-2.543,-0.996,0.402,68,4,8,0,3,0,1.000,5.29
3qw5,-9.332,-0.127,-10.044,-4.302,-1.328,0.804,40,6,10,0,5,1,0.870,6.45
1c87,-8.611,-0.157,-8.047,-2.535,-0.830,0.536,59,4,6,0,4,0,1.000,4.2
1swr,-8.500,-0.171,-7.960,-2.563,-0.581,0.402,73,6,1,0,3,0,1.000,6.92
1tmn,-9.495,-0.155,-10.654,-4.293,-1.411,0.268,47,7,10,0,2,0,0.815,7.3
1kzn,-9.219,-0.120,-11.107,-6.431,-0.664,1.206,88,3,5,0,9,0,0.943,8.92
4b3c,-5.200,-0.100,-6.218,-1.670,-0.000,0.670,29,0,0,0,5,0,1.000,2.68
4jfm,-7.269,-0.062,-7.388,-3.695,-0.083,1.608,72,1,0,0,11,1,0.739,5.48
2i6b,-7.667,-0.138,-9.346,-5.034,-0.166,1.072,92,2,0,0,7,1,1.000,7.17
4bqh,-8.002,-0.097,-7.638,-3.996,-0.166,1.742,79,2,0,0,10,3,1.000,5.59
4pg9,-11.809,-0.109,-12.606,-8.268,-0.996,1.876,133,10,2,0,12,2,0.935,7.8
5caq,-7.839,-0.120,-8.707,-4.312,-0.249,1.072,77,3,0,0,6,2,0.950,8.57
1ecq,-9.797,-0.156,-7.244,-1.355,-1.743,1.072,25,10,11,0,7,1,1.000,3
4ad6,-7.596,-0.106,-6.807,-1.627,-0.498,0.536,61,6,0,0,1,3,1.000,4.78
4kxn,-9.234,-0.096,-7.989,-3.466,-0.913,1.608,57,9,2,0,10,2,1.000,6.1
4cd4,-9.008,-0.171,-8.799,-2.738,-1.245,0.402,44,10,5,0,3,0,1.000,6.58
1ksn,-10.633,-0.123,-9.266,-5.477,-0.581,2.010,136,3,4,0,14,1,1.000,9.4
4umc,-8.259,-0.167,-6.883,-0.656,-1.411,0.402,10,7,10,0,1,2,1.000,3.44
4pf5,-6.861,-0.065,-6.383,-1.388,-0.581,0.804,26,7,0,0,4,2,0.778,5.48
4q9o,-8.531,-0.141,-8.732,-4.586,-0.000,1.072,109,0,0,0,8,0,1.000,5.77
4djw,-7.155,-0.127,-8.516,-3.904,-0.332,0.938,55,2,2,0,6,1,1.000,6.28
4oc3,-10.307,-0.115,-8.903,-4.782,-0.913,2.010,79,6,5,0,10,5,1.000,8.28
1nhz,-9.119,-0.174,-10.780,-6.117,-0.249,0.804,112,3,0,0,5,1,0.931,6.08
4az6,-9.958,-0.143,-8.787,-3.460,-0.913,0.804,93,9,2,0,5,1,1.000,9.1
3k8q,-7.410,-0.114,-7.148,-2.319,-0.415,0.804,54,5,0,0,3,3,1.000,11.28
1egh,-7.639,-0.147,-6.541,-0.461,-0.996,0.134,10,8,4,0,0,1,1.000,5.7
1c3x,-5.828,-0.032,-5.606,-1.160,-0.166,0.938,29,2,0,0,7,0,1.000,3.68
3cz1,-6.281,-0.147,-7.270,-2.505,-0.083,0.536,46,1,0,0,4,0,1.000,7.26
1nfu,-8.407,-0.075,-7.457,-3.949,-0.166,1.876,96,2,0,0,12,2,0.950,7.74
3vw2,-7.368,-0.148,-8.921,-4.641,-0.000,0.938,97,0,0,0,6,1,1.000,4.75
3nex,-7.643,-0.176,-10.137,-5.372,-0.083,0.536,88,0,1,0,3,1,1.000,6
2vh0,-9.356,-0.103,-8.730,-5.005,-0.249,1.742,112,3,0,0,12,1,1.000,8.51
1hsh,-10.042,-0.132,-11.154,-7.499,-0.581,2.144,115,6,1,0,15,1,1.000,9.42
2r59,-11.696,-0.153,-10.557,-5.734,-1.079,1.474,125,5,8,0,9,2,1.000,8.19
3le9,-9.338,-0.135,-8.735,-3.561,-1.162,1.206,54,5,9,0,6,3,1.000,8.22
2v88,-10.194,-0.055,-8.702,-6.387,-0.581,3.484,108,7,0,0,25,1,0.789,4.09
4p5d,-9.780,-0.121,-9.084,-4.344,-0.996,1.474,66,10,2,0,8,3,1.000,5.82
3ozp,-10.053,-0.142,-8.768,-3.492,-0.996,0.938,92,8,4,0,6,1,1.000,6.62
3nuj,-8.742,-0.120,-9.417,-5.877,-0.332,2.010,83,4,0,0,13,2,1.000,9.39
3kek,-10.148,-0.086,-8.058,-5.022,-0.498,2.680,109,4,2,0,20,0,1.000,8.36
1hvk,-11.055,-0.145,-13.608,-9.385,-0.747,1.742,129,9,0,0,10,3,1.000,10.96
3mhw,-5.923,-0.112,-6.339,-1.842,-0.083,0.804,39,1,0,0,6,0,1.000,2.3
1c86,-8.851,-0.161,-8.108,-2.513,-0.913,0.536,58,5,6,0,4,0,1.000,4.7
3t85,-7.389,-0.070,-6.749,-1.990,-0.747,1.206,22,4,5,0,9,0,1.000,7.95
1w7g,-8.374,-0.049,-6.876,-3.221,-0.581,2.144,58,5,2,0,10,6,0.950,5.1
2cht,-8.119,-0.148,-7.588,-2.293,-0.747,0.670,49,3,6,0,3,2,1.000,5.52
3ozg,-9.422,-0.104,-7.411,-2.537,-0.996,1.340,61,12,0,0,6,4,1.000,9.19
1hps,-9.675,-0.133,-11.471,-7.733,-0.664,2.144,85,8,0,0,12,4,0.974,9.22
1b7h,-10.877,-0.164,-9.641,-4.167,-1.328,1.072,77,9,7,0,6,2,1.000,8.02
1atl,-8.896,-0.112,-7.804,-2.745,-0.913,1.072,65,4,7,0,8,0,0.941,6.28
3ifl,-11.886,-0.102,-11.353,-6.115,-1.494,1.474,101,6,12,0,9,2,0.806,8.08
3gst,-10.335,-0.150,-10.462,-4.835,-1.079,0.670,91,7,6,0,5,0,0.958,6.72
4q93,-6.786,-0.143,-7.650,-3.121,-0.249,0.938,54,3,0,0,5,2,1.000,4.65
2zdl,-9.115,-0.111,-8.209,-3.852,-0.747,1.608,74,5,4,0,11,1,0.900,6.4
3pn1,-8.094,-0.105,-7.729,-3.219,-0.498,1.206,67,4,2,0,8,1,1.000,6.96
5efc,-7.071,-0.045,-6.656,-1.878,-0.498,0.938,45,4,2,0,6,1,0.900,4.85
2e1w,-7.517,-0.126,-8.235,-4.242,-0.249,1.474,76,3,0,0,6,5,1.000,7.96
1g7v,-7.001,-0.000,-5.228,-2.058,-0.498,2.546,25,1,5,0,15,4,1.000,6.4
3u3u,-8.733,-0.210,-10.057,-4.341,-0.498,0.000,84,1,5,0,0,0,0.950,6.88
1nja,-9.824,-0.157,-8.365,-1.806,-1.743,0.402,27,4,17,0,1,2,1.000,6.31
3t60,-7.964,-0.152,-10.522,-5.776,-0.332,0.804,80,4,0,0,6,0,0.893,6.7
2aac,-7.334,-0.149,-6.856,-1.408,-0.498,0.268,46,6,0,0,2,0,1.000,2.22
3t08,-7.678,-0.169,-7.748,-2.102,-0.830,0.402,37,4,6,0,3,0,1.000,3.04
4cu8,-8.945,-0.255,-8.023,-1.394,-1.411,0.000,34,7,10,0,0,0,1.000,4.47
4hwp,-9.845,-0.140,-9.265,-4.340,-0.913,1.206,78,11,0,0,7,2,1.000,7.76
4us3,-9.150,-0.218,-8.490,-2.576,-0.830,0.134,72,9,1,0,1,0,1.000,5.32
4msa,-6.002,-0.076,-6.135,-1.638,-0.083,0.804,43,1,0,0,6,0,1.000,3.3
1sdv,-10.106,-0.130,-11.072,-7.583,-0.415,2.144,122,4,1,0,15,1,1.000,8.74
4efk,-5.943,-0.059,-5.862,-1.850,-0.000,1.206,40,0,0,0,9,0,1.000,2.49
3n8k,-8.268,-0.190,-7.305,-1.410,-1.079,0.402,27,5,8,0,3,0,1.000,4.05
2z4o,-9.492,-0.098,-9.120,-6.167,-0.415,2.680,92,5,0,0,15,5,1.000,9.57
3tf6,-6.662,-0.126,-6.608,-1.626,-0.166,0.402,58,2,0,0,0,3,1.000,6.4
3qxv,-10.383,-0.106,-8.701,-4.127,-0.830,1.474,106,10,0,0,10,1,1.000,8.4
1hvs,-9.845,-0.131,-12.815,-8.675,-0.664,1.742,102,8,0,0,10,3,0.977,10.3
4fai,-7.492,-0.122,-7.900,-3.722,-0.166,1.206,72,2,0,0,7,2,1.000,6.99
1j36,-8.366,-0.132,-9.051,-3.743,-1.162,1.072,33,3,11,0,5,3,0.905,7.74
1g48,-7.084,-0.124,-7.948,-2.902,-0.498,0.670,37,2,4,0,5,0,0.929,8.41
1v48,-8.807,-0.096,-7.335,-2.327,-0.996,1.206,38,7,5,0,9,0,1.000,7.8
3g2k,-8.761,-0.107,-7.988,-3.899,-0.747,1.876,57,7,2,0,13,1,1.000,4.79
1ur9,-10.102,-0.106,-9.356,-4.865,-0.747,1.474,94,9,0,0,9,2,0.913,5.77
4zl4,-10.928,-0.142,-12.020,-6.629,-1.245,1.072,82,11,4,0,8,0,0.971,7.86
3hx3,-7.864,-0.202,-9.468,-4.435,-0.083,0.268,97,1,0,0,0,2,0.950,8
4qiy,-8.716,-0.094,-8.516,-4.459,-0.581,1.742,66,2,5,0,13,0,0.818,7.3
4qxq,-7.756,-0.146,-8.290,-3.678,-0.332,0.938,70,2,2,0,7,0,1.000,5.7
1odi,-7.551,-0.076,-6.657,-2.281,-0.498,1.340,49,4,2,0,5,5,1.000,4.21
4afg,-7.181,-0.123,-7.188,-3.042,-0.000,1.072,81,0,0,0,7,1,1.000,8.3
3ppm,-8.991,-0.159,-9.199,-4.555,-0.498,1.072,101,6,0,0,7,1,1.000,9.54
1lgw,-5.895,-0.167,-6.550,-1.383,-0.083,0.134,40,1,0,0,1,0,1.000,4
2qrk,-7.272,-0.070,-6.836,-2.326,-0.498,1.206,42,4,2,0,7,2,1.000,4.26
2zx8,-9.920,-0.181,-9.370,-3.660,-1.162,0.670,70,7,7,0,4,1,1.000,9.64
3oim,-7.421,-0.165,-9.511,-3.980,-0.581,0.268,43,2,5,0,2,0,0.850,6.74
3qfz,-8.011,-0.192,-7.335,-1.389,-0.996,0.268,27,5,7,0,2,0,1.000,3.24
4cj4,-7.730,-0.137,-9.043,-4.131,-0.498,0.804,56,5,1,0,6,0,0.952,3.36
1g36,-8.795,-0.106,-8.607,-4.550,-0.581,1.742,85,3,4,0,12,1,0.880,7.17
3oyq,-6.347,-0.124,-7.573,-3.127,-0.166,0.938,38,2,0,0,6,1,1.000,7.99
4q90,-4.944,-0.090,-5.936,-1.522,-0.000,0.804,21,0,0,0,5,1,1.000,2.15
5cbr,-9.534,-0.165,-8.687,-3.194,-1.079,0.804,61,7,6,0,5,1,1.000,5.74
1w9u,-9.241,-0.091,-9.589,-5.749,-0.498,1.876,105,4,2,0,12,2,0.897,6.09
1e2k,-7.627,-0.126,-7.479,-2.816,-0.249,0.804,69,3,0,0,4,2,1.000,4.94
2aod,-11.934,-0.132,-12.462,-7.958,-1.162,1.876,106,11,3,0,10,4,1.000,5.66
3f70,-6.019,-0.104,-6.366,-1.167,-0.249,0.268,32,0,3,0,2,0,1.000,4.85
3arx,-7.409,-0.093,-7.270,-3.526,-0.000,1.474,91,0,0,0,10,1,1.000,5.33
3bxf,-9.392,-0.110,-7.418,-1.376,-1.494,0.670,21,12,6,0,5,0,1.000,5.54
3n4b,-6.674,-0.108,-7.480,-2.951,-0.249,0.938,43,3,0,0,6,1,0.923,7.02
1nwl,-6.672,-0.047,-6.661,-3.019,-0.166,1.742,52,2,0,0,11,2,0.737,2.39
1w13,-9.686,-0.138,-9.766,-4.107,-1.245,0.804,58,11,4,0,6,0,0.952,8.7
4e0x,-8.126,-0.151,-7.485,-2.324,-0.747,0.804,48,3,6,0,5,1,1.000,7.12
3f6g,-7.038,-0.097,-6.092,-1.397,-0.415,0.938,33,5,0,0,7,0,1.000,4.72
3b2q,-8.091,0.001,-5.172,-2.353,-0.415,2.814,45,2,3,0,12,9,1.000,4.55
1bnn,-7.376,-0.142,-8.489,-3.443,-0.498,0.670,43,2,4,0,5,0,1.000,10
2yix,-9.763,-0.167,-9.569,-4.523,-0.498,0.670,98,6,0,0,5,0,1.000,8.48
4dkp,-6.394,-0.067,-6.829,-3.404,-0.083,1.876,45,1,0,0,13,1,0.941,5.72
2v58,-7.448,-0.131,-7.846,-3.017,-0.415,0.804,50,5,0,0,2,4,1.000,9.09
2p3a,-11.058,-0.105,-12.151,-8.298,-0.913,2.278,106,11,0,0,16,1,0.860,7.96
1gfy,-8.593,-0.162,-8.137,-2.759,-0.830,0.670,57,4,6,0,5,0,1.000,5.08
3c79,-7.172,-0.028,-5.700,-2.090,-0.000,1.608,62,0,0,0,11,1,1.000,7.2
1nz7,-10.904,-0.110,-10.411,-6.092,-1.245,2.144,88,6,9,0,12,4,0.938,7.12
1aj7,-7.638,-0.117,-7.558,-2.512,-0.498,0.670,49,5,1,0,3,2,1.000,3.87
3qps,-6.509,-0.118,-8.644,-4.147,-0.083,0.804,47,0,1,0,3,3,0.833,5.6
4w9d,-8.168,-0.138,-9.207,-4.595,-0.332,0.938,83,4,0,0,7,0,0.955,4.99
3t1a,-10.146,-0.104,-8.427,-4.651,-0.166,1.608,135,2,0,0,10,2,1.000,8.37
4ll3,-9.500,-0.122,-9.841,-5.918,-0.581,1.876,79,7,0,0,12,2,1.000,11.57
1b3f,-11.008,-0.155,-9.709,-4.152,-1.411,1.072,72,10,7,0,7,1,1.000,6.89
4o07,-9.010,-0.172,-10.708,-6.179,-0.249,0.938,118,3,0,0,6,1,1.000,7.38
4lxz,-7.504,-0.126,-7.611,-3.216,-0.249,1.072,69,3,0,0,4,4,1.000,6.74
2y9g,-6.870,-0.072,-6.873,-1.393,-0.664,0.402,29,7,1,0,3,0,0.667,3.77
2xog,-7.567,-0.058,-7.542,-3.351,-0.581,1.608,38,5,2,0,9,3,0.850,3.43
1g1d,-6.981,-0.126,-7.863,-2.683,-0.498,0.536,32,2,4,0,4,0,0.786,9.44
3imc,-6.366,-0.096,-6.276,-2.047,-0.083,1.072,52,1,0,0,6,2,1.000,2.96
3a1c,-9.760,-0.068,-7.336,-2.532,-1.328,1.742,43,9,7,0,8,5,1.000,4
