name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
4hws,-6.0657,323.232,52.110,10.571,4,9.1
4qer,-3.0484,166.866,25.567,-0.000,2,7.54
2r0h,-2.5490,124.585,26.378,0.464,6,3.51
4ab9,-2.4140,135.451,19.275,5.500,1,3.33
2q55,-7.6115,447.122,61.436,-0.000,6,8.69
1kv5,-1.3589,57.268,15.865,1.607,4,4.22
1i1e,-2.8270,192.171,22.394,0.000,6,5.03
1hih,-6.3706,377.854,51.683,-0.000,6,8.05
4qij,-8.2491,406.122,75.241,7.607,6,5.54
4w9p,-4.9783,256.707,45.903,-0.000,6,7.8
1c3x,-2.2988,127.110,17.780,10.607,0,3.68
3f1a,-2.5204,121.915,24.474,-0.000,4,7.21
3s0e,-3.4147,255.220,21.593,-0.000,4,6.55
1nfu,-4.8679,194.183,49.870,0.929,4,7.74
4rra,-3.9967,209.244,36.090,0.250,4,4.87
4zae,-5.9285,290.256,55.072,0.143,6,8.44
4dhl,-2.0497,111.061,17.116,-0.000,1,4.48
4pee,-2.9845,168.780,24.128,7.000,2,8.32
4ll3,-5.0021,250.000,46.945,2.429,6,11.57
4erf,-3.7677,259.720,27.933,1.643,6,9.4
4wko,-5.1177,295.085,42.884,11.786,6,9.47
1uwu,-2.3276,135.537,18.771,1.786,2,5.98
4p5z,-5.5894,321.268,45.864,0.107,4,7.41
3zv7,-2.1068,78.939,21.141,0.286,0,5.92
2wva,-5.1080,275.244,45.423,3.857,6,10.7
1ew9,-0.8261,48.012,6.875,-0.000,1,3.22
4cjp,-3.3346,198.756,28.968,-0.000,6,3.32
3c2r,-1.8087,86.707,15.404,12.429,0,3.11
3ioe,-4.8047,279.183,40.716,0.000,6,3.27
2h5a,-2.0815,86.915,22.272,-0.000,4,5.1
2aqu,-7.3178,425.220,59.784,-0.000,6,9.32
1yds,-3.0134,168.280,26.561,3.857,4,5.92
4y8x,-6.8488,339.805,63.096,0.964,6,8.43
4nze,-4.5995,176.439,49.951,0.000,6,6.8
5bv3,-4.5340,275.305,36.646,14.964,6,7.17
4o2b,-5.5840,343.146,44.407,-0.000,6,5.74
1pkx,-5.3068,259.744,49.622,1.786,6,6.92
3u93,-1.8870,120.329,15.139,8.464,4,6.31
3qx5,-5.6622,346.000,44.591,0.071,6,4.2
4iic,-2.1387,117.915,17.329,6.500,1,4.85
3umo,-4.3114,187.878,44.210,5.071,6,3.89
2qbw,-8.3848,432.720,74.213,3.500,6,7.25
2b9a,-2.2036,174.390,11.820,-0.000,1,8.05
4u4x,-2.8978,147.744,25.048,-0.000,1,5.01
4k3h,-5.8427,363.634,44.506,-0.000,4,6.85
1e2k,-3.4852,204.829,27.387,-0.000,2,4.94
1nli,-1.9321,133.854,12.091,0.071,0,3.59
2c97,-2.5490,109.195,28.210,0.393,6,6.14
3t64,-3.1739,155.024,31.228,-0.000,6,6.7
2rkf,-5.9456,297.524,55.071,-0.000,6,9.08
1siv,-6.0059,324.402,52.375,9.250,6,8.08
1v2k,-5.2283,236.720,50.075,-0.000,4,6.19
1hsh,-7.0257,403.915,58.081,-0.000,6,9.42
5dit,-5.7717,326.659,49.088,-0.000,6,6.15
1afl,-1.5684,88.878,16.223,5.071,6,6.28
3fvh,-3.2388,99.683,39.138,5.286,6,6.35
2r0z,-5.9486,316.207,52.333,13.821,6,5.47
2qi6,-6.9288,409.768,55.981,-0.000,6,10.57
1hyo,-1.6810,63.085,19.239,1.500,4,4.07
1cbx,-2.9431,207.951,20.639,8.536,4,6.35
2xyd,-6.1160,222.622,66.364,1.964,6,6.82
3veh,-2.8168,191.890,20.990,1.750,4,4.96
1c5c,-3.1575,141.341,29.294,6.821,1,6.96
4lvt,-8.3860,453.146,71.943,0.000,6,10.36
3uu1,-1.9487,89.524,17.530,1.786,0,5.2
2xdx,-2.5383,125.695,23.474,5.000,3,6.46
1ghz,-2.8591,130.598,26.128,9.750,1,4.8
4je8,-3.3548,176.037,31.412,13.571,6,5.21
4e7r,-5.8820,319.476,51.099,10.893,6,7.7
2jdk,-1.4027,47.585,18.935,-0.000,6,6.54
1add,-3.8480,214.622,31.120,8.857,2,6.74
3gt9,-4.3163,221.476,40.183,7.679,6,3.96
3nzk,-4.3228,234.427,39.051,-0.000,6,9.27
2xda,-4.5047,275.110,35.026,-0.000,4,6.22
4tu4,-2.8022,133.756,27.145,0.143,4,3.76
3zi0,-1.6608,37.073,23.857,1.714,6,7.4
4z6i,-3.3218,146.512,34.991,-0.000,6,6.31
3u15,-3.4809,164.683,32.703,-0.000,3,7.11
4fk6,-4.1136,214.829,36.264,6.357,4,9.7
2fx6,-2.4216,107.671,22.122,4.393,0,3.7
3a1e,-3.7184,148.024,40.212,8.571,6,2.66
3wvm,-3.8839,281.915,26.903,3.536,6,5.71
1fzm,-6.5152,242.756,69.513,7.929,6,7.7
4cwr,-3.6302,152.098,35.557,4.893,2,8.3
1qhc,-4.2097,179.561,43.767,4.036,6,7.57
1c5p,-1.9331,90.756,16.812,10.321,0,4.68
4p58,-3.6205,225.061,26.232,2.500,1,4.6
1w9v,-3.6262,172.659,35.777,12.750,6,6.34
3ldp,-3.4753,167.146,33.517,0.714,4,5.62
2hhn,-4.9735,263.317,45.048,-0.000,6,7.49
3u81,-4.0750,205.622,38.572,7.607,6,4.44
4l6t,-3.5649,178.951,34.659,-0.000,6,7.49
2pql,-3.0842,182.805,23.725,11.500,2,7.28
3elc,-1.6110,48.500,18.801,-0.000,2,2.69
4tte,-1.9595,93.561,19.668,1.107,4,3.69
3rsr,-3.6279,144.415,39.604,1.786,6,4.36
3iqu,-3.4626,150.110,36.454,3.714,6,4.77
3rdv,-3.5186,178.439,33.977,1.786,6,4.91
4xmb,-6.3778,309.622,59.790,2.643,6,7.36
2epn,-3.1152,139.073,29.228,-0.000,1,7.22
4x50,-2.7142,143.988,25.877,-0.000,6,7.75
4ql1,-4.9327,275.183,43.041,0.143,6,7.03
1j01,-2.9051,135.439,28.442,-0.000,4,6.47
3rlb,-4.2070,241.646,34.416,6.750,4,9.92
2e7f,-2.8377,137.159,28.407,16.750,6,6.1
3ryz,-3.0263,150.756,29.596,-0.000,6,8.62
3h1x,-1.4119,61.561,16.099,2.214,4,5.89
4ew3,-3.5879,208.549,31.213,6.464,6,6.74
4aq4,-2.4958,143.110,22.816,-0.000,6,6.17
4gr8,-5.5446,247.659,55.186,-0.000,6,7.83
3lzu,-5.0640,271.549,45.262,2.929,6,10.06
2ya6,-2.1833,97.683,21.964,12.464,4,5.7
1mmq,-4.0009,210.720,36.594,-0.000,6,7.52
3lpk,-7.0361,330.976,66.900,-0.000,6,9.1
2ha6,-2.9119,165.683,26.771,-0.000,6,4.32
1ai5,-2.3941,169.000,16.438,-0.000,3,3.72
4lar,-2.2174,124.244,18.383,5.071,2,4.68
3i4b,-4.5743,221.646,44.142,1.786,6,8.15
2f7p,-2.7694,141.293,25.938,11.107,4,6.6
3wto,-2.9575,165.134,24.446,0.214,2,6.92
2hnc,-2.2054,90.220,21.849,-0.000,1,7.22
1d6w,-4.5917,296.122,35.326,7.143,6,5.96
5cap,-4.0587,223.451,36.458,1.750,6,7.28
1c5n,-2.2041,71.293,23.148,7.964,0,4.7
1a4k,-3.4169,147.159,36.294,-0.000,6,8
5alb,-7.5803,413.598,64.894,1.821,6,10.71
4dko,-3.6773,175.195,33.690,0.000,2,6.52
1drj,-2.4774,136.683,19.661,-0.000,0,7.4
1ocq,-3.2894,203.537,26.675,11.357,6,5.19
3d7b,-0.9429,-13.927,17.133,0.321,3,3.69
3l3l,-3.3857,161.146,31.130,0.071,2,7.48
1nvr,-5.4430,325.683,41.893,2.786,3,8.11
3kgt,-3.3569,218.439,23.300,-0.000,1,5.51
1b58,-5.3134,272.963,48.281,13.464,6,6.59
1hxw,-7.3708,385.707,65.246,-0.000,6,10.82
3bra,-1.2154,79.110,9.217,5.250,2,2.7
1uw6,-2.8349,163.244,22.288,0.143,1,7.34
2wec,-4.0868,173.244,42.901,-0.000,6,3.96
2rkm,-2.8251,133.268,28.993,9.214,6,3.9
3fl5,-4.1691,210.598,35.394,-0.000,0,7.28
1mjj,-5.3811,313.256,44.952,1.714,6,8.74
2w47,-1.3020,56.537,14.984,5.179,4,4.98
1jak,-3.0696,159.354,26.574,4.750,2,5.57
1yet,-4.2167,202.390,41.249,1.750,6,5.92
4oeu,-1.5476,104.171,11.639,5.821,3,7.66
3arr,-2.5011,110.415,26.101,1.679,4,5.4
4bj8,-4.0709,269.634,29.997,-0.000,4,8.29
4ij1,-2.5713,138.329,22.388,6.536,3,5.4
4ly1,-5.8225,304.707,50.380,5.607,4,7.26
1k4h,-2.6748,126.280,27.133,6.821,6,5.11
3k99,-3.3918,157.378,31.062,-0.000,1,7.22
4ovg,-2.3257,132.829,19.616,3.214,3,3.69
3mhl,-2.4407,142.232,22.659,1.750,6,7.25
3ie3,-1.2414,41.159,17.290,1.786,6,6.68
3mho,-3.4465,199.512,29.841,1.250,6,6.49
1o2q,-3.7154,172.646,35.987,9.500,4,7.68
4jh0,-2.8746,123.902,28.894,11.750,4,9.03
3m3x,-3.1538,203.951,25.675,1.357,6,6.82
2g72,-4.8089,255.000,40.935,6.929,3,6.5
2zkj,-3.5764,178.073,34.723,5.107,6,5.48
4av4,-2.1240,131.573,19.407,-0.000,6,7.03
4bqs,-1.7724,66.280,17.503,7.571,0,4.21
4a7i,-4.7953,215.341,47.558,-0.000,6,8.7
2zq0,-4.4091,210.768,42.841,6.750,6,6.82
1ele,-4.6790,261.000,41.057,-0.000,6,6.85
1e1v,-2.2203,141.488,18.399,0.250,4,4.92
4egk,-4.1026,215.634,33.832,-0.000,0,7.72
3nu4,-6.1082,359.817,50.023,0.036,6,8.82
1hwr,-4.3188,227.598,39.804,-0.000,6,8.33
1gvw,-4.8250,201.512,50.241,0.036,6,6.96
2g5u,-3.5390,243.683,22.939,-0.000,1,8.49
4fp1,-1.6925,110.476,13.157,1.714,3,4.57
4ynl,-4.5715,257.049,38.294,41.250,6,4.62
1e4h,-2.4643,174.146,15.019,-0.000,0,8.41
4z0q,-3.5498,182.512,30.972,-0.000,2,8.17
2wvz,-2.5020,91.476,26.000,-0.000,1,4.02
2pk5,-9.1911,489.220,79.325,-0.000,6,10.7
2jkp,-2.2851,123.549,18.403,0.786,0,4.23
4eoh,-1.3472,74.037,10.726,-0.000,0,4.3
3ejq,-3.4915,171.927,31.655,8.393,3,8.57
1b38,-3.1052,146.817,31.642,4.286,6,6.6
3l3m,-4.3734,227.305,38.123,1.786,3,8.22
3t0d,-2.0952,86.793,20.591,1.643,1,2.37
3fuc,-4.1070,220.976,36.399,12.643,6,9.72
1b57,-1.7457,86.256,18.093,-0.000,4,8
2e91,-1.5504,46.122,19.336,2.107,4,6.59
2q63,-5.6881,268.317,54.810,-0.000,6,7.18
2on6,-3.5518,185.085,30.481,5.321,2,6.76
1zdp,-3.3921,211.756,27.503,3.536,6,5.74
2qfu,-1.7574,70.939,18.759,17.607,4,4.18
1zog,-2.1520,80.573,22.830,0.000,2,7.15
3sxf,-4.6161,278.915,37.399,0.143,6,8.6
4ejl,-1.6325,93.268,14.401,-0.000,3,5.14
3qto,-4.9929,280.012,42.707,0.714,6,4.13
2e94,-2.3431,49.256,31.443,7.714,6,8
2usn,-3.8566,207.841,35.454,-0.000,6,6.51
5egm,-5.2771,230.817,52.091,-0.000,4,8.62
3o7u,-3.1575,176.256,24.499,7.786,0,7.28
3vdb,-1.7872,97.573,14.914,-0.000,1,2.52
2cf8,-5.0081,262.159,43.412,11.071,4,8.1
4er2,-4.5430,170.110,49.884,-0.000,6,9.3
2pbw,-2.7445,135.841,26.965,7.857,6,8.25
3pd8,-2.7069,149.659,21.593,11.357,1,6.46
4ufh,-2.5935,158.146,18.961,10.821,1,6.42
2yek,-3.1548,143.695,32.297,-0.000,6,7.21
4lov,-2.3738,136.598,22.430,-0.000,6,7.77
4r5b,-2.4079,85.805,28.961,-0.000,6,6.73
4z2b,-4.3580,187.341,43.938,-0.000,4,7.76
2i2c,-4.1417,230.927,36.675,4.107,6,4.7
1elr,-3.9717,234.610,33.594,8.536,6,4.96
6std,-4.8199,322.829,34.532,-0.000,4,8.64
3uj9,-2.4674,148.476,21.671,2.357,6,4.63
2wqp,-3.3276,131.939,36.467,8.429,6,5.51
4qgi,-7.3371,411.902,61.645,-0.000,6,3.9
2p3a,-7.0022,362.988,62.603,-0.000,6,7.96
2xpc,-3.9018,196.098,37.417,2.107,6,3.9
3ai8,-1.4189,94.305,9.967,-0.000,1,3.81
4cp5,-1.1381,-50.402,26.271,11.714,6,3.34
1fao,-2.2229,73.268,27.545,5.536,6,7.37
5fl4,-2.9631,103.476,32.474,-0.000,3,7
4bi7,-1.6081,86.890,15.957,1.643,4,4.58
4n07,-3.3108,164.805,29.006,-0.000,1,6.46
1qyg,-3.7733,208.744,33.530,-0.000,6,6.85
2o4s,-7.5308,422.415,63.203,-0.000,6,10.51
4l2l,-4.1620,227.476,35.112,-0.000,3,5.7
3f34,-2.5467,171.305,17.768,-0.000,2,3.16
3ao1,-2.5622,137.073,20.843,-0.000,0,2.26
1hsl,-1.7351,75.256,17.600,10.571,3,7.19
1xug,-3.3533,165.561,29.754,9.536,2,7.05
2azr,-2.5966,138.085,24.049,5.321,4,3.64
1ebz,-7.7892,457.354,62.796,-0.000,6,9.4
3b3c,-2.0664,110.439,18.316,8.214,3,3.98
1b32,-5.3108,310.866,43.725,13.857,6,7.1
3exh,-3.8476,193.171,36.655,10.143,6,4.88
1ppm,-5.1234,215.305,52.925,-0.000,6,5.8
2q7q,-2.3652,135.451,18.745,1.107,1,5.3
1ppi,-6.4962,306.012,61.680,8.929,6,5.01
1y1z,-1.9688,124.512,13.914,10.607,1,3.08
3kjd,-2.7381,96.500,29.428,0.107,2,8.54
1oz0,-4.3694,113.878,53.690,8.929,6,7.7
1fki,-4.0021,215.463,32.396,-0.000,0,7
1lrh,-3.1169,229.890,19.068,-0.000,2,6.82
4iuo,-2.3394,137.085,17.986,5.821,1,3.64
3f37,-1.6018,79.902,13.719,-0.000,0,2.62
2e9u,-4.0457,211.110,33.543,-0.000,0,8.1
1j16,-2.3820,117.415,20.126,10.893,0,3.84
4djq,-6.5535,393.476,52.478,-0.000,6,10.32
2ccc,-2.3090,89.524,22.825,0.000,0,7.76
4flp,-3.2033,151.098,32.729,-0.000,6,6.72
2pq9,-5.0543,285.976,42.583,23.286,6,8.11
2ov4,-4.1532,197.695,40.622,8.286,6,4.74
4ryd,-6.1061,302.866,55.297,36.071,6,11.26
3cl0,-2.6288,136.122,25.307,21.571,6,7.07
2vuk,-3.5350,204.293,28.778,0.000,3,3.9
1xr9,-9.6393,573.537,75.610,4.714,6,7.15
3bfu,-2.5365,129.537,22.806,9.536,3,6.27
3r4p,-4.0501,205.280,38.387,4.357,6,7.96
2jh0,-5.0758,233.890,48.809,0.000,4,8.7
4c5d,-6.1247,389.780,46.703,-0.000,6,5.4
4ayp,-2.9911,132.561,31.855,-0.000,6,6.12
3rv8,-2.7750,158.732,24.893,2.786,6,4.92
1d2e,-3.9803,186.244,39.245,14.036,6,6
4zbi,-5.1253,324.829,39.694,6.000,6,6.51
4x8v,-6.6170,313.683,62.878,0.036,6,6.89
1x8d,-1.9308,94.720,16.726,-0.000,0,2.21
1kv1,-4.0948,250.976,31.345,-0.000,3,5.94
4q81,-1.7236,57.817,18.110,-0.000,0,3.02
2zdn,-4.2424,217.537,38.881,9.929,6,6.25
1yqy,-4.3052,247.744,35.991,0.107,4,7.62
4x8o,-9.3799,426.927,88.417,25.857,6,6.6
2qrq,-3.0213,116.561,31.152,-0.000,2,5.1
3fed,-2.9616,152.085,28.619,12.071,6,7.46
3lzz,-1.5971,48.878,21.584,0.357,6,3.84
1e3g,-5.4163,339.232,38.110,1.786,0,9
4dds,-3.0992,132.427,31.612,-0.000,4,5.01
4do5,-1.8062,65.195,18.861,4.321,1,5.83
4dju,-2.4781,118.146,22.425,16.429,2,5.44
1fcz,-6.9952,485.256,44.877,1.286,2,9.22
4do4,-2.8002,137.451,25.286,4.429,2,7.29
1oe8,-1.7272,72.098,20.035,16.964,6,5.52
1h1s,-3.7837,194.171,35.939,2.036,6,8.22
3v2p,-4.4873,387.793,23.209,-0.000,6,6.36
3gpo,-4.6700,220.634,45.512,5.143,6,5.3
1m0q,-3.2281,135.037,34.848,3.679,6,3.89
4oc3,-6.2445,308.829,57.797,6.464,6,8.28
1b9j,-4.3170,211.012,41.220,13.036,6,5.96
2qrl,-1.3286,92.220,8.920,14.607,2,4
5azf,-5.2409,331.476,40.165,16.214,6,4.44
4hdp,-6.9643,403.293,57.265,-0.000,6,7.51
4djr,-5.7907,322.317,49.880,-0.000,6,11.52
2erz,-3.0284,139.878,28.342,3.500,2,5.66
4nbk,-3.6897,202.037,31.287,0.071,3,3.87
4pum,-3.2191,143.756,29.962,5.286,1,6.73
3ga5,-3.9491,239.037,33.086,-0.000,6,5.49
2pvk,-5.0518,283.671,43.132,0.607,6,8.3
3b3w,-2.0584,136.073,15.038,11.071,3,4.19
4g90,-1.5471,48.549,19.087,-0.000,4,4.51
4bxk,-4.3558,181.305,45.767,1.857,6,7.95
3nex,-4.2751,275.854,33.436,-0.000,6,6
3juo,-2.4629,120.390,22.052,13.571,2,5.07
1bxr,-5.0590,298.244,41.635,12.393,6,3.4
1lst,-2.4164,172.451,17.009,13.821,4,7.85
2ovv,-2.4667,80.341,30.461,0.036,6,7.92
3d7z,-5.1783,283.354,45.026,-0.000,6,7.92
4w9j,-5.1745,267.098,47.512,-0.000,6,6.23
4llp,-0.9795,33.500,10.199,0.393,0,4.8
2j95,-5.5461,255.695,53.035,-0.000,4,8.4
3o56,-2.9466,117.585,32.383,-0.000,6,9.1
2xib,-2.4177,137.780,18.314,8.643,0,7.26
3f5l,-2.8953,184.280,23.713,-0.000,6,3.72
4hwp,-5.3550,267.817,48.552,6.714,4,7.76
2bza,-2.0364,106.012,17.341,4.536,1,2.8
1br6,-2.8900,172.780,23.035,3.500,3,3.22
4x6i,-3.7931,217.939,32.097,0.464,4,8
3ttn,-1.7588,72.768,20.542,13.786,6,7.84
3vhd,-3.0669,98.110,32.512,6.821,0,9.28
4dkr,-3.9895,216.561,34.284,5.750,4,6.52
3zns,-5.0978,243.366,48.610,-0.000,6,7.41
1b7h,-5.0700,288.537,42.849,14.786,6,8.02
2v95,-4.0306,203.488,35.449,-0.000,2,8.3
3a9i,-1.3850,69.305,14.535,8.464,4,4.15
1ec1,-8.1071,447.927,68.523,-0.000,6,8.92
1amk,-1.0154,55.402,11.125,1.214,4,4.3
4fz3,-3.8192,178.805,38.362,-0.000,6,3.73
3gsm,-1.1639,44.671,14.468,3.357,4,6.48
4i71,-3.3788,120.122,36.175,8.464,3,7.74
4g8v,-1.5985,74.695,16.723,-0.000,4,5.8
1g1d,-2.7480,134.232,26.309,-0.000,4,9.44
4pow,-3.9992,276.232,28.806,14.429,6,6.3
4isi,-5.3926,301.890,46.133,9.929,6,8.14
3pn4,-4.3360,266.634,35.416,-0.000,6,6.85
1hk4,-2.6822,141.561,26.175,3.357,6,5.31
2gv6,-2.8940,74.061,36.984,10.286,6,7.34
3dx3,-1.8954,88.073,16.614,9.571,0,6.52
3ctt,-1.6035,100.232,11.829,2.643,1,6.35
3w9r,-2.2407,96.037,21.530,3.429,1,6.18
3cyz,-2.6247,204.732,17.359,-0.000,6,7.22
4cpr,-6.7738,343.488,61.612,-0.000,6,7.46
4pv5,-2.1464,106.622,18.772,6.714,1,6.54
4b3c,-1.8354,108.890,13.659,-0.000,0,2.68
2vot,-3.0402,112.024,32.799,9.500,4,7.14
3obx,-5.0466,257.671,46.575,5.000,6,3.89
4ajl,-3.1925,150.268,31.455,-0.000,4,3.8
4nj9,-2.9623,135.488,27.878,4.214,2,6.97
2yfx,-3.1293,149.561,31.828,0.321,6,8.09
2bfr,-3.4350,164.634,34.220,6.357,6,5.25
1gyx,-1.6713,77.902,14.893,1.750,0,2.48
2glp,-4.0020,225.256,33.039,0.393,3,5.01
3rf5,-3.5914,244.012,24.809,1.679,3,5.63
4o0x,-5.2722,348.695,36.783,0.321,3,7.17
4o6w,-6.1608,307.268,56.861,4.214,6,8.52
3lq2,-3.4292,118.854,39.628,5.107,6,5.22
4muv,-4.3525,182.000,41.523,13.214,1,5.76
3igp,-2.5875,138.561,24.077,-0.000,4,7.02
2bvr,-3.3792,163.110,33.694,3.821,6,3.7
1g52,-3.0105,155.610,27.574,-0.000,4,9.54
4r0a,-2.8896,145.329,25.449,9.250,2,4.26
2d3u,-3.9627,229.866,32.546,-0.000,4,6.92
2weo,-2.3726,109.488,21.983,-0.000,1,6.93
1qk4,-3.3451,149.220,34.326,1.786,6,4.21
2xpk,-5.3473,311.744,44.461,6.179,6,11.3
1c5o,-1.6220,67.634,15.065,9.929,0,3.49
3rlp,-2.3504,114.207,22.122,4.821,3,7.08
2bmk,-2.5535,172.963,20.326,9.536,6,5.62
2y80,-5.3020,229.000,52.668,0.000,4,8.05
4r5t,-3.8905,191.915,37.838,-0.000,6,6.1
2gsu,-2.3221,97.671,25.643,1.357,6,3.59
2f8g,-5.7660,320.049,49.788,0.071,6,8.7
1jzs,-4.1312,197.195,40.700,-0.000,6,6.6
4cr5,-3.1985,163.732,26.896,0.036,0,4.15
2qrk,-2.2570,112.659,22.965,0.250,6,4.26
1nki,-0.9177,17.598,11.691,3.071,1,6.7
3e5u,-2.6785,193.780,16.945,1.536,2,5.85
4i7m,-2.8337,216.512,16.555,-0.000,2,4.14
2qrh,-3.7342,167.329,35.451,-0.000,2,4.71
2hu6,-4.2272,194.134,40.626,-0.000,4,3.81
3s8n,-3.6564,160.671,37.946,5.214,6,6.21
2yme,-3.2467,162.890,28.913,-0.000,2,7.66
1zvx,-4.4941,216.463,43.630,0.929,6,9.22
1ezq,-5.4998,275.085,50.862,10.214,6,9.05
1ie9,-6.9155,495.585,44.374,-0.000,4,10.19
1v1j,-2.4647,124.598,21.522,-0.000,1,4.82
2qry,-3.9249,215.244,35.552,0.286,6,8.64
3iw6,-4.6541,312.183,34.601,0.250,6,5.48
2xg9,-2.0458,88.500,22.652,3.250,6,4.15
3lk8,-2.7798,130.402,28.442,-0.000,6,7.71
3fqe,-3.9776,233.012,32.430,14.000,4,8.3
4bt3,-2.2844,180.695,12.765,2.107,2,3.12
2e2p,-3.7860,212.634,33.571,7.143,6,4.74
3gy3,-3.9762,211.793,36.249,11.536,6,5.63
4o0b,-5.1201,255.939,45.006,-0.000,2,8.3
2oxd,-1.9553,102.976,16.091,0.250,0,6.82
4o2c,-8.5577,514.646,66.925,4.964,6,8
1t7j,-4.9184,252.951,45.474,0.179,6,8.7
3bgc,-6.7391,409.268,52.954,8.321,6,5.02
4qiz,-4.4020,303.232,32.012,0.250,6,8.15
3q7q,-3.3690,149.622,34.748,13.750,6,5.65
