name,Orientation_Score,Affinity_Score(Heavy_Ligand_Atoms),Affinity_Score,Buried_Protein_Hydrophobic_Term,Hydrophobic_Complementarity_Term,Polar_Component_Term,Number_of_Protein-Ligand_Hydrophobic_Contacts,Number_of_Protein-Ligand_H-bonds,Number_of_Protein-Ligand_Salt-bridges,Number_of_Metal-Ligand_Bonds,Number_of_Interfacial_Unsatisfied_Polar_Atoms,Number_of_Interfacial_Unsatisfied_Charged_Atoms,Buried_Carbons,affinity
1d9i,-8.896,-0.125,-9.332,-4.822,-0.498,1.206,88,4,2,0,9,0,1.000,9.11
2bok,-9.052,-0.125,-8.845,-4.571,-0.664,1.608,77,4,4,0,11,1,0.955,6.55
1pvn,-9.244,-0.122,-7.912,-2.068,-1.162,0.536,36,12,2,0,3,1,1.000,9.82
1w5w,-11.618,-0.141,-12.575,-8.671,-0.830,2.144,131,10,0,0,14,2,1.000,8.8
2hu6,-8.233,-0.106,-8.192,-4.333,-0.249,1.608,90,3,0,0,12,0,1.000,3.81
1sgu,-10.017,-0.136,-11.355,-7.700,-0.581,2.144,106,6,1,0,15,1,1.000,5.37
1n46,-9.374,-0.141,-9.036,-4.558,-0.332,1.072,108,4,0,0,5,3,1.000,10.52
1f0s,-8.631,-0.095,-7.966,-4.592,-0.166,2.010,114,2,0,0,13,2,1.000,7.74
1hmt,-7.109,-0.173,-8.672,-3.390,-0.332,0.268,51,1,3,0,2,0,0.889,5.79
1jet,-10.497,-0.156,-8.966,-3.492,-1.328,1.072,68,8,8,0,8,0,1.000,7.25
1s89,-7.613,-0.147,-6.541,-0.461,-0.996,0.134,10,10,2,0,0,1,1.000,5.24
2zx7,-9.298,-0.160,-8.893,-2.966,-1.245,0.536,52,7,8,0,3,1,0.812,10.49
2yln,-6.875,-0.121,-6.063,-0.934,-0.581,0.670,26,3,4,0,5,0,1.000,7.68
1grp,-9.111,-0.224,-8.134,-1.141,-1.909,0.134,9,4,19,0,1,0,1.000,3.72
2qwf,-10.024,-0.171,-9.319,-2.709,-1.660,0.268,39,4,16,0,2,0,0.929,5.67
3nee,-6.403,-0.162,-9.099,-4.200,-0.083,0.402,55,1,0,0,1,2,0.950,5.34
2e2r,-7.534,-0.211,-8.803,-3.470,-0.249,0.134,70,3,0,0,1,0,1.000,8.26
2bes,-8.260,-0.066,-6.140,-0.666,-1.328,1.072,5,10,6,0,5,3,1.000,4.24
1c88,-9.198,-0.174,-8.355,-2.543,-0.996,0.402,68,4,8,0,3,0,1.000,5.29
3qw5,-9.332,-0.127,-10.044,-4.302,-1.328,0.804,40,6,10,0,5,1,0.870,6.45
1c87,-8.611,-0.157,-8.047,-2.535,-0.830,0.536,59,4,6,0,4,0,1.000,4.2
1swr,-8.500,-0.171,-7.960,-2.563,-0.581,0.402,73,6,1,0,3,0,1.000,6.92
1tmn,-9.495,-0.155,-10.654,-4.293,-1.411,0.268,47,7,10,0,2,0,0.815,7.3
1kzn,-9.219,-0.120,-11.107,-6.431,-0.664,1.206,88,3,5,0,9,0,0.943,8.92
2i6b,-7.667,-0.138,-9.346,-5.034,-0.166,1.072,92,2,0,0,7,1,1.000,7.17
1ecq,-9.797,-0.156,-7.244,-1.355,-1.743,1.072,25,10,11,0,7,1,1.000,3
1ksn,-10.633,-0.123,-9.266,-5.477,-0.581,2.010,136,3,4,0,14,1,1.000,9.4
4djw,-7.155,-0.127,-8.516,-3.904,-0.332,0.938,55,2,2,0,6,1,1.000,6.28
3k8q,-7.410,-0.114,-7.148,-2.319,-0.415,0.804,54,5,0,0,3,3,1.000,11.28
1egh,-7.639,-0.147,-6.541,-0.461,-0.996,0.134,10,8,4,0,0,1,1.000,5.7
1c3x,-5.828,-0.032,-5.606,-1.160,-0.166,0.938,29,2,0,0,7,0,1.000,3.68
3cz1,-6.281,-0.147,-7.270,-2.505,-0.083,0.536,46,1,0,0,4,0,1.000,7.26
1nfu,-8.407,-0.075,-7.457,-3.949,-0.166,1.876,96,2,0,0,12,2,0.950,7.74
3nex,-7.643,-0.176,-10.137,-5.372,-0.083,0.536,88,0,1,0,3,1,1.000,6
2vh0,-9.356,-0.103,-8.730,-5.005,-0.249,1.742,112,3,0,0,12,1,1.000,8.51
1hsh,-10.042,-0.132,-11.154,-7.499,-0.581,2.144,115,6,1,0,15,1,1.000,9.42
2r59,-11.696,-0.153,-10.557,-5.734,-1.079,1.474,125,5,8,0,9,2,1.000,8.19
3le9,-9.338,-0.135,-8.735,-3.561,-1.162,1.206,54,5,9,0,6,3,1.000,8.22
2v88,-10.194,-0.055,-8.702,-6.387,-0.581,3.484,108,7,0,0,25,1,0.789,4.09
3ozp,-10.053,-0.142,-8.768,-3.492,-0.996,0.938,92,8,4,0,6,1,1.000,6.62
3nuj,-8.742,-0.120,-9.417,-5.877,-0.332,2.010,83,4,0,0,13,2,1.000,9.39
3kek,-10.148,-0.086,-8.058,-5.022,-0.498,2.680,109,4,2,0,20,0,1.000,8.36
1hvk,-11.055,-0.145,-13.608,-9.385,-0.747,1.742,129,9,0,0,10,3,1.000,10.96
3mhw,-5.923,-0.112,-6.339,-1.842,-0.083,0.804,39,1,0,0,6,0,1.000,2.3
1c86,-8.851,-0.161,-8.108,-2.513,-0.913,0.536,58,5,6,0,4,0,1.000,4.7
3t85,-7.389,-0.070,-6.749,-1.990,-0.747,1.206,22,4,5,0,9,0,1.000,7.95
1w7g,-8.374,-0.049,-6.876,-3.221,-0.581,2.144,58,5,2,0,10,6,0.950,5.1
2cht,-8.119,-0.148,-7.588,-2.293,-0.747,0.670,49,3,6,0,3,2,1.000,5.52
3ozg,-9.422,-0.104,-7.411,-2.537,-0.996,1.340,61,12,0,0,6,4,1.000,9.19
1hps,-9.675,-0.133,-11.471,-7.733,-0.664,2.144,85,8,0,0,12,4,0.974,9.22
1b7h,-10.877,-0.164,-9.641,-4.167,-1.328,1.072,77,9,7,0,6,2,1.000,8.02
1atl,-8.896,-0.112,-7.804,-2.745,-0.913,1.072,65,4,7,0,8,0,0.941,6.28
3ifl,-11.886,-0.102,-11.353,-6.115,-1.494,1.474,101,6,12,0,9,2,0.806,8.08
3gst,-10.335,-0.150,-10.462,-4.835,-1.079,0.670,91,7,6,0,5,0,0.958,6.72
2zdl,-9.115,-0.111,-8.209,-3.852,-0.747,1.608,74,5,4,0,11,1,0.900,6.4
3pn1,-8.094,-0.105,-7.729,-3.219,-0.498,1.206,67,4,2,0,8,1,1.000,6.96
2e1w,-7.517,-0.126,-8.235,-4.242,-0.249,1.474,76,3,0,0,6,5,1.000,7.96
1g7v,-7.001,-0.000,-5.228,-2.058,-0.498,2.546,25,1,5,0,15,4,1.000,6.4
1nja,-9.824,-0.157,-8.365,-1.806,-1.743,0.402,27,4,17,0,1,2,1.000,6.31
2aac,-7.334,-0.149,-6.856,-1.408,-0.498,0.268,46,6,0,0,2,0,1.000,2.22
3t08,-7.678,-0.169,-7.748,-2.102,-0.830,0.402,37,4,6,0,3,0,1.000,3.04
1sdv,-10.106,-0.130,-11.072,-7.583,-0.415,2.144,122,4,1,0,15,1,1.000,8.74
3n8k,-8.268,-0.190,-7.305,-1.410,-1.079,0.402,27,5,8,0,3,0,1.000,4.05
2z4o,-9.492,-0.098,-9.120,-6.167,-0.415,2.680,92,5,0,0,15,5,1.000,9.57
3qxv,-10.383,-0.106,-8.701,-4.127,-0.830,1.474,106,10,0,0,10,1,1.000,8.4
1hvs,-9.845,-0.131,-12.815,-8.675,-0.664,1.742,102,8,0,0,10,3,0.977,10.3
4fai,-7.492,-0.122,-7.900,-3.722,-0.166,1.206,72,2,0,0,7,2,1.000,6.99
1j36,-8.366,-0.132,-9.051,-3.743,-1.162,1.072,33,3,11,0,5,3,0.905,7.74
1g48,-7.084,-0.124,-7.948,-2.902,-0.498,0.670,37,2,4,0,5,0,0.929,8.41
1v48,-8.807,-0.096,-7.335,-2.327,-0.996,1.206,38,7,5,0,9,0,1.000,7.8
3g2k,-8.761,-0.107,-7.988,-3.899,-0.747,1.876,57,7,2,0,13,1,1.000,4.79
1ur9,-10.102,-0.106,-9.356,-4.865,-0.747,1.474,94,9,0,0,9,2,0.913,5.77
3hx3,-7.864,-0.202,-9.468,-4.435,-0.083,0.268,97,1,0,0,0,2,0.950,8
1odi,-7.551,-0.076,-6.657,-2.281,-0.498,1.340,49,4,2,0,5,5,1.000,4.21
4afg,-7.181,-0.123,-7.188,-3.042,-0.000,1.072,81,0,0,0,7,1,1.000,8.3
3ppm,-8.991,-0.159,-9.199,-4.555,-0.498,1.072,101,6,0,0,7,1,1.000,9.54
1lgw,-5.895,-0.167,-6.550,-1.383,-0.083,0.134,40,1,0,0,1,0,1.000,4
2qrk,-7.272,-0.070,-6.836,-2.326,-0.498,1.206,42,4,2,0,7,2,1.000,4.26
2zx8,-9.920,-0.181,-9.370,-3.660,-1.162,0.670,70,7,7,0,4,1,1.000,9.64
3oim,-7.421,-0.165,-9.511,-3.980,-0.581,0.268,43,2,5,0,2,0,0.850,6.74
3qfz,-8.011,-0.192,-7.335,-1.389,-0.996,0.268,27,5,7,0,2,0,1.000,3.24
1g36,-8.795,-0.106,-8.607,-4.550,-0.581,1.742,85,3,4,0,12,1,0.880,7.17
3oyq,-6.347,-0.124,-7.573,-3.127,-0.166,0.938,38,2,0,0,6,1,1.000,7.99
1w9u,-9.241,-0.091,-9.589,-5.749,-0.498,1.876,105,4,2,0,12,2,0.897,6.09
1e2k,-7.627,-0.126,-7.479,-2.816,-0.249,0.804,69,3,0,0,4,2,1.000,4.94
2aod,-11.934,-0.132,-12.462,-7.958,-1.162,1.876,106,11,3,0,10,4,1.000,5.66
3f70,-6.019,-0.104,-6.366,-1.167,-0.249,0.268,32,0,3,0,2,0,1.000,4.85
3bxf,-9.392,-0.110,-7.418,-1.376,-1.494,0.670,21,12,6,0,5,0,1.000,5.54
3n4b,-6.674,-0.108,-7.480,-2.951,-0.249,0.938,43,3,0,0,6,1,0.923,7.02
1nwl,-6.672,-0.047,-6.661,-3.019,-0.166,1.742,52,2,0,0,11,2,0.737,2.39
1w13,-9.686,-0.138,-9.766,-4.107,-1.245,0.804,58,11,4,0,6,0,0.952,8.7
4e0x,-8.126,-0.151,-7.485,-2.324,-0.747,0.804,48,3,6,0,5,1,1.000,7.12
3f6g,-7.038,-0.097,-6.092,-1.397,-0.415,0.938,33,5,0,0,7,0,1.000,4.72
3b2q,-8.091,0.001,-5.172,-2.353,-0.415,2.814,45,2,3,0,12,9,1.000,4.55
1bnn,-7.376,-0.142,-8.489,-3.443,-0.498,0.670,43,2,4,0,5,0,1.000,10
2yix,-9.763,-0.167,-9.569,-4.523,-0.498,0.670,98,6,0,0,5,0,1.000,8.48
4dkp,-6.394,-0.067,-6.829,-3.404,-0.083,1.876,45,1,0,0,13,1,0.941,5.72
2v58,-7.448,-0.131,-7.846,-3.017,-0.415,0.804,50,5,0,0,2,4,1.000,9.09
2p3a,-11.058,-0.105,-12.151,-8.298,-0.913,2.278,106,11,0,0,16,1,0.860,7.96
3c79,-7.172,-0.028,-5.700,-2.090,-0.000,1.608,62,0,0,0,11,1,1.000,7.2
1nz7,-10.904,-0.110,-10.411,-6.092,-1.245,2.144,88,6,9,0,12,4,0.938,7.12
1aj7,-7.638,-0.117,-7.558,-2.512,-0.498,0.670,49,5,1,0,3,2,1.000,3.87
3qps,-6.509,-0.118,-8.644,-4.147,-0.083,0.804,47,0,1,0,3,3,0.833,5.6
3t1a,-10.146,-0.104,-8.427,-4.651,-0.166,1.608,135,2,0,0,10,2,1.000,8.37
1b3f,-11.008,-0.155,-9.709,-4.152,-1.411,1.072,72,10,7,0,7,1,1.000,6.89
2y9g,-6.870,-0.072,-6.873,-1.393,-0.664,0.402,29,7,1,0,3,0,0.667,3.77
2xog,-7.567,-0.058,-7.542,-3.351,-0.581,1.608,38,5,2,0,9,3,0.850,3.43
1g1d,-6.981,-0.126,-7.863,-2.683,-0.498,0.536,32,2,4,0,4,0,0.786,9.44
3a1c,-9.760,-0.068,-7.336,-2.532,-1.328,1.742,43,9,7,0,8,5,1.000,4
3gbe,-8.201,-0.223,-7.671,-1.374,-1.079,0.000,34,4,9,0,0,0,1.000,5
1njs,-11.633,-0.117,-9.665,-4.146,-1.909,1.608,60,10,13,0,12,0,0.955,7.82
1o30,-8.697,-0.123,-9.390,-5.167,-0.747,1.742,78,5,4,0,11,2,0.958,6.77
2qrq,-7.760,-0.115,-7.755,-3.430,-0.581,1.474,44,5,2,0,10,1,1.000,5.1
1d7i,-5.833,-0.164,-6.204,-1.171,-0.083,0.268,32,1,0,0,2,0,1.000,3.6
2pvu,-8.861,-0.235,-7.570,-1.407,-1.079,0.134,46,5,8,0,1,0,1.000,6.31
4alx,-8.001,-0.100,-7.219,-3.475,-0.000,1.474,97,0,0,0,11,0,1.000,7.28
3su4,-9.870,-0.119,-11.550,-6.689,-0.581,0.938,103,7,0,0,6,1,0.868,6.26
1fcx,-10.087,-0.195,-10.865,-5.532,-0.249,0.134,135,1,2,0,1,0,0.923,7.19
2vvv,-9.366,-0.061,-7.160,-4.590,-0.166,2.814,126,2,0,0,20,1,1.000,8.22
1xug,-7.913,-0.096,-7.606,-3.198,-0.664,1.474,54,4,4,0,9,2,0.824,7.05
1drv,-11.960,-0.071,-8.323,-4.559,-1.494,2.948,85,8,10,0,17,5,1.000,6.54
2cf9,-9.628,-0.156,-10.359,-5.766,-0.581,1.206,101,3,4,0,8,1,0.963,7.82
1jao,-7.995,-0.115,-7.741,-3.448,-0.415,1.340,73,5,0,0,9,1,1.000,5.92
3rdo,-7.626,-0.189,-8.237,-2.572,-0.581,0.134,53,7,0,0,1,0,1.000,9.85
3hl7,-6.577,-0.068,-7.130,-3.571,-0.083,1.742,50,1,0,0,11,2,1.000,7.64
2pyi,-9.001,-0.091,-7.584,-3.629,-0.747,2.010,63,7,2,0,15,0,1.000,3.75
1g2l,-10.376,-0.120,-9.911,-5.937,-0.498,1.742,141,2,4,0,12,1,0.931,7.24
2f81,-9.384,-0.108,-9.307,-5.735,-0.498,2.144,86,6,0,0,14,2,1.000,10.52
3mam,-5.853,-0.010,-5.298,-1.152,-0.000,1.072,40,0,0,0,4,4,1.000,4.12
2yk1,-7.563,-0.203,-7.655,-2.322,-0.249,0.134,73,1,2,0,1,0,1.000,8.13
3ijh,-7.889,-0.097,-7.150,-1.791,-1.079,0.938,23,7,6,0,4,3,1.000,4
1xq0,-7.766,-0.129,-8.690,-3.127,-0.747,0.402,36,2,7,0,3,0,0.938,6.34
2qu6,-9.213,-0.134,-10.039,-5.478,-0.415,1.072,96,4,1,0,8,0,0.962,8.52
1yfz,-8.221,-0.061,-6.612,-1.170,-1.162,0.938,22,6,8,0,6,1,0.600,4.35
4dst,-5.369,-0.082,-6.446,-2.032,-0.000,0.804,23,0,0,0,5,1,0.818,2.96
3cda,-10.476,-0.147,-11.817,-6.694,-1.245,1.340,78,9,6,0,8,2,0.970,7.58
2r5p,-10.272,-0.126,-10.895,-7.540,-0.415,2.278,122,4,1,0,15,2,1.000,8.48
2ri9,-6.735,-0.201,-7.025,-1.111,-0.830,0.134,16,6,4,0,1,0,1.000,3.22
3c4h,-7.209,-0.151,-7.028,-2.097,-0.249,0.536,63,3,0,0,2,2,1.000,5.7
3hkq,-7.073,-0.046,-5.911,-1.152,-0.747,1.206,16,3,6,0,8,1,1.000,5.34
2qdt,-5.603,-0.068,-5.969,-1.574,-0.249,1.072,21,1,2,0,5,3,1.000,5.19
1o2z,-8.559,-0.120,-9.433,-5.427,-0.664,1.876,81,4,4,0,12,2,0.960,6.11
3jrx,-10.317,-0.156,-10.981,-5.635,-0.664,0.536,111,8,0,0,4,0,0.931,9
1i9p,-7.561,-0.103,-7.590,-2.729,-0.581,0.938,37,3,4,0,7,0,0.857,8.41
2fqw,-8.574,-0.128,-7.650,-2.304,-0.664,0.536,72,8,0,0,3,1,1.000,6.68
3bvb,-9.344,-0.120,-9.784,-6.129,-0.581,2.144,80,7,0,0,15,1,1.000,5.49
1fh7,-9.018,-0.174,-8.349,-2.288,-1.245,0.402,43,7,8,0,3,0,1.000,5.24
1i9l,-6.918,-0.134,-8.038,-2.858,-0.498,0.536,34,2,4,0,4,0,0.857,8.48
3n9s,-8.607,-0.076,-6.664,-1.171,-1.079,0.804,25,11,2,0,3,3,1.000,5.26
3bzf,-13.418,-0.096,-11.725,-8.293,-1.162,2.948,151,8,6,0,16,6,0.889,4.52
3kdb,-10.502,-0.150,-11.947,-8.024,-0.581,1.876,122,3,4,0,13,1,1.000,9.85
1q1g,-8.823,-0.125,-7.726,-2.999,-0.581,1.072,74,4,3,0,5,3,1.000,8.57
3p9m,-12.952,-0.121,-12.952,-7.797,-1.411,1.474,132,15,2,0,10,1,0.953,5
3cyz,-6.010,-0.130,-6.902,-2.354,-0.000,0.670,47,0,0,0,3,2,1.000,7.22
3sax,-7.075,-0.111,-7.767,-3.123,-0.498,1.072,33,2,4,0,8,0,1.000,6.57
1xgi,-7.241,-0.115,-7.623,-2.711,-0.498,0.804,43,6,0,0,5,1,1.000,4.85
2qrm,-7.858,-0.087,-7.314,-3.174,-0.664,1.742,37,6,2,0,11,2,1.000,4.03
2v3u,-8.067,-0.243,-6.916,-0.702,-0.996,0.000,29,6,6,0,0,0,1.000,3
1uvt,-8.946,-0.094,-7.753,-4.162,-0.249,1.876,106,1,2,0,13,1,0.950,7.64
2vjx,-7.823,-0.172,-7.109,-1.412,-0.747,0.268,40,9,0,0,1,1,1.000,4.96
3f5j,-10.320,-0.085,-9.024,-5.305,-0.913,2.412,87,9,2,0,15,3,1.000,4.28
3h30,-5.721,-0.039,-6.007,-2.097,-0.166,1.474,27,2,0,0,10,1,0.917,4.53
2zc9,-8.326,-0.113,-8.281,-4.154,-0.249,1.340,87,3,0,0,10,0,1.000,6.74
1ajq,-6.808,-0.166,-6.709,-1.644,-0.249,0.402,55,3,0,0,2,1,1.000,4.31
3dcc,-7.350,-0.172,-7.965,-2.268,-0.747,0.268,23,4,5,0,2,0,1.000,8.96
4ara,-8.082,-0.098,-7.664,-3.703,-0.083,1.340,92,1,0,0,9,1,0.941,6.05
1t7d,-8.186,-0.092,-9.736,-5.143,-0.581,1.206,59,5,2,0,8,1,0.812,6.03
2qx0,-7.417,-0.080,-6.337,-1.157,-0.498,0.536,51,6,0,0,4,0,1.000,6.11
2r0h,-7.655,-0.050,-7.369,-2.227,-0.996,1.072,20,12,0,0,7,1,0.750,3.51
1ft7,-7.664,-0.165,-6.866,-0.920,-0.996,0.268,21,2,10,0,2,0,1.000,5.18
2w08,-6.584,-0.018,-5.436,-0.677,-0.747,1.206,14,5,4,0,2,7,1.000,3.42
3l0v,-9.247,-0.125,-7.834,-2.660,-1.162,1.206,53,5,9,0,7,2,1.000,7.64
3kr4,-9.140,-0.160,-8.745,-2.601,-1.328,0.402,41,8,8,0,2,1,0.938,7.6
2x96,-9.744,-0.140,-11.377,-7.320,-0.581,1.742,106,7,0,0,10,3,1.000,4.03
2vmd,-6.453,-0.097,-6.481,-1.352,-0.581,0.670,25,5,2,0,4,1,1.000,3.02
1pb9,-7.232,-0.157,-6.314,-0.700,-0.664,0.268,26,6,2,0,2,0,1.000,3.62
3drg,-11.748,-0.079,-10.770,-8.442,-0.996,3.886,113,12,0,0,21,8,0.894,7
2o4l,-9.805,-0.134,-10.826,-6.852,-0.498,1.742,101,6,0,0,9,4,1.000,9.22
3sue,-10.891,-0.114,-11.389,-6.949,-0.830,1.608,122,9,1,0,12,0,0.868,9.08
3nu3,-9.011,-0.111,-9.113,-5.490,-0.415,2.010,82,5,0,0,13,2,0.960,9.82
3nu9,-8.739,-0.110,-9.079,-5.456,-0.415,2.010,72,5,0,0,13,2,1.000,9.05
2gv7,-9.623,-0.068,-8.571,-4.501,-0.996,2.144,63,8,4,0,14,2,0.667,7.85
3ai8,-6.054,-0.064,-6.118,-2.023,-0.083,1.206,34,1,0,0,5,4,1.000,3.81
1fch,-9.132,-0.110,-10.171,-5.431,-0.996,1.474,61,9,3,0,10,1,0.966,7.15
3hzk,-8.259,-0.082,-8.016,-2.274,-1.328,0.804,17,11,5,0,4,2,0.895,6.7
1c5p,-6.995,-0.151,-6.581,-1.586,-0.581,0.804,37,3,4,0,6,0,1.000,4.68
1m7y,-11.722,-0.156,-9.281,-3.041,-1.826,0.804,78,10,12,0,5,1,1.000,10.96
1oar,-9.122,-0.111,-7.670,-3.275,-0.249,1.072,137,2,1,0,4,4,1.000,7.4
1avn,-4.599,0.007,-5.158,-0.444,-0.166,0.670,4,2,0,0,4,1,0.600,3.9
4ai5,-6.415,-0.071,-5.994,-1.414,-0.166,0.804,49,2,0,0,5,1,1.000,2.92
1dif,-10.428,-0.127,-12.808,-9.153,-0.581,2.144,120,7,0,0,12,4,1.000,10.66
1gnm,-9.677,-0.133,-10.794,-5.920,-0.996,1.340,62,8,4,0,9,1,1.000,6.25
2y7i,-10.335,-0.222,-7.879,-1.403,-1.660,0.402,45,7,13,0,3,0,1.000,5.54
3r0y,-6.839,-0.067,-8.164,-4.254,-0.166,1.474,53,2,0,0,11,0,0.676,4.84
2euk,-11.735,-0.148,-13.659,-8.313,-0.664,0.536,161,6,2,0,4,0,0.812,6.6
2hjb,-7.237,-0.191,-7.129,-1.847,-0.332,0.268,58,3,1,0,2,0,1.000,4.39
4fcf,-7.268,-0.118,-9.352,-4.855,-0.083,0.804,73,1,0,0,6,0,0.917,8.62
4avh,-7.938,-0.145,-7.970,-2.726,-0.830,0.804,34,9,1,0,6,0,1.000,7.23
3c8e,-8.505,-0.125,-7.723,-2.530,-0.913,0.938,47,6,5,0,7,0,1.000,4.15
3hf8,-10.391,-0.121,-9.833,-6.146,-0.747,2.278,105,4,5,0,17,0,1.000,6.51
3evd,-8.808,-0.045,-6.650,-2.095,-1.079,1.742,42,7,6,0,8,5,1.000,6.91
1gvx,-10.695,-0.121,-13.114,-8.157,-1.079,1.340,95,12,1,0,6,4,0.977,7.22
2x4z,-8.676,-0.106,-8.941,-5.720,-0.415,2.412,85,3,2,0,17,1,0.960,8.57
2afx,-5.924,-0.123,-6.698,-1.850,-0.166,0.536,32,2,0,0,3,1,0.900,5.15
3o7u,-7.564,-0.141,-6.491,-0.711,-0.830,0.268,27,8,2,0,0,2,1.000,7.28
1qbn,-8.352,-0.062,-7.217,-4.098,-0.581,2.680,66,3,4,0,20,0,1.000,5.85
1o5e,-8.846,-0.161,-9.413,-4.788,-0.747,1.340,75,5,4,0,10,0,1.000,5.74
1njc,-9.701,-0.140,-8.016,-1.591,-1.743,0.536,20,5,16,0,1,3,0.889,5.55
3el4,-10.340,-0.130,-11.586,-7.312,-0.664,1.608,103,7,1,0,12,0,0.947,7.17
3pce,-6.575,-0.171,-7.098,-1.816,-0.332,0.268,47,3,1,0,0,2,1.000,2
3q44,-12.564,-0.200,-11.217,-5.060,-1.743,0.804,111,7,14,0,3,3,1.000,6.31
2fqy,-9.026,-0.111,-7.334,-2.307,-0.747,0.938,79,7,2,0,6,1,1.000,6.57
3s73,-6.927,-0.173,-7.467,-2.070,-0.581,0.402,27,3,4,0,3,0,1.000,8.7
1ctt,-7.997,-0.112,-7.018,-2.106,-0.498,0.804,55,6,0,0,4,2,1.000,4.52
3aho,-10.499,-0.130,-10.797,-5.757,-1.162,1.340,91,9,5,0,6,4,0.931,7.05
2v2c,-7.234,-0.099,-6.113,-0.467,-0.830,0.402,14,5,5,0,3,0,1.000,3.41
2fgv,-10.503,-0.128,-11.496,-7.490,-0.664,1.876,109,7,1,0,12,2,0.974,6.12
2uxz,-10.880,-0.155,-12.517,-8.211,-0.830,1.742,118,6,4,0,12,1,1.000,8.48
3a1s,-8.229,-0.036,-6.238,-1.281,-1.079,1.340,17,13,0,0,7,3,0.800,4.83
2v8w,-9.541,-0.065,-7.350,-2.093,-1.245,1.206,66,4,11,0,8,1,0.818,6.82
3f1a,-6.808,-0.055,-6.041,-2.016,-0.415,1.608,32,5,0,0,7,5,1.000,7.21
1tkb,-10.594,-0.102,-7.881,-3.243,-1.162,1.742,79,6,8,0,4,9,1.000,8
3dgo,-9.203,-0.070,-7.392,-1.631,-1.079,0.536,55,5,8,0,3,1,0.700,6.74
1qin,-9.755,-0.136,-9.424,-4.148,-0.996,0.938,73,5,7,0,5,2,1.000,8
1hms,-7.000,-0.151,-8.244,-3.096,-0.332,0.402,50,1,3,0,3,0,0.833,6.37
3f19,-6.834,-0.061,-6.194,-1.767,-0.415,1.206,28,5,0,0,5,4,1.000,7.19
1xpz,-7.798,-0.113,-8.165,-2.436,-0.913,0.402,25,4,7,0,2,1,0.812,7.08
2qbs,-9.136,-0.157,-9.450,-4.340,-0.830,0.938,69,4,6,0,6,1,0.947,6.68
3eko,-6.377,-0.134,-7.368,-2.437,-0.249,0.536,44,3,0,0,2,2,1.000,6.7
1ec0,-11.251,-0.142,-12.321,-8.634,-0.747,2.278,124,9,0,0,15,2,1.000,8.49
4g0z,-7.692,-0.077,-7.057,-2.081,-0.830,1.072,37,3,7,0,6,2,0.900,2.21
4hbm,-7.923,-0.113,-8.609,-4.080,-0.249,0.938,72,0,3,0,7,0,0.826,7.92
1e6q,-7.804,-0.139,-7.168,-1.388,-0.830,0.268,33,7,3,0,2,0,1.000,3.15
3moe,-7.802,-0.175,-6.966,-0.937,-1.079,0.268,18,6,7,0,2,0,1.000,4.3
1d4l,-9.186,-0.110,-9.969,-6.397,-0.498,2.144,80,6,0,0,14,2,0.938,8.77
1i9q,-6.884,-0.093,-7.361,-2.449,-0.498,0.804,30,2,4,0,6,0,0.714,8.41
1q84,-12.251,-0.168,-13.623,-9.700,-0.581,1.876,198,7,0,0,12,2,1.000,11.05
2uy4,-6.592,-0.038,-5.715,-1.371,-0.332,1.206,39,4,0,0,7,2,1.000,4.68
2gj5,-6.255,-0.135,-8.991,-4.309,-0.000,0.536,56,0,0,0,3,1,0.741,8.32
2y81,-9.022,-0.087,-8.078,-5.457,-0.083,2.680,114,1,0,0,18,2,1.000,8.7
3rux,-13.766,-0.135,-10.350,-4.863,-1.743,1.474,124,11,10,0,9,2,1.000,9.28
3gta,-9.024,-0.154,-10.757,-5.762,-0.581,0.804,91,3,4,0,5,1,0.931,4.28
1xr9,-14.117,-0.101,-11.695,-7.459,-1.162,2.144,167,12,2,0,14,2,0.977,7.15
1b40,-11.531,-0.180,-10.631,-4.889,-1.328,0.804,100,9,7,0,5,1,1.000,7.28
1bv7,-12.641,-0.180,-14.965,-9.472,-1.079,0.804,140,13,0,0,6,0,1.000,10.3
3gus,-6.048,-0.123,-7.670,-2.771,-0.083,0.402,45,1,0,0,1,2,0.917,6.05
3kgq,-10.122,-0.222,-8.102,-1.345,-2.075,0.536,19,5,20,0,1,3,1.000,2.3
1vyf,-6.604,-0.196,-9.141,-3.859,-0.332,0.268,42,0,4,0,2,0,1.000,8.05
3aaq,-9.207,-0.058,-7.349,-3.228,-0.913,2.010,67,7,4,0,8,7,1.000,3.3
2v54,-8.879,-0.066,-6.876,-2.302,-0.830,1.474,62,10,0,0,6,5,1.000,4.6
5yas,-5.752,0.013,-5.076,-0.681,-0.249,1.072,13,3,0,0,7,1,1.000,3.26
2pwr,-11.121,-0.139,-11.491,-7.402,-0.747,1.876,122,5,4,0,13,1,1.000,6.59
3qx9,-8.447,-0.060,-7.081,-1.856,-1.079,1.072,36,6,7,0,6,2,1.000,4.05
3hl5,-7.084,-0.085,-8.363,-3.349,-0.332,0.536,48,2,2,0,4,0,0.679,4.47
3cd0,-9.801,-0.156,-10.989,-5.764,-1.079,1.072,72,8,5,0,3,5,1.000,7.57
2dri,-8.821,-0.240,-7.621,-1.158,-1.245,0.000,42,10,5,0,0,0,1.000,6.89
2bfr,-8.630,-0.023,-5.831,-2.093,-0.664,2.144,46,7,1,0,11,5,0.900,5.25
