name,total,qq_pl,desolv_pl,vdw_pl,hbond_pl,qq_l,desolv_l,vdw_l,DrugScore,HMscore,PLP_tor,affinity
4qjo,-10.512,0.723,8.283,-9.801,-1.138,0.386,1.412,-2.474,21.986,3.492,5.400,7.4
2r5a,-7.786,-1.186,1.867,-4.039,-0.414,-0.814,0.249,-0.351,-8.886,1.074,14.600,2.6
3aau,-11.070,-0.726,12.775,-10.905,-2.887,0.256,1.910,-0.909,0.771,-0.000,1.800,5.05
2qft,-12.041,-1.658,7.608,-6.159,-5.687,-1.767,0.362,-0.264,29.143,-0.000,10.200,5.26
3q44,-24.674,-4.488,9.292,-14.941,-4.547,-0.287,1.249,-1.641,1.557,3.155,19.800,6.31
4cd4,-15.205,-5.162,8.450,-9.157,-5.422,-0.484,1.287,-1.008,37.086,0.211,22.000,6.58
3ljg,-17.728,-0.384,7.200,-14.122,-2.548,-0.876,1.605,-1.864,2.643,1.347,15.600,7.73
4uin,-12.075,-1.663,5.558,-9.985,-0.731,-0.018,0.671,-1.004,6.814,1.224,7.500,7.62
4x6o,-21.402,-0.882,9.958,-18.094,-1.442,-0.373,1.329,-2.751,7.429,2.036,10.300,8.72
3bwj,-26.926,-3.052,18.525,-18.070,-5.822,-1.088,4.645,-4.147,-14.914,2.570,33.400,6.5
3wq5,-18.790,-4.037,12.742,-14.075,-6.316,-1.867,2.681,-1.194,78.857,2.149,23.200,3.85
2gl0,-10.536,-0.608,8.542,-9.156,-1.574,-0.367,0.930,-0.651,14.914,1.854,11.200,4.82
1yqj,-20.812,-1.455,6.792,-14.331,-1.155,-0.291,1.141,-2.269,-6.914,4.306,3.600,8.14
1n46,-19.096,-0.540,7.075,-13.842,-1.993,0.013,0.411,-1.045,8.029,5.102,2.000,10.52
1jn4,-14.839,-1.899,15.708,-14.285,-3.416,-0.410,3.455,-2.747,22.314,0.084,25.300,4.95
3dcc,-7.283,0.889,4.858,-6.535,-0.702,0.323,0.312,-0.158,3.029,2.921,0.000,8.96
1qaw,-13.908,-2.994,6.442,-8.687,-3.224,-0.839,0.431,-0.546,12.929,0.338,7.200,5.12
4azg,-16.595,-2.877,7.900,-11.300,-3.408,-0.668,1.275,-1.137,33.957,2.981,11.400,7.1
3ap4,-9.937,-2.382,6.492,-5.765,-4.153,-1.519,1.685,-1.196,31.443,-0.000,31.700,3.92
1mes,-24.428,-1.099,8.767,-16.385,-2.941,-0.148,1.445,-3.820,7.086,5.482,20.700,7.7
1bnw,-8.529,0.749,5.008,-6.978,-0.722,-0.944,0.555,-0.805,4.571,1.397,0.300,9.08
3hkw,-15.362,-0.466,7.092,-11.882,-1.031,-0.110,1.119,-2.895,15.943,3.392,7.200,8.64
1uj6,-9.715,-3.525,9.100,-7.217,-4.873,-0.264,0.830,-0.571,52.900,-0.000,21.900,3.05
1v2o,-13.529,-2.097,9.725,-9.034,-2.874,0.090,1.703,-1.744,7.543,2.853,8.500,4.73
3sww,-19.545,-3.395,7.250,-10.080,-1.802,0.092,1.042,-1.555,-58.086,1.970,7.500,8.4
2y81,-19.463,-0.700,7.208,-15.718,-0.467,-0.570,0.745,-1.661,-2.086,2.521,2.500,8.7
4r73,-13.004,-3.510,11.867,-9.621,-7.129,-1.536,0.780,-0.436,88.143,-0.000,19.400,7.64
4m2w,-6.743,0.397,5.667,-7.008,-1.059,-0.233,0.581,-0.462,12.157,0.840,5.300,7.28
4o97,-17.686,-3.302,12.275,-12.634,-2.011,0.559,1.498,-1.380,3.571,4.061,11.000,8.52
1ghy,-11.871,-1.515,10.783,-10.177,-1.822,-0.201,0.946,-0.575,4.114,0.462,0.000,8.1
1w5x,-26.233,-1.382,13.033,-22.157,-3.388,-0.955,3.345,-4.916,41.700,2.816,32.300,8.4
3ioc,-16.336,-1.085,11.108,-13.393,-2.699,-0.439,1.051,-1.216,15.743,1.981,9.000,3.68
3fv3,-24.685,-1.112,9.683,-14.809,-4.245,-1.044,2.618,-4.610,-22.129,3.210,47.900,9.52
2xjj,-12.608,-0.913,6.008,-9.990,-0.981,0.281,0.331,-0.596,-3.071,2.104,0.900,6.51
1s39,-11.127,-1.215,5.892,-6.977,-2.540,-0.044,0.115,-0.029,-10.657,1.040,0.000,7.7
4zji,-17.106,-1.326,4.442,-11.766,-0.504,-0.281,0.188,-0.739,16.443,5.742,1.400,6.47
2uy4,-8.823,-1.102,4.125,-5.908,-1.816,-0.406,0.356,-0.215,-2.700,0.255,0.000,4.68
3ozr,-11.094,-1.495,7.900,-10.039,-2.642,-0.622,0.790,-0.615,39.643,0.421,7.800,5.15
4m6u,-1.277,2.287,4.808,-4.072,-1.547,1.359,0.190,-0.110,-7.871,-0.000,4.500,2.74
4j7e,-13.461,-0.105,2.925,-8.320,-0.002,-0.185,0.717,-1.925,23.757,7.572,7.500,4.85
2j2u,-17.431,-0.242,7.750,-14.230,-0.384,-1.111,0.820,-1.505,-13.357,0.767,3.000,7.33
3r4m,-7.420,-0.251,7.100,-6.567,-0.598,-0.189,0.617,-0.076,-0.200,1.481,1.000,5.92
4z1j,-11.101,0.703,4.758,-7.593,-1.144,-0.256,0.319,-0.612,-4.800,3.621,0.000,8.11
4r4c,-21.138,-3.732,7.433,-12.149,-2.587,0.133,1.040,-2.395,29.000,6.937,0.900,5.54
1c5q,-7.689,-1.712,7.550,-8.154,-2.156,0.233,0.523,-0.127,32.614,-0.000,0.000,6.36
2ihj,-19.304,-5.047,19.400,-16.244,-5.718,-1.157,4.966,-3.845,60.314,0.267,32.700,4.59
3a5y,-26.478,-6.123,17.650,-16.566,-5.868,-1.824,2.275,-1.761,4.186,-0.000,29.300,7.96
1jfh,-8.458,-0.368,5.917,-7.394,-1.002,-1.298,1.513,-1.314,27.529,1.289,30.100,2.05
1n0s,-11.077,-2.563,5.117,-10.952,4.018,-0.039,0.646,-1.176,16.914,3.276,1.400,7.45
3zcl,-17.060,-0.681,7.717,-11.550,-1.580,0.010,0.923,-1.309,-8.329,4.717,1.100,8
2ya8,-16.373,-5.181,6.917,-7.528,-3.576,-0.809,0.816,-1.249,13.900,2.039,12.700,5.75
3k4d,-7.930,-0.997,8.675,-6.828,-2.901,-0.472,0.478,-0.290,23.200,-0.000,9.600,5.11
3zxz,-16.374,-0.635,8.383,-12.848,-1.214,0.091,0.764,-1.090,0.614,3.812,8.400,8.4
1b40,-28.814,-7.055,13.267,-16.488,-5.827,-0.470,1.842,-2.040,-11.371,1.747,36.500,7.28
4nku,-11.453,-1.471,10.642,-8.991,-2.408,-1.390,5.214,-5.120,37.900,2.862,25.100,4.67
4qpl,-26.390,-11.727,18.550,-13.851,-5.119,-1.784,3.847,-2.864,39.600,1.854,27.900,7.41
3nu6,-19.943,-0.985,8.858,-15.015,-1.476,-0.430,1.581,-2.829,2.257,3.541,20.100,9.3
2xjx,-12.881,-1.531,6.358,-9.828,-0.969,0.199,0.594,-0.986,8.586,2.862,5.000,9.15
4qy3,-6.639,-0.875,4.058,-6.608,-1.136,-0.225,0.293,-0.469,23.157,-0.000,2.700,6.82
3si3,-17.243,-0.939,6.800,-10.836,-1.702,-0.816,1.204,-1.790,-19.571,2.775,12.100,4.16
2ewb,-9.949,1.980,4.867,-6.472,-0.253,0.294,0.575,-1.304,-67.386,1.225,8.000,6.1
2nt7,-18.424,-3.610,9.658,-14.052,-2.900,0.462,0.915,-2.077,33.900,2.537,7.100,6.52
4sga,-19.567,-1.141,7.083,-11.792,-2.713,-1.074,1.402,-2.407,-23.614,1.948,4.400,7.3
4zx0,-10.941,0.438,8.992,-10.036,-1.427,-1.544,1.848,-2.289,28.129,0.953,10.700,8
2wyj,-15.378,-0.533,5.783,-13.531,-0.184,-0.602,0.616,-1.139,17.686,2.492,4.800,9
4cgi,-14.758,-2.015,6.167,-11.036,-2.724,-0.256,1.116,-2.004,27.686,1.940,18.300,3.12
2ceq,-12.668,-4.044,7.833,-8.440,-4.316,0.072,0.521,-0.282,39.271,1.133,13.600,7.28
1ai7,-5.342,-0.014,1.958,-4.702,-0.020,0.000,0.053,-0.015,7.329,1.767,1.500,4.09
3o9p,-27.950,-7.424,11.975,-13.186,-6.808,-1.814,1.503,-1.346,-12.300,0.527,26.900,6.52
3f3u,-15.750,-0.694,5.867,-11.064,-1.518,-0.310,1.124,-1.001,-8.571,3.447,0.800,4.74
4cps,-23.297,-1.386,11.133,-18.095,-3.421,-0.403,1.942,-2.800,10.814,3.038,23.300,8.27
2xn3,-11.508,-1.495,4.467,-7.850,-0.479,0.357,0.469,-0.530,-1.986,3.290,0.000,5.92
4i8w,-17.887,-0.363,9.800,-15.431,-2.529,-0.969,2.250,-2.835,37.571,3.142,22.000,10.9
4yha,-5.493,0.854,5.500,-5.703,-1.305,-0.377,0.396,-0.354,7.671,0.305,0.000,6.65
4pge,-43.896,-5.216,16.117,-24.838,-6.113,-2.408,5.376,-7.164,-26.929,6.909,29.500,7.77
4phu,-21.160,-2.759,4.900,-12.491,-1.273,-0.237,0.321,-1.185,17.200,7.499,13.400,7.92
2isw,-7.883,-0.697,8.133,-6.764,-4.099,-0.630,0.325,-0.245,39.800,-0.000,7.500,7.43
3ny3,-16.011,-5.002,8.642,-8.283,-3.492,-0.476,2.843,-2.766,-17.586,-0.000,34.400,4.71
1utj,-8.664,-2.170,3.742,-5.307,-1.642,-0.072,0.158,-0.111,-5.786,-0.000,4.100,3.84
4ezr,-28.843,-3.990,16.133,-17.371,-3.751,-2.369,5.692,-4.619,-52.200,1.698,29.600,5.2
3ccw,-28.924,-4.422,9.858,-12.357,-3.952,-0.090,1.393,-2.491,-113.771,2.206,22.700,7.87
4m2u,-7.760,0.600,5.900,-7.403,-0.894,-0.331,0.561,-0.501,6.829,1.367,5.400,8.04
3sv2,-18.801,-1.011,7.350,-11.563,-1.679,-0.807,1.273,-1.924,-31.043,2.775,9.300,4.19
2r2b,-8.535,-4.609,10.258,-8.284,-4.369,1.250,5.332,-5.121,56.300,0.357,60.400,4.2
4aji,-15.922,-4.423,6.417,-7.101,-2.633,0.671,0.626,-0.581,-51.386,0.970,6.600,3.55
4ymq,-19.946,-0.484,7.317,-15.215,-0.431,0.236,1.119,-1.481,26.286,8.846,19.200,5.8
3v4t,-26.886,-2.967,14.975,-14.112,-4.929,-2.066,3.525,-3.084,-80.900,0.253,29.500,4.11
4kif,-7.589,-0.595,2.717,-5.762,-1.275,0.418,0.211,-0.179,5.971,1.981,1.800,4.84
1d7i,-4.999,-0.274,0.925,-3.259,-0.489,0.011,0.011,-0.047,4.571,1.924,5.100,3.6
2qi7,-19.427,-0.971,7.008,-13.842,-1.491,-0.392,1.449,-3.309,2.200,3.646,26.200,10.21
2rkg,-23.041,-0.973,8.817,-16.263,-2.105,-0.432,2.158,-4.684,-1.971,3.686,28.800,8.09
3sha,-17.271,-0.969,7.225,-11.451,-1.689,-0.725,1.479,-2.085,-13.671,2.775,9.200,5.59
1det,-11.616,-2.070,8.150,-6.931,-3.436,-1.011,2.249,-1.421,3.343,0.973,14.400,4.3
4lm1,-6.564,0.097,3.092,-5.118,-0.002,-0.141,0.100,0.279,-3.043,2.281,0.000,3.23
3o9d,-22.497,-0.981,9.517,-16.795,-2.360,-0.713,1.827,-3.574,4.500,2.973,22.800,10.72
2wky,-15.993,-4.071,6.375,-9.474,-4.604,-0.888,0.495,-0.591,23.743,-0.000,8.100,8.59
1y3x,-17.691,-1.801,9.450,-12.136,-2.740,0.426,0.709,-1.600,2.871,3.669,4.400,5.14
3n3j,-12.246,-0.251,4.542,-7.168,-0.960,-0.349,0.742,-0.907,-11.586,4.098,0.200,8.48
3hfb,-20.452,-1.965,7.633,-12.571,-2.061,-1.159,0.971,-1.540,12.829,5.316,9.300,7.52
1m2r,-12.430,-0.243,7.975,-9.706,-1.278,-1.127,0.717,-0.171,19.000,2.722,3.000,6.46
4kp5,-8.525,0.978,7.517,-8.280,-0.761,-0.352,0.863,-0.639,6.571,2.237,5.400,6.08
1oss,-7.789,-1.848,6.775,-5.973,-1.660,0.278,0.379,-0.116,-2.286,-0.000,0.000,4.79
4dbm,-19.655,-1.355,3.100,-9.401,-0.008,-0.021,0.135,-0.649,-52.514,6.647,4.800,7.62
2wk6,-9.080,-0.999,4.883,-6.131,-1.928,0.000,0.000,0.000,3.671,1.531,0.000,3.32
3fee,-16.194,-4.951,7.675,-7.074,-3.529,-1.077,0.522,-0.481,-13.229,-0.000,7.900,6.64
1ugp,-3.734,-0.382,1.942,-2.776,-0.125,0.000,0.047,-0.049,1.714,1.097,2.100,2.89
2bpy,-23.121,-0.809,9.650,-16.279,-1.841,-0.993,2.135,-3.936,-15.229,2.962,22.000,7.4
4ygf,-5.013,0.403,4.717,-4.983,-0.993,0.053,0.321,-0.281,2.771,0.556,0.000,7.68
4zme,-10.905,-0.756,6.858,-7.203,-2.228,-0.673,0.919,-0.672,3.971,1.938,8.900,4.3
2vwc,-11.603,-0.162,7.558,-11.584,-0.700,-0.468,0.753,-0.935,21.800,1.341,6.300,6.62
3n8k,-11.295,-0.669,8.475,-7.085,-3.087,0.536,0.174,-0.119,-39.786,-0.000,0.000,4.05
1a99,-11.262,-4.108,4.367,-5.303,-2.041,0.241,0.164,-0.114,-12.743,0.716,13.700,5.7
2c3l,-10.499,-0.486,5.300,-7.417,-0.714,0.003,0.383,-0.416,6.457,3.955,0.000,5.07
4or4,-15.142,-4.640,10.792,-9.160,-3.139,-0.024,1.972,-1.366,23.714,3.484,18.000,4.57
4n6z,-9.040,-1.658,8.175,-4.605,-1.654,0.105,1.323,-1.187,-10.971,2.374,3.000,7.8
3dnt,-8.020,-3.975,20.967,-14.069,1.740,0.895,3.333,-2.052,61.586,1.812,18.700,4.74
1tog,-10.088,-2.594,3.417,-5.495,-2.098,-0.004,0.207,-0.321,11.257,1.981,4.500,3.22
4ykj,-12.044,-4.095,4.117,-5.080,-3.708,-0.920,0.078,-0.049,11.029,-0.000,4.300,4.43
3nxq,-22.550,-2.394,12.583,-13.505,-5.213,-1.319,2.279,-2.796,-13.271,1.539,17.800,8.15
4xya,-11.302,-0.635,7.125,-7.835,-1.668,-0.344,0.996,-0.579,19.343,4.402,0.000,5.86
2fqx,-15.061,-2.843,10.658,-10.588,-4.276,0.058,1.038,-0.767,17.429,1.512,6.800,7.15
4q90,-5.058,-0.080,1.292,-3.680,-0.134,0.000,0.000,0.000,-0.671,1.623,0.000,2.15
2xej,-27.324,-4.276,14.333,-14.136,-5.859,-0.673,1.763,-1.698,-56.014,2.249,41.500,8.87
3n7o,-13.251,-1.189,8.192,-14.570,-2.294,-0.216,0.874,-1.161,55.200,0.202,6.000,7.14
4hj2,-25.961,-5.269,10.658,-14.480,-4.899,-1.455,1.635,-1.280,18.786,4.808,39.200,2.53
3m3o,-10.838,-2.418,6.917,-6.667,-2.824,-1.216,2.309,-2.086,33.486,2.050,27.400,3.6
3bf1,-9.291,-2.915,11.733,-8.374,-2.002,0.609,1.849,-1.245,28.214,1.854,12.800,2.52
1g98,-12.447,-2.190,10.742,-8.168,-4.533,-0.566,1.032,-0.646,7.629,-0.000,25.600,5.7
3myq,-11.906,0.759,6.975,-9.250,-1.394,-0.003,0.761,-1.147,8.457,4.343,4.100,7.52
2qi5,-23.947,-1.087,9.367,-16.037,-2.492,-0.690,2.026,-3.512,-13.029,4.387,27.500,10.85
4g8n,-15.028,-4.296,7.867,-7.722,-4.660,-0.927,0.746,-0.645,12.114,-0.000,4.900,7.2
2a5c,-10.610,-0.875,8.425,-7.742,-1.272,-0.773,1.158,-0.870,9.943,2.344,8.200,4.62
4jzi,-16.967,-3.332,15.183,-14.033,-2.826,0.609,2.155,-1.304,13.771,2.775,7.200,7.4
4jyt,-17.843,-2.870,12.542,-14.491,-2.822,0.061,2.266,-1.475,27.443,3.386,3.500,7.4
4o61,-3.636,-1.437,6.383,-5.019,-1.245,1.075,0.782,-0.451,17.071,-0.000,10.100,4.3
2v2v,-13.280,-0.429,9.242,-9.866,-1.628,-0.804,1.399,-1.010,-5.700,1.975,10.100,4.07
4g0p,-14.382,-8.488,7.717,-6.379,-2.194,-0.706,1.238,-0.781,17.329,0.168,13.300,3.01
2o4k,-30.486,-1.398,10.717,-18.980,-4.116,-0.990,3.159,-5.527,-0.986,6.727,24.900,10.46
4fsl,-18.817,-3.667,10.600,-13.323,-1.309,-0.077,1.487,-1.616,-10.486,1.829,1.900,7.7
1b3l,-24.613,-6.930,11.375,-12.449,-5.567,-0.511,1.399,-1.225,-19.757,1.074,31.200,5.89
4ibb,-13.316,-1.246,3.825,-8.007,-0.418,0.312,0.892,-2.447,3.857,4.894,3.700,3.57
1kug,-16.000,0.387,8.883,-12.848,-2.188,-0.922,1.922,-1.915,-20.643,0.357,9.500,3.8
2hah,-18.169,-1.298,6.767,-11.396,-3.014,-0.950,1.547,-2.507,-3.900,2.194,16.500,8
2i4x,-25.596,-1.066,10.058,-19.061,-2.548,-0.719,1.921,-3.997,3.986,3.542,31.700,11.72
1k4g,-12.376,-0.551,8.608,-8.768,-1.613,-0.056,0.746,-0.605,-14.929,2.357,2.600,5.85
3u7n,-12.383,-1.147,7.133,-10.315,-1.966,-0.420,1.143,-0.266,-2.386,0.604,14.800,7.95
1f5k,-7.598,-1.706,6.908,-5.931,-2.214,0.338,0.382,-0.117,3.271,-0.000,0.000,3.74
1c5s,-8.427,-2.009,7.567,-7.424,-2.306,0.233,0.449,-0.139,18.557,-0.000,0.000,6
4xip,-15.427,-0.098,4.358,-9.894,-0.311,-0.348,0.258,-0.522,-16.157,4.879,0.000,6.63
3q1x,-8.934,-2.705,4.800,-4.419,-2.447,-0.930,0.195,-0.141,10.843,-0.000,10.300,5.33
2hmv,-19.354,-3.795,12.900,-10.811,-3.012,1.166,1.910,-1.164,-83.814,0.848,13.500,7.7
1tsy,-10.511,-1.438,10.017,-8.909,-4.244,-0.616,0.822,-0.707,38.929,-0.000,12.000,4.96
4qfp,-15.927,-4.573,7.342,-8.201,-4.245,-0.715,0.915,-0.815,6.814,0.527,13.600,4.23
2bok,-15.522,-1.934,9.742,-12.515,-1.914,0.613,0.859,-1.136,-16.171,0.595,8.100,6.55
4hws,-20.527,-2.298,18.192,-16.431,-5.665,-0.556,1.328,-1.137,15.829,-0.000,7.400,9.1
4qer,-8.993,-0.441,3.517,-7.549,-0.600,-0.055,0.190,-0.302,23.514,3.135,4.300,7.54
2r0h,-13.821,-2.492,9.375,-8.424,-4.205,-2.152,3.603,-3.451,24.243,0.351,38.900,3.51
4ab9,-7.172,-1.701,5.892,-6.055,-2.088,-0.096,0.221,0.072,19.243,-0.000,3.500,3.33
2q55,-26.149,-1.055,9.800,-18.033,-2.873,-0.473,2.236,-4.715,-22.114,2.827,25.600,8.69
1kv5,-7.076,-1.542,6.583,-5.486,-3.155,-0.688,0.274,-0.161,36.386,-0.000,5.800,4.22
1i1e,-19.581,-0.723,10.842,-10.741,-1.391,-2.316,2.314,-1.760,-55.729,1.886,20.200,5.03
1hih,-25.868,-1.667,8.292,-15.245,-3.786,-0.536,2.016,-4.353,-12.157,5.000,28.500,8.05
4qij,-42.700,-5.156,19.758,-22.849,-5.300,-1.167,6.484,-5.089,-146.200,3.914,35.400,5.54
4w9p,-19.949,-0.754,5.550,-13.625,-1.396,-0.495,1.287,-2.666,4.257,5.072,19.800,7.8
1c3x,-7.466,-0.956,7.592,-6.044,-1.160,0.105,0.118,-0.031,-9.486,-0.000,0.000,3.68
3f1a,-6.505,1.641,4.758,-7.198,-1.206,-0.196,0.573,-0.943,1.443,-0.000,1.700,7.21
3s0e,-7.979,-0.289,1.750,-6.286,-0.596,-0.239,0.083,0.009,23.700,3.076,3.800,6.55
1nfu,-14.259,-0.790,9.158,-13.743,-0.664,-0.004,0.951,-1.249,18.186,1.940,1.700,7.74
4rra,-17.657,-0.988,13.008,-12.831,-4.267,-0.917,1.835,-1.395,4.257,1.938,14.000,4.87
4zae,-20.809,-0.674,9.158,-15.824,-1.229,0.135,1.483,-2.047,-17.686,4.035,3.300,8.44
4dhl,-2.742,1.317,4.683,-5.307,-0.366,0.252,0.167,-0.362,12.457,-0.000,0.000,4.48
4pee,-10.005,-2.441,5.633,-8.159,2.516,0.274,0.406,-0.540,-3.971,3.107,3.800,8.32
4ll3,-19.746,-1.198,9.325,-15.132,-2.100,-0.425,1.758,-3.505,19.286,3.332,20.900,11.57
4erf,-16.287,-0.599,3.217,-9.582,-0.061,-0.273,0.778,-2.676,11.057,7.056,12.000,9.4
4wko,-19.706,-2.567,12.192,-14.068,-2.887,0.229,1.142,-1.103,-16.886,2.306,22.600,9.47
1uwu,-9.876,-3.925,7.733,-8.024,-4.004,-0.144,0.470,-0.314,63.429,-0.000,14.800,5.98
4p5z,-21.196,-1.114,10.592,-15.327,-2.044,0.100,1.646,-1.287,12.071,7.312,0.000,7.41
3zv7,-8.616,-1.182,4.592,-6.960,-0.573,0.076,0.095,-0.019,-2.857,0.756,0.300,5.92
2wva,-20.556,0.711,18.308,-14.857,-3.932,1.378,1.604,-1.155,-92.400,1.510,7.500,10.7
1ew9,1.059,1.622,3.758,-1.916,-0.075,-0.294,0.081,-0.039,21.400,-0.000,1.600,3.22
4cjp,-13.016,-1.225,5.542,-9.373,-1.592,-0.523,1.345,-1.807,19.271,2.934,14.500,3.32
3c2r,-11.093,-2.665,5.592,-5.953,-1.549,0.134,0.383,-0.291,-33.529,-0.000,0.000,3.11
3ioe,-14.933,-1.606,13.217,-13.047,-4.312,-0.495,1.206,-0.991,30.157,0.357,21.100,3.27
2h5a,-9.627,-2.292,9.058,-6.888,-4.494,-1.973,0.785,-0.515,67.771,-0.000,12.200,5.1
2aqu,-27.484,-1.481,10.417,-17.847,-4.033,-1.017,3.271,-4.945,3.271,5.400,29.700,9.32
1yds,-12.857,-2.109,7.300,-8.539,-1.460,-0.290,0.742,-0.455,0.643,2.487,0.800,5.92
4y8x,-20.801,-0.885,10.017,-18.305,-1.373,-0.693,1.423,-2.571,21.286,2.029,7.700,8.43
4nze,-15.966,-0.456,6.375,-13.906,-0.571,-0.999,1.948,-4.785,60.043,3.762,17.700,6.8
5bv3,-21.586,-6.837,15.758,-14.463,-5.191,0.899,2.280,-1.571,32.500,3.412,16.200,7.17
4o2b,-26.103,-0.243,5.383,-12.629,-0.427,-0.327,0.413,-0.764,-152.743,2.782,3.000,5.74
1pkx,-26.250,-3.044,14.983,-14.888,-7.474,-0.942,1.173,-0.845,-45.300,-0.000,12.000,6.92
3u93,-15.899,-3.628,6.333,-6.589,-4.529,-1.167,0.444,-0.326,-20.043,-0.000,12.400,6.31
3qx5,-18.324,-0.840,5.758,-13.391,-1.588,-0.790,1.061,-1.932,3.971,2.775,10.900,4.2
4iic,-12.806,-4.638,6.425,-6.226,-3.869,0.231,0.284,-0.144,-4.114,-0.000,7.200,4.85
3umo,-17.186,-4.184,18.217,-13.600,-3.878,1.351,3.116,-2.024,-27.443,-0.000,20.200,3.89
2qbw,-37.531,-3.820,17.200,-23.042,-5.556,-2.937,5.211,-6.024,-41.229,1.899,27.900,7.25
2b9a,-4.452,-0.633,3.925,-3.879,0.398,-0.008,0.154,-0.261,27.014,3.272,0.000,8.05
4u4x,-8.416,-0.340,6.225,-7.292,-0.646,0.000,0.061,-0.083,-14.471,-0.000,1.300,5.01
4k3h,-16.784,-0.006,5.942,-13.729,-0.000,0.031,0.167,-0.336,4.171,5.014,2.000,6.85
1e2k,-13.099,-1.055,6.375,-9.289,-1.729,0.202,0.533,-0.595,1.586,3.306,8.300,4.94
1nli,-10.107,-1.297,8.433,-6.250,-2.649,-0.048,0.119,-0.043,-4.186,1.393,0.000,3.59
2c97,-11.588,-0.872,7.858,-8.798,-2.727,-0.816,0.399,-0.442,32.671,2.225,6.100,6.14
3t64,-15.603,-0.151,6.350,-9.959,-1.768,0.116,1.267,-2.461,-6.543,4.759,11.500,6.7
2rkf,-23.450,-0.955,8.542,-16.516,-2.280,-0.468,2.167,-4.739,-3.271,3.390,26.100,9.08
1siv,-27.566,-3.053,10.158,-15.714,-5.622,-1.295,2.174,-3.232,-16.243,2.681,30.600,8.08
1v2k,-18.295,-0.404,7.000,-14.407,-0.027,-0.304,0.357,-1.154,-14.200,2.947,0.000,6.19
1hsh,-25.353,-1.371,10.058,-16.935,-1.794,-1.336,2.231,-3.302,-16.114,4.397,25.300,9.42
5dit,-23.457,-0.505,4.050,-14.413,-1.138,-0.384,0.631,-3.315,-2.471,7.065,27.200,6.15
1afl,-10.255,-3.369,14.417,-9.216,-2.991,-0.709,3.519,-1.935,28.186,0.084,19.800,6.28
3fvh,-19.896,-1.746,9.975,-11.217,-4.235,-2.281,4.424,-4.236,1.671,3.040,30.300,6.35
2r0z,-26.837,-4.051,17.033,-17.712,-2.521,-1.430,5.115,-5.245,-30.286,2.887,48.400,5.47
2qi6,-20.845,-1.286,9.625,-15.962,-2.028,-0.490,1.743,-3.181,4.829,2.696,18.200,10.57
1hyo,-6.011,0.694,6.317,-6.583,-2.235,-0.015,0.428,-0.546,21.571,0.527,5.500,4.07
1cbx,-9.558,-1.866,6.267,-7.652,-2.448,0.316,0.582,-0.569,18.743,0.970,6.900,6.35
2xyd,-37.004,-0.680,15.475,-20.492,-2.816,-1.029,3.632,-4.978,-173.457,1.981,22.500,6.82
3veh,-8.952,-1.625,5.975,-8.351,-1.411,0.103,0.642,-0.477,27.314,1.060,6.000,4.96
1c5c,-22.539,-3.525,7.592,-9.752,-2.892,-0.244,0.950,-0.853,-67.986,3.765,2.900,6.96
4lvt,-29.361,-1.415,10.000,-19.939,-0.840,0.164,2.878,-4.683,3.129,10.210,17.700,10.36
3uu1,-7.118,-1.160,3.800,-5.417,-1.011,0.561,0.364,-0.136,-9.914,0.477,0.000,5.2
2xdx,-7.651,-0.281,8.058,-7.856,-0.641,-0.097,0.649,-0.439,7.971,0.772,0.100,6.46
1ghz,-10.483,-1.828,9.708,-8.324,-2.482,0.449,0.887,-0.359,-8.129,-0.000,0.000,4.8
4je8,-15.798,-3.366,7.725,-8.784,-2.942,-0.767,1.276,-1.049,-15.714,0.527,19.000,5.21
4e7r,-25.035,-2.387,11.725,-16.049,-3.299,-0.013,1.950,-3.341,-3.800,5.366,8.700,7.7
2jdk,-8.310,-0.246,6.750,-6.418,-2.959,-0.910,1.854,-2.478,40.543,1.897,16.100,6.54
1add,-10.471,-0.883,10.025,-10.063,-2.324,-0.619,1.007,-0.652,24.257,0.084,10.200,6.74
3gt9,-19.434,-2.047,5.775,-11.444,-1.802,-0.601,0.642,-2.390,-22.329,1.847,6.700,3.96
3nzk,-12.303,2.485,7.033,-12.184,-1.160,-0.047,0.766,-1.211,9.671,3.435,10.300,9.27
2xda,-22.688,-1.760,8.525,-11.881,-3.628,-0.399,0.560,-0.536,-72.014,2.020,13.300,6.22
4tu4,-10.511,-0.381,4.258,-7.786,-1.331,-0.222,0.845,-1.494,14.629,2.634,0.000,3.76
3zi0,-11.296,-2.016,7.592,-7.323,-3.578,-0.170,1.901,-3.574,30.986,1.317,12.400,7.4
4z6i,-19.357,-0.681,3.717,-10.794,-1.607,-0.317,0.525,-1.802,-5.943,6.564,4.600,6.31
3u15,-13.574,-0.363,5.500,-10.183,-1.038,0.035,0.639,-0.831,23.357,5.610,0.000,7.11
4fk6,-17.934,-1.365,6.525,-11.281,-2.036,-0.380,0.517,-1.249,-16.657,2.833,2.400,9.7
2fx6,-7.693,-0.417,7.342,-6.611,-1.494,-0.004,0.108,-0.035,-4.929,-0.000,0.000,3.7
3a1e,-9.263,-0.001,17.758,-13.387,-3.422,0.952,2.777,-1.900,32.271,-0.000,28.800,2.66
3wvm,-18.035,-1.775,2.467,-8.410,-1.334,0.000,-0.180,-0.922,-13.043,7.186,44.500,5.71
