name,Gold.PLP.Fitness,Gold.PLP.PLP,Gold.PLP.part.hbond,Gold.PLP.part.metal,Gold.PLP.part.buried,Gold.PLP.part.nonpolar,Gold.PLP.part.repulsive,Gold.PLP.ligand.clash,Gold.PLP.ligand.torsion,Gold.PLP.Chemscore.Hbond,Gold.PLP.Chemscore.CHOScore,Gold.PLP.Chemscore.Metal,affinity
3ioe,81.7056,-62.6786,-7.6449,0,-10.1704,-47.9112,0.5848,0,1.2221,6.688,0.469,0,3.27
3ekx,90.6062,-91.2834,-5.0468,0,-6.1115,-82.2747,0.1281,0,3.107,1.8456,0,0,9.41
1b4h,94.1313,-66.4402,-12.853,0,-5.1268,-53.302,0.8191,0,2.7635,11.0727,0,0,5.46
2azr,67.8606,-52.0497,-5.1953,0,-6.5003,-43.2891,0.1399,0,0.8397,5.8301,0,0,3.64
3l7a,73.5153,-59.2268,-6.2365,0,3.407,-60.7845,0.6176,0.4216,0.9147,4.5131,1,0,4.33
3g2j,63.0573,-42.6026,-11.0943,0,-8.0982,-25.8344,0.3298,0,0.6212,7.2324,0,0,4.75
4sga,83.4403,-73.5536,-8.3248,0,-1.5622,-68.0824,0.4767,0,3.4586,5.6013,0,0,7.3
2pql,63.1201,-51.9141,-3.6908,0,-6.3938,-46.8637,0.1405,0,0.397,4,0,0,7.28
2x91,80.2377,-50.2481,-7.4331,-1.625,-0.7373,-49.1792,6.7459,0,1.7185,3.3825,0,3.8799,6.74
4ap7,80.4511,-72.5763,-2,0,-7.1098,-66.2046,0.2751,0,0.4066,1.896,1,0,7.96
1uz8,72.1473,-59.934,-7.3612,0,-12.8889,-43.3017,0.2985,0,2.0222,5.4193,0,0,4.96
1uj6,43.1637,-28.3447,-13.0061,0,0.3464,-20.7879,0.0474,0,1.4167,5.8841,0,0,3.05
4el5,81.6759,-57.2439,-12.7359,0,-6.0257,-40.9901,0.6297,0,0.0517,7.1784,1,0,5.37
3juk,126.4949,-74.1434,-13.0506,-2,-11.8203,-50.7321,0.6958,0,1.7545,10.6202,0,4,4.89
2wyj,75.5571,-83.0717,0,0,-4.6936,-86.1113,0.1567,2.7209,2.3969,0,0,0,9
1ebz,109.543,-104.0895,-10.2817,0,-10.4129,-89.1896,0.7169,0,5.1385,5.2435,0,0,9.4
1fo0,174.8339,-149.0119,-23.1082,0,-15.1536,-120.7469,1.5475,0,6.1953,12.7375,0,0,5.59
3f7g,87.6227,-75.5572,-4.9072,0,-10.6691,-61.7289,0.7762,0,3.1044,6.0914,0,0,7.37
3obu,84.8284,-90.2422,-7.7031,0,-8.761,-75.524,0.4293,7.6673,6.3384,4.9768,0,0,4.3
3su1,98.6711,-90.4879,-6.0466,0,-13.4341,-79.9595,0.7844,0,2.9088,4.6669,0,0,6.68
1uj5,43.754,-25.3089,-12.9009,0,-0.531,-20.8829,3.1152,0,0.394,6.4111,0,0,3.05
2f34,55.796,-47.5882,-9.0383,0,-8.1606,-32.4546,0.0636,0,1.6945,3.688,0.1776,0,6.89
3k4d,25.8997,-11.8535,-12.1316,0,8.9088,-20.201,8.0831,0,0.0054,4.6857,0,0,5.11
1h46,48.9204,-50.7123,0,0,-1.2633,-54.955,5.3504,0,0.896,0,0,0,3.57
4ad3,52.3538,-38.3279,-8.1591,0,-2.1897,-32.769,0.0743,0,0.4365,4.9663,0,0,4.62
1vfn,30.4148,-21.8228,-2.3024,0,-5.3721,-18.4928,2.3653,0,0,1.864,1,0,5.6
3e6y,40.7832,-48.0469,-3.5397,0,-5.7707,-38.6646,0.2461,6.6345,4.4696,2.77,0,0,5.6
2pqb,124.4522,-62.7248,-21.9932,0,-10.5658,-36.2957,0.7425,1.5138,2.4471,22.7118,0,0,7.2
3lvw,51.2949,-33.4034,-7.5009,0,-3.302,-24.5984,0.343,0,1.6312,7.0513,0,0,2.67
1q65,60.6143,-45.0819,-5.8238,0,-5.5333,-41.9233,2.5481,0,0.7954,5.7077,0,0,5.46
3e5u,43.2746,-37.2226,-5.3547,0,2.0249,-37.6589,0.0372,0,0.325,2.234,0,0,5.85
3lq2,66.5807,-54.5056,-4.1115,-0.0526,-2.7327,-54.8838,3.7323,0,1.8333,2.4445,0,1.4014,5.22
3bkl,102.3987,-85.0328,-8.6576,-2,-3.2495,-79.0406,0.5539,0,2.5492,3.4886,0,1.9998,6.17
1hee,69.654,-40.8647,-9.3243,-0.7812,-3.0536,-29.0241,0.3551,0,1.1156,8.3401,0,1,5.34
4deu,37.5249,-37.8411,-2.5176,0,4.1244,-41.3504,0.03,0,0.3192,0.1074,0,0,5.64
2ewb,43.1282,-21.0375,-1,0,11.3175,-33.1994,0.1495,0,1.0225,0.0452,0,4,6.1
2ceq,63.8744,-42.8054,-11.3801,0,-0.3774,-31.2574,0.016,0,0.0192,7.0358,0,0,7.28
2vh6,82.475,-94.4231,-0.3431,0,3.8862,-104.549,0.3542,4.0029,4.6795,0.4713,0,0,9.7
3p4v,29.2923,-30.5952,-1.705,0,-3.2442,-28.6428,0.1957,0,1.3768,0.4836,0,0,5.1
3a2o,93.2705,-93.8459,-4.8704,0,-6.9667,-88.2073,3.8718,0.4402,3.0676,2,0,0,9.08
3sym,79.3882,-55.5755,-11.7374,0,-8.7702,-37.989,0.4515,0,0.6256,7.3546,1,0,4.57
2aoc,133.724,-105.9687,-13,0,-13.2947,-87.6064,1.5032,0,4.4647,12.2282,0,0,4.89
5tmp,97.2427,-86.2663,-15.8115,0,-9.2261,-73.9911,2.2435,0,4.0733,6.3743,0,0,7.47
3hub,89.0124,-95.9773,-2,0,-8.7467,-87.2046,0.1611,8.5128,1.4523,1.4841,0,0,8.09
1cet,44.0059,-42.6709,-0.5777,0,-0.1276,-43.1629,0,0,0.3319,0.6663,0,0,2.89
2zz1,86.5138,-47.7756,-13.1568,0,-6.4248,-31.661,1.653,0,0.7309,13.4,0,0,4.54
2y7x,84.2174,-89.7716,-1.2527,0,-3.1811,-92.9851,0.1758,1.5465,2.6376,0.4225,0,0,8.89
2bfq,101.0628,-85.0109,-10.5689,0,-14.1027,-67.334,0.6952,0,3.062,7.392,0,0,6.89
3suw,64.345,-51.3621,-7.4014,0,-3.9209,-43.6874,0.0284,0,0.0994,4.3939,0,0,4.7
2qhy,87.8557,-84.6522,-6.7321,0,-5.7866,-78.2924,0.4995,0,4.1073,3.806,0,0,7.48
2clh,68.2034,-62.2751,-6.2797,0,1.161,-58.9841,0.0822,0,2.0939,3.372,0,0,4.06
3fv3,97.4843,-82.9054,-10.9818,0,-10.97,-68.0879,0.5472,0,2.3375,6.418,0,0,9.52
1d4k,94.6528,-88.1026,-8.0644,0,-1.7992,-80.7562,0.4078,1.8117,3.545,5.1506,0,0,9.22
3bl1,47.949,-40.9454,-1.6886,-0.9426,-5.9624,-34.6154,0.3045,3.6561,1.571,0.5392,0,2.0307,5.6
2afw,45.6923,-23.8403,-3.0916,-0.7387,1.3739,-24.4698,0.5875,0,0.3751,4,1.5341,1,4.77
3h5b,54.6878,-63.1384,-5.0222,0,11.9966,-76.6413,0.5311,5.1981,3.4541,1.2186,0,0,10
2ojg,70.0076,-60.9544,-3.5895,0,-6.6596,-53.5623,0.4241,0,1.4838,3.2293,0.7776,0,5.64
1qbt,145.508,-138.9565,-14.7975,0,-8.6525,-119.9904,0.7642,21.0332,1.6306,10.282,0,0,10.62
2pvm,66.7196,-61.7663,-1.332,0,-8.2782,-55.4347,0.2361,0,0.2021,0.8797,0.9062,0,6.44
3nu6,80.2988,-79.5113,-5.3548,0,-4.973,-72.9751,0.7218,0,3.2961,2.4599,0,0,9.3
3ml2,33.4056,-34.9779,-2,0,-1.2777,-39.4275,6.8067,1.742,1.8681,1.0946,0,0.1037,8.05
1lyb,74.8151,-83.0337,-11.7595,0,-6.6489,-67.1307,0.4577,7.0207,8.4695,5.247,0,0,11.42
2h4n,43.5012,-27.6346,-5.3434,-0.8898,-5.5463,-16.0457,0.1289,0,1.1426,1.4452,0,2.3027,8.7
1d9i,54.5663,-56.7596,-3.0219,0,-3.6526,-55.334,4.0246,4.3389,2.2684,2.2275,0,0,9.11
2bok,86.1076,-74.8834,-5.0508,0,-5.4377,-67.8889,0.3585,0,1.1727,4.5232,0,0,6.55
1pvn,72.1421,-48.2324,-13.8551,0,-4.1716,-34.5907,0.4647,0,0.7449,8.4665,0,0,9.82
1w5w,123.5521,-117.7329,-11.4869,0,-3.3996,-110.9749,0.8742,0,2.8208,3.8203,0,0,8.8
2hu6,68.6634,-62.1331,-2.9221,0,-1.3286,-64.1608,3.2512,0,1.0755,2.8938,0,0,3.81
1sgu,94.9037,-93.8446,-6.7625,0,-9.5213,-85.1519,0.1426,0,2.4143,1.9626,0,0,5.37
1n46,94.3656,-85.1554,-4.6756,0,-4.678,-81.5643,1.5955,0,2.1956,3.5772,0.9566,0,10.52
1f0s,77.5666,-74.4181,-2,0,-3.9991,-73.3528,0.5392,0,2.2297,1.536,1,0,7.74
1hmt,53.8276,-54.4958,-3,0,-3.8821,-47.7343,0,7.1947,1.3991,3.1083,0,0,5.79
1jet,88.9094,-63.5472,-10.9872,0,-6.5508,-52.081,0.7564,0,2.3544,10.0237,0,0,7.25
1s89,41.2621,-24.6462,-9.3736,0,-5.1658,-13.257,2.6456,0,0.2468,5.7032,0,0,5.24
2zx7,65.7532,-41.7661,-9.9545,0,3.5162,-39.587,2.0798,0,0.6745,8.4454,0,0,10.49
2yln,38.8473,-20.3586,-5,0,1.9353,-20.3636,0.3747,0,0.7385,6.6552,0,0,7.68
1grp,67.6099,-24.38,-8.9088,-2,-2.1798,-14.3672,0.0679,0,1.5105,9.4197,0,2.9986,3.72
2qwf,64.5723,-40.8151,-9.1404,0,-4.4188,-30.2872,0.3324,1.7564,1.0483,9.2034,0,0,5.67
3nee,44.6212,-50.3617,-1,0,-3.4504,-46.994,0.2109,3.9465,1.9437,0.6978,0,0,5.34
2e2r,68.5489,-63.1345,-2.843,0,-1.2536,-60.8632,0,0,0.8255,2.3551,0,0,8.26
2bes,55.8402,-29.9194,-14.723,0,-8.5527,-11.8344,0.4627,0,0.2131,8.7823,0,0,4.24
1c88,70.2582,-40.0416,-9.148,0,-1.2469,-41.4328,4.171,0,0.7681,10.5843,0,0,5.29
3qw5,73.5861,-51.5819,-11.348,-1.8413,-2.4696,-39.6748,0.592,0,3.7967,5.8659,0,2,6.45
1c87,61.2321,-39.1802,-9.0655,0,-0.085,-39.3338,4.2709,0,0.6959,7.8146,0,0,4.2
1swr,68.2304,-59.2106,-7.1771,0,-6.1868,-47.8711,0.3401,0,0.4581,3.312,0,0,6.92
1tmn,98.4498,-55.5602,-10.5524,-1.7603,-3.8593,-47.1721,4.6293,0,2.6689,8.0758,0,4,7.3
1kzn,84.0358,-77.7875,-4,0,-7.3765,-71.2698,0.5224,0,2.7259,3.9,0,0,8.92
2i6b,57.275,-58.0826,-2.1982,0,2.3346,-61.1174,0.1982,6.6653,1.5712,2,1,0,7.17
1ecq,44.452,-8.1744,-12.5188,-1.5866,19.1444,-19.8823,0.7089,1.2323,1.2315,5.3243,0,4,3
1ksn,112.4895,-99.5705,-5.4045,0,-3.2493,-94.7318,0.7358,0,1.667,5.4177,0,0,9.4
4djw,66.0667,-50.6377,-4,0,-2.9826,-45.2567,0.3409,0,2.2932,6,0.6718,0,6.28
3k8q,56.969,-48.7981,-3.1481,0,-9.0051,-38.6026,0.463,0,1.6836,3,0.846,0,11.28
1egh,39.5275,-23.4185,-10.2106,0,-5.1408,-13.3456,3.7551,0,0.2423,5.5312,0,0,5.7
1c3x,31.009,-25.009,-2.3846,0,-3.2298,-22.5562,0.4781,0,0,2,0,0,3.68
3cz1,39.1111,-42.0154,-0.3419,0,-4.0742,-37.6939,0.1202,0,2.1102,0.4388,0,0,7.26
1nfu,71.1905,-71.694,-1.2271,0,0.5517,-72.5384,0.2574,0,1.7517,1,0,0,7.74
3nex,50.5596,-58.5359,0,0,-1.0169,-61.6338,0.5956,5.1443,1.416,0,0,0,6
2vh0,89.9332,-96.6935,-0.8839,0,-3.0821,-98.7435,0.3891,3.9044,3.7476,1.0563,0.4902,0,8.51
1hsh,102.1385,-103.3282,-6.0587,0,-12.8418,-88.0081,0.1722,0,2.0916,0.9978,0,0,9.42
2r59,121.0816,-93.7857,-10.4605,-0.6657,-7.7632,-89.1251,7.3003,0.79,2.8686,9.2475,0,1.0135,8.19
3le9,63.6631,-45.8116,-5.7696,-1.5382,0.1293,-45.5631,6.2614,9.8116,1.3696,4.3414,0,2.8963,8.22
2v88,94.7333,-93.973,-8,0,-9.4175,-78.2291,0.7312,3.3704,5.9987,5.376,0,0,4.09
3ozp,70.8708,-55.3556,-7.4527,0,-5.1231,-56.2941,6.4363,0,1.0792,5.8912,0,0,6.62
3nuj,72.3591,-73.3261,-4.7563,0,0.8126,-73.8077,0.7056,0,3.3436,1.9068,0,0,9.39
3kek,123.6693,-110.5739,-4.5818,0,-12.7315,-97.1333,0.5429,0,1.0577,4.5093,0.561,0,8.36
1hvk,107.5644,-103.4864,-11.7907,0,-6.7344,-97.0423,0.8821,1.8294,4.2163,4.78,0,0,10.96
3mhw,26.7419,-25.1803,-2.6599,0,1.6746,-26.9415,1.5673,0,0,0.5205,0,0,2.3
1c86,67.6812,-40.8575,-9.3209,0,0.4893,-39.6317,3.0529,0,0.8922,9.536,0,0,4.7
3t85,44.9207,-31.4821,-5.2161,-0.978,-6.4511,-22.6415,0.1426,0,2.6152,2.223,0,2,7.95
1w7g,57.258,-56.2056,-3.4732,0,-8.1837,-54.3076,3.8589,0,4.0728,3.066,0,0,5.1
2cht,50.2788,-36.7829,-6.6873,0,-2.8006,-31.9747,0.1869,0,1.0647,5.2084,0,0,5.52
3ozg,79.8892,-55.4099,-12.2314,0,-5.3801,-44.7088,0.5063,0,0.5935,7.6685,0.8869,0,9.19
1hps,87.5684,-82.1401,-7.2793,0,-1.9903,-78.7258,4.5552,0,3.8354,4.3664,0,0,9.22
1b7h,106.0765,-77.2816,-11.6261,0,-8.3503,-60.2123,0.7163,0,2.7553,11.4351,0,0,8.02
1atl,61.9804,-43.7559,-2.3437,-1.9252,8.1851,-48.1354,0.7832,6.5982,1.4693,1.2538,0,4,6.28
3ifl,115.0028,-94.2277,-10.7879,0,-13.0179,-76.2204,0.6536,3.0377,6.7684,12.4499,0,0,8.08
3gst,100.9181,-83.0041,-11.3838,0,-7.0035,-66.1141,0.5192,0,2.647,7.736,0,0,6.72
2zdl,78.253,-63.7751,-5.4621,0,-6.1946,-57.9809,0.5067,0,1.7611,6,0,0,6.4
3pn1,67.6423,-58.123,-4.6645,0,-7.81,-51.6596,0.2723,0,1.3504,3.0733,1,0,6.96
2e1w,64.412,-63.1939,-3,0,-8.0939,-57.0244,2.8173,0,1.3122,1.2808,0,0,7.96
1g7v,7.0327,-10.7819,-5.4447,0,15.798,-24.167,3.9146,0,2.0946,0.1466,0,0,6.4
1nja,55.4451,-36.8435,-10.3004,0,-5.4396,-23.9015,0.2206,0,1.0791,6.9199,0,0,6.31
2aac,50.2965,-41.5125,-6,0,-6.6216,-31.229,0.0821,0,0,2.928,0,0,2.22
3t08,62.3778,-43.3682,-5.3059,-1,-3.7358,-36.0111,0.0964,0,0.6277,4.755,0,1,3.04
1sdv,107.7412,-105.7297,-6.6163,0,-6.8492,-97.8312,0.25,0,2.0147,2.0136,0,0,8.74
3n8k,58.5467,-36.9769,-9.3143,0,-9.5136,-20.8047,0.6526,0,0.5754,7.5736,0,0,4.05
2z4o,75.8283,-75.2382,-5.8861,0,1.2172,-77.265,3.389,0,3.4914,2.5242,0,0,9.57
3qxv,62.2058,-68.9491,-6.71,0,-3.588,-66.1978,1.5966,8.2119,3.3054,2.6931,0,0,8.4
1hvs,108.353,-100.7526,-8.5031,0,-12.2727,-84.035,0.7448,3.2076,3.1068,5.6739,0,0,10.3
4fai,63.2293,-56.5253,-0.6614,-0.7151,4.9367,-58.4456,0.4032,2.7377,0.9543,0.727,1.0565,1,6.99
1j36,66.218,-38.2836,-6.4207,-1.5898,3.7916,-39.1799,3.4861,0,1.96,3.0328,0,3.7927,7.74
1g48,50.7403,-35.5521,-4,-0.5059,-2.9733,-30.6252,0.0696,0,1.4348,2.0193,0,2,8.41
1v48,73.6487,-55.2142,-8.0875,0,-7.945,-44.4014,0.5305,0,1.2372,6.9263,0.0433,0,7.8
3g2k,89.487,-74.4275,-9.4806,0,-11.599,-57.9057,0.4448,0,0.5085,5.3588,0,0,4.79
1ur9,93.2352,-83.2912,-9.9657,0,-13.6796,-66.838,4.4785,4.5608,1.2466,5.666,0,0,5.77
3hx3,68.9763,-70.7669,-1,0,-2.4795,-75.7455,3.8363,0,0.8953,0,0,0,8
1odi,70.0316,-51.5383,-7.4833,0,-9.0512,-38.0922,0.6233,0,0.0028,5.0513,1.1151,0,4.21
4afg,64.4907,-61.4907,-1,0,-5.6862,-56.5103,0.168,0,0,1,0,0,8.3
3ppm,73.0574,-72.8353,-4.2115,0,-1.2821,-71.5564,0.3473,0,0.4037,0.3432,0,0,9.54
1lgw,37.0117,-34.0117,-1,0,-2.2877,-31.8755,0.0175,0,0,1,0,0,4
2qrk,49.6494,-40.9681,-4.7909,0,-7.9836,-34.3631,0.4197,0,0.7866,3.39,0.0281,0,4.26
2zx8,82.2274,-56.4208,-10.7439,0,5.1289,-53.3125,0.9157,0,0.4027,8.8707,0,0,9.64
3oim,55.3489,-41.1711,-2.561,-0.7179,0.9613,-39.5406,0.0757,0,0.4483,1.0243,0,2.0002,6.74
3qfz,44.2277,-25.9987,-6.5688,0,-4.9174,-19.2598,0.0434,0,0.064,6.119,0,0,3.24
1g36,81.817,-68.8233,-5,0,-5.5807,-60.1842,0.4432,0,1.0032,5,0,0,7.17
3oyq,22.7638,-21.5983,-2,0,3.6853,-33.9618,8.3991,0,2.1577,1.8,0,0.0135,7.99
1w9u,83.8992,-84.4685,-5.9748,0,-13.3857,-75.6982,1.9526,11.603,0.7172,4.156,0,0,6.09
1e2k,53.7932,-48.4803,-2.9694,0,1.3256,-50.2746,0.3077,0,0.9964,2.4352,0,0,4.94
2aod,131.6642,-106.303,-12.8984,0,-13.9291,-86.9996,2.9165,0,4.9514,11.7547,0,0,5.66
3f70,29.326,-24.5151,-2,0,-2.6799,-21.5784,0.0511,0,1.0236,2.286,0,0,4.85
3bxf,64.4297,-35.8389,-13.9689,0,-4.2184,-22.693,0.1567,0,0.2647,9.7068,0,0,5.54
3n4b,30.2302,-33.0717,-2,0,-3.5145,-36.4819,8.0473,2.8956,1.568,1.0021,0,0.0307,7.02
1nwl,28.0538,-31.2707,-1.4411,0,0.1625,-29.6006,1.4231,0,3.4767,1.2455,0,0,2.39
1w13,88.3928,-67.7652,-13.0512,0,-9.6842,-52.0988,0.81,0,2.846,8.7732,0,0,8.7
4e0x,61.288,-38.3637,-11.6366,0,0.09,-31.3097,0.1733,0,0.6886,8.1005,0,0,7.12
3f6g,39.9603,-29.1271,-5,0,3.0202,-28.121,0.533,0,0.6789,4.0637,0,0,4.72
3b2q,23.0401,-26.2736,-3.5168,0,13.5866,-41.6041,4.8782,0,2.4567,0.5599,0,0,4.55
1bnn,49.6545,-38.5727,-5.8335,-0.6144,3.1553,-39.2271,0.0927,1.8424,2.5735,1.5671,0,2.2284,10
2yix,100.0005,-92.5611,-3.8966,0,-8.5947,-82.2822,0.438,0,1.4009,3.4138,0,0,8.48
4dkp,59.389,-56.6213,-1,0,-6.2394,-50.9812,0.3356,0,0.1162,1,0,0,5.72
2v58,64.4248,-54.069,-4.8061,0,-8.2298,-43.9076,0.3728,0,1.3574,3.3569,1,0,9.09
2p3a,114.5363,-97.7287,-12.3376,0,-2.0992,-89.6326,1.3268,3.2518,3.3034,8.8887,0,0,7.96
3c79,43.1874,-54.0015,-2.4553,0,8.0287,-61.3648,0.0642,10.9778,0.5971,0.4503,0.0023,0,7.2
1nz7,91.3772,-68.3872,-12.4574,0,0.9228,-62.3609,0.2895,0,5.4124,11.2716,0,0,7.12
1aj7,50.8665,-45.8005,-3.7919,0,-2.1401,-42.2821,0.0817,0,1.7085,2.8277,0,0,3.87
3qps,25.901,-32.8984,-1,0,2.9307,-39.1773,1.6069,2.6791,2.1591,0,0,0,5.6
3t1a,126.4391,-121.9031,-2,0,-8.1176,-116.4937,0.3956,0,0.657,1.95,0,0,8.37
1b3f,99.6117,-71.1425,-13.0758,0,-7.9766,-58.0681,2.4666,0,2.2343,10.9003,0.079,0,6.89
2y9g,42.0022,-30.5449,-5.8827,0,-5.6156,-21.5194,0,0,1.0585,4.5248,0,0,3.77
2xog,54.3024,-48.6516,-6.1777,0,-11.9345,-34.8114,1.1438,0,1.3367,2.5092,0.2656,0,3.43
1g1d,52.6866,-37.0976,-4,-0.5318,-1.3432,-32.9736,0.0842,0,1.4611,2.1677,0,2.0014,9.44
3a1c,94.129,-56.5774,-9.6428,-1.7131,-13.3829,-43.4944,8.1311,0,1.4268,5.4881,0,3.9902,4
3gbe,46.1957,-28.2892,-9.4498,0,3.3986,-24.3852,0.0174,0,0.0046,5.9719,0,0,5
1njs,110.1908,-84.0877,-15.8054,0,-15.888,-59.1386,0.7633,6.2302,3.517,13.1224,0,0,7.82
1o30,76.3185,-65.5329,-7.4879,0,-8.319,-57.0777,0.6174,0,3.1986,5.7276,0,0,6.77
2qrq,70.4293,-57.0524,-8.0189,0,-9.9852,-41.1995,0.1507,0,0.1563,4.5632,0,0,5.1
1d7i,19.9766,-17.2346,-1,0,4.198,-23.6337,0.0325,0,0.129,1,0,0,3.6
2pvu,68.2367,-40.2617,-9,0,-4.4281,-30.5905,0.3562,0,0.3261,9.5424,0,0,6.31
4alx,65.3594,-65.5164,0,0,-1.092,-70.9963,3.1664,0.028,0.0645,0,0,0,7.28
3su4,93.5099,-85.1772,-6.1138,0,-10.514,-79.588,0.7614,0.1647,2.8238,4.715,0,0,6.26
1fcx,105.5366,-105.7004,-1.5615,0,-5.4417,-102.4579,0.0505,2.3598,1.242,1.56,0,0,7.19
2vvv,103.8868,-104.9806,-2.5845,0,-8.6834,-100.5254,0.7421,2.2521,2.3475,1.9511,0,0,8.22
1xug,66.2152,-47.1107,-5.4258,-1,-6.7754,-42.6998,5.9916,0,0.8397,4.928,0,1,7.05
1drv,75.698,-62.5571,-9.3787,0,10.7049,-75.6549,0.5213,0,2.5816,6.1014,0,0,6.54
2cf9,100.2132,-85.6667,-4.9436,0,-10.717,-74.5264,0.4224,0,1.6668,5.96,0,0,7.82
1jao,73.8428,-53.788,-4.8824,0,-1.307,-52.2542,0.3407,0,1.9726,4,0,2,5.92
3rdo,56.193,-47.8774,-7,0,-6.7101,-36.9926,0.2728,0,0.3606,3.0123,0,0,9.85
3hl7,63.2689,-62.0246,-1,0,-8.3169,-53.9398,0.3176,0,2.689,1,1.2075,0,7.64
2pyi,83.402,-67.5184,-9.2146,0,-11.3233,-51.7527,0.3167,0,0.4378,5.5864,0,0,3.75
1g2l,108.4473,-95.5629,-4.4653,0,-6.7845,-91.6625,0.4965,0,2.1566,4.7625,0.97,0,7.24
2f81,65.0563,-63.0849,-7.0175,0,7.7825,-72.8823,1.2364,0,3.6229,3.0724,0,0,10.52
3mam,18.0607,-18.7506,0,0,1.0869,-26.2744,3.205,0,0.3449,0,0,0,4.12
2yk1,58.076,-53.408,-2,0,-1.0253,-52.2182,0.0157,0,0.666,2,0,0,8.13
3ijh,51.2311,-27.6494,-10.9378,0,-1.1867,-18.3397,0.008,0,0.2584,8.0328,0,0,4
1xq0,50.2641,-40.238,-2,-0.9141,-4.2269,-34.309,0.1075,0,2.4369,0.7593,0,2.1037,6.34
2qu6,99.2728,-91.4565,-3.6845,0,-8.2381,-83.8327,0.8367,0,1.5337,2.8877,0.7402,0,8.52
1yfz,65.9242,-33.0524,-6.6285,-0.801,-5.2935,-20.4706,0.5442,0,0.5386,6.3163,1,2,4.35
4dst,26.675,-27.2652,0,0,0.9958,-29.4539,0,0,0.2951,0,0,0,2.96
3cda,77.1405,-66.0951,-10.5404,0,2.5838,-64.9041,0.3978,0,6.0802,7.7352,0,0,7.58
2r5p,112.2291,-110.0892,-6.395,0,-5.8202,-101.527,0.2027,0,2.1738,2.1625,0,0,8.48
2ri9,30.0138,-18.5581,-2,-2,-0.1918,-14.3558,0.0215,0,0,0,0,1.9093,3.22
3c4h,56.1946,-50.1946,-2.7044,0,-6.6145,-44.8141,0.38,0,0,2,0,0,5.7
3hkq,26.3259,-20.8428,-3.5659,-0.9022,-1.5981,-15.6814,0.0888,9.1441,0.268,1.0275,0,2.0135,5.34
2qdt,33.6114,-10.8554,-1,0,11.3519,-20.808,0.1649,0,0.622,0,0,4,5.19
1o2z,64.453,-61.4972,-8.7822,0,-4.8154,-52.0353,0.6805,0,3.5656,3.3623,0,0,6.11
3jrx,100.539,-97.3489,-6.3717,0,-10.7233,-83.5045,0.1001,0,1.8521,2.2981,0,0,9
1i9p,51.3375,-31.7367,-2.7245,-1.4506,6.5489,-35.0474,0.0656,0.2344,1.3697,1.5249,0,3,8.41
2fqw,80.9402,-62.6544,-7.8126,0,-8.557,-51.0734,0.2379,0,0.7211,6.576,0,0,6.68
3bvb,78.0208,-76.7038,-7.2204,0,-1.0503,-73.0754,0.7765,0,3.229,2.5917,0,0,5.49
1fh7,58.2095,-40.3292,-9.5243,0,1.6698,-34.5779,0.214,0,0.2912,6.1542,0,0,5.24
1i9l,52.6806,-36.0492,-4,-0.3974,-0.0245,-32.4075,0.0622,0,1.4055,2.1594,0,2.1607,8.48
3n9s,64.6698,-26.7689,-16.6541,-1.6448,13.3662,-29.4869,4.4882,0,2.5606,10.402,0,1.9693,5.26
3bzf,112.5986,-106.7607,-9.6161,0,-3.8634,-103.4994,3.646,0.7736,4.9315,5.4915,0,0,4.52
3kdb,101.7468,-104.3172,-4.9554,0,0.6251,-102.5085,2.0673,0,3.2965,1.3409,0,0,9.85
1q1g,65.709,-54.121,-7.3051,0,-7.123,-47.9242,0.3596,0,0.3471,4.0941,0,0,8.57
3p9m,132.8181,-121.9257,-15.2106,0,-18.4613,-94.5686,0.4616,0,6.8855,8.2212,0,0,5
3cyz,34.0406,-36.1983,0,0,-3.2406,-36.9085,0.1442,0,1.0788,0,0,0,7.22
3sax,57.5215,-46.1648,-2.923,-0.6457,-3.5761,-39.2071,0.2143,0.7478,2.0493,1.1937,0,2.1037,6.57
1xgi,37.0817,-30.6486,-6.0636,0,-1.5917,-34.2172,7.2829,0,1.7174,3.2893,0,0,4.85
2qrm,77.9486,-62.5465,-9.0039,0,-14.0201,-41.9125,0.5685,0,0.1274,5.2189,0,0,4.03
2v3u,53.0214,-30.1149,-8.9467,0,-5.2478,-19.9505,0.1972,0,0.1916,7.7632,0,0,3
1uvt,87.2555,-83.4973,-3.3667,0,-8.1502,-76.6727,0.4147,0,1.7209,2.4,0,0,7.64
2vjx,52.9632,-38.5403,-8.5451,0,-7.6445,-29.8976,4.2907,0,0.0288,4.8268,0,0,4.96
3f5j,90.1205,-77.9168,-11.7827,0,-6.1804,-63.0118,1.1759,0,3.1888,6.1938,0,0,4.28
3h30,40.8549,-38.9622,-1.9985,0,-3.4577,-34.4777,0.0622,0,0.4684,0.9432,0,0,4.53
2zc9,91.875,-84.1173,-3,0,-8.7497,-78.1964,1.2411,0,0.6211,3,0,0,6.74
1ajq,42.744,-37.4405,-2.786,0,-1.1554,-35.8488,0.1238,0,0.5991,2.1672,0,0,4.31
3dcc,42.5413,-30.5156,-3.4619,-0.7971,-4.2849,-23.6037,0.1802,0.7312,1.0548,0.8942,0,2.0307,8.96
4ara,72.6642,-71.1304,-2.6949,0,-5.7672,-64.091,0.2921,0,0.8437,1.0737,0,0,6.05
1t7d,57.9719,-60.2478,-4.6278,0,-4.7814,-52.9659,0.7043,4.8985,2.9498,2.8407,0,0,6.03
