name,average_score,HPSCORE,HMSCORE,HSSCORE,xscore_VDW,xscore_HB,xscore_HP,score_HM,xscore_HS,xscore_RT,affinity
1adl,5.88,5.69,6.47,5.47,469.5,1.8,124.7,5.69,349.0,14.0,5.36
4elg,8.00,8.11,8.53,7.36,840.2,3.8,163.4,4.64,233.0,6.0,8.16
2nnd,5.13,5.18,5.16,5.06,336.2,0.8,59.3,1.18,149.9,3.0,6.06
2jew,5.29,5.29,5.25,5.33,421.9,4.6,37.9,0.53,150.9,7.0,6.69
1epo,7.80,7.67,8.10,7.63,894.6,6.9,112.8,3.69,324.8,12.0,7.96
1o3p,6.17,5.90,6.39,6.21,529.0,2.2,39.1,1.75,196.5,2.0,6.66
1bnu,5.61,5.55,5.75,5.54,425.6,4.6,38.3,0.80,110.4,3.0,9.7
2zfp,6.25,6.04,6.36,6.35,538.1,2.5,68.9,2.27,285.2,5.0,5.17
3rwp,6.84,6.66,7.14,6.74,711.2,3.7,39.6,1.65,139.8,3.0,9.22
1pph,6.47,6.18,6.92,6.31,558.7,4.7,54.4,2.65,189.1,4.0,5.92
1k1m,6.86,6.59,7.38,6.61,639.2,4.9,63.7,2.95,181.5,4.0,7.4
1k6v,8.52,8.29,8.68,8.58,1014.5,2.0,143.3,4.73,487.1,10.0,6.92
2a5b,5.28,5.27,5.44,5.12,455.3,1.1,8.4,0.36,18.2,2.0,3.93
3bxf,5.68,5.56,5.99,5.48,472.2,11.0,0.0,0.00,0.0,6.0,5.54
3egt,6.57,6.35,6.98,6.38,558.4,8.9,83.2,2.99,244.8,9.0,8.9
4e3g,4.81,4.65,5.15,4.63,208.5,1.1,35.2,1.64,96.3,0.0,4.97
1alw,4.83,4.81,5.03,4.65,245.6,0.0,63.2,1.98,151.6,3.0,6.52
2za5,7.40,7.41,7.26,7.53,737.3,2.8,103.0,1.44,285.6,1.0,8.43
1hms,5.93,5.90,6.35,5.53,477.9,2.4,148.4,5.40,366.3,15.0,6.37
4zhl,9.20,8.85,9.68,9.07,1172.0,8.7,109.4,4.43,376.1,12.0,6.47
3gss,6.28,6.17,6.81,5.87,648.2,7.7,70.9,3.44,186.1,15.0,5.82
2yxj,8.49,8.23,9.46,7.76,959.8,0.7,169.7,7.64,361.7,10.0,9.3
2i4w,7.92,7.75,8.45,7.56,1039.9,2.9,114.0,5.36,346.6,17.0,11.59
4mc2,7.94,7.66,8.35,7.81,880.7,1.6,115.4,4.60,367.7,7.0,8.19
4i72,6.46,6.38,6.77,6.23,635.7,7.3,13.5,0.30,1.2,2.0,9.05
4v01,8.51,8.46,9.02,8.06,942.3,2.8,135.1,4.11,235.2,2.0,8.11
1s5z,5.04,5.10,5.14,4.87,469.5,2.8,0.0,0.00,0.0,6.0,3.21
1g7g,6.49,6.64,6.69,6.14,719.8,7.1,101.9,2.80,215.1,16.0,6.6
3qxt,6.64,6.62,6.92,6.37,736.6,4.7,38.4,1.31,71.8,6.0,5.22
1bju,6.15,5.79,6.54,6.11,465.2,3.3,34.1,2.01,168.5,0.0,4.8
1h2k,4.70,4.63,4.91,4.55,264.2,4.8,0.0,0.00,0.0,2.0,2.92
2wed,7.50,7.34,7.88,7.28,754.7,4.1,119.9,4.01,314.0,7.0,6.1
2h4g,5.93,5.71,6.47,5.61,449.0,3.3,53.1,2.74,128.4,3.0,6.52
4hdb,7.84,7.72,8.33,7.46,923.2,3.9,116.8,4.51,285.7,11.0,8.05
1r1h,7.75,7.73,8.15,7.37,755.9,5.7,153.7,4.30,306.9,7.0,8.92
1o5r,7.06,6.96,7.60,6.62,724.1,1.8,99.0,3.98,200.7,6.0,8.12
4qjo,6.02,5.79,6.53,5.75,582.0,1.6,40.5,2.99,152.5,7.0,7.4
2r5a,4.09,4.20,4.23,3.83,202.5,0.2,33.7,1.07,53.5,6.0,2.6
3rtf,5.84,5.62,6.20,5.71,453.9,8.5,9.5,0.66,54.9,3.0,7.35
3aau,6.12,5.97,6.25,6.15,507.1,7.1,26.6,0.34,114.7,2.0,5.05
1fo0,10.91,10.68,11.31,10.75,1501.4,16.0,197.7,6.08,580.1,23.0,5.59
2qft,4.88,4.77,5.16,4.70,274.6,8.7,0.0,0.00,0.0,4.0,5.26
3q44,7.63,7.55,7.92,7.42,769.5,8.1,133.2,3.67,330.8,10.0,6.31
4cd4,5.70,5.62,5.98,5.50,468.7,8.7,9.2,0.13,6.5,4.0,6.58
3ljg,6.95,7.14,6.68,7.03,771.0,4.3,116.7,1.71,323.3,11.0,7.73
4uin,5.94,5.96,6.11,5.75,533.4,0.0,69.6,2.07,162.8,4.0,7.62
4x6o,7.85,7.48,8.22,7.85,911.3,2.8,74.7,3.64,327.0,7.0,8.72
3bwj,6.79,6.95,6.77,6.65,962.8,8.1,35.6,0.72,124.7,18.0,6.5
3wq5,7.22,7.02,7.68,6.98,752.1,9.1,49.1,1.98,130.3,6.0,3.85
2gl0,5.36,5.34,5.52,5.22,467.2,2.8,0.0,0.00,0.0,2.0,4.82
1yqj,8.30,8.16,9.01,7.73,789.8,2.0,174.4,5.86,317.6,2.0,8.14
1n46,8.00,8.03,8.31,7.65,768.8,3.5,167.8,4.16,316.1,3.0,10.52
1jn4,6.29,6.32,6.40,6.14,743.6,8.2,8.1,0.00,36.4,10.0,4.95
3dcc,5.55,5.23,6.13,5.29,336.9,3.2,36.4,2.56,118.2,1.0,8.96
1qaw,6.00,5.79,6.32,5.88,466.6,5.5,40.8,1.60,138.0,3.0,5.12
4azg,6.51,6.32,6.82,6.39,558.8,6.4,59.8,1.95,179.6,4.0,7.1
3ap4,4.75,4.69,4.98,4.59,283.8,6.6,0.0,0.00,0.0,4.0,3.92
1mes,8.57,8.29,9.73,7.69,918.3,4.2,172.9,7.84,319.8,10.0,7.7
1bnw,5.16,5.12,5.27,5.10,356.4,3.0,36.7,0.92,121.1,4.0,9.08
3hkw,7.18,6.79,7.47,7.28,678.8,2.4,83.4,3.44,354.5,4.0,8.64
1uj6,4.93,4.88,5.16,4.74,346.4,7.8,0.0,0.00,0.0,6.0,3.05
1v2o,5.45,5.26,5.87,5.22,446.1,4.5,24.1,1.91,100.5,7.0,4.73
3sww,5.95,5.76,6.23,5.86,481.7,2.2,57.1,2.34,200.3,4.0,8.4
2y81,7.49,7.49,7.52,7.46,792.7,0.3,115.8,2.69,303.1,3.0,8.7
4r73,5.91,5.74,6.25,5.74,479.9,10.4,0.0,0.00,0.0,3.0,7.64
4m2w,5.48,5.22,5.79,5.44,375.9,3.5,29.3,1.68,155.3,3.0,7.28
4o97,6.97,6.74,7.56,6.61,672.3,3.1,97.1,4.32,248.9,7.0,8.52
1ghy,5.99,5.91,6.00,6.06,488.9,3.4,36.4,0.34,132.3,0.0,8.1
1w5x,9.45,9.54,9.69,9.12,1219.8,5.4,177.3,4.55,376.2,11.0,8.4
3ioc,6.90,6.81,7.22,6.68,732.2,3.4,69.3,2.49,178.7,6.0,3.68
3fv3,7.57,7.00,8.15,7.54,815.6,7.2,112.1,6.06,511.9,18.0,9.52
2xjj,6.85,6.64,7.36,6.54,550.7,2.0,99.1,3.59,215.7,0.0,6.51
1s39,5.67,5.51,6.03,5.46,343.8,4.5,50.5,1.64,108.6,0.0,7.7
4zji,7.09,6.91,7.50,6.86,666.8,0.0,95.4,3.51,237.9,1.0,6.47
2uy4,4.93,4.87,4.94,4.99,287.3,2.2,24.5,0.25,109.8,1.0,4.68
3ozr,5.98,5.99,6.13,5.82,521.9,6.3,33.9,0.34,54.2,3.0,5.15
4m6u,4.43,4.36,4.64,4.28,198.0,4.7,0.0,0.00,0.0,2.0,2.74
4j7e,6.25,5.74,7.27,5.74,461.7,0.0,90.5,6.29,276.5,6.0,4.85
2j2u,6.56,6.42,6.51,6.75,710.4,0.2,40.8,1.19,230.2,4.0,7.33
3r4m,5.48,5.31,5.82,5.29,346.4,0.7,56.4,2.31,154.0,1.0,5.92
4z1j,6.11,5.94,6.70,5.71,406.4,3.4,83.0,3.25,147.9,1.0,8.11
4r4c,7.53,6.86,8.71,7.00,593.5,4.5,102.9,6.48,287.6,2.0,5.54
1c5q,5.59,5.29,5.79,5.68,370.2,3.1,22.3,1.11,161.6,0.0,6.36
2ihj,7.17,7.06,7.34,7.11,881.6,12.0,12.7,0.27,92.5,11.0,4.59
3a5y,6.82,6.94,6.84,6.67,851.5,8.3,28.5,0.00,56.0,10.0,7.96
1jfh,4.97,5.03,5.11,4.77,429.2,3.1,8.5,0.25,11.5,6.0,2.05
1n0s,7.10,6.98,7.60,6.72,572.5,3.6,116.7,3.56,209.6,0.0,7.45
3zcl,7.07,6.91,7.49,6.81,640.6,2.8,104.0,3.52,247.1,3.0,8
2ya8,5.80,5.56,6.09,5.76,398.7,5.2,53.8,2.04,204.3,4.0,5.75
3k4d,5.21,5.10,5.46,5.07,353.5,5.7,0.0,0.00,0.0,1.0,5.11
3zxz,6.86,6.91,7.25,6.41,719.8,1.9,81.2,2.57,105.8,4.0,8.4
1b40,7.43,7.51,7.48,7.32,853.5,9.6,102.7,2.04,260.3,13.0,7.28
4nku,5.18,5.25,5.33,4.95,511.9,3.6,6.0,0.34,8.5,8.0,4.67
4qpl,6.31,6.26,6.55,6.11,693.0,8.8,0.0,0.00,0.0,7.0,7.41
3nu6,7.57,7.37,8.09,7.25,837.8,2.6,116.2,4.87,321.7,10.0,9.3
2xjx,6.52,6.43,6.94,6.20,552.1,2.0,94.7,3.25,195.7,3.0,9.15
4qy3,5.15,5.19,5.04,5.21,337.6,1.4,49.0,0.44,150.6,2.0,6.82
3si3,6.50,6.44,6.66,6.40,588.2,2.7,96.2,2.70,264.6,6.0,4.16
2ewb,5.10,4.81,5.47,5.03,359.1,0.0,26.3,2.47,178.3,5.0,6.1
2nt7,7.32,7.06,7.72,7.17,765.5,3.6,81.1,3.39,265.2,6.0,6.52
4sga,6.54,6.28,6.76,6.59,623.0,5.1,54.9,2.23,258.0,7.0,7.3
4zx0,5.52,5.50,5.61,5.43,555.3,3.6,8.1,0.36,63.5,7.0,8
2wyj,6.78,6.70,6.86,6.79,677.9,0.0,87.8,2.50,278.2,4.0,9
4cgi,6.47,6.46,6.78,6.18,609.4,4.4,92.2,2.87,202.4,8.0,3.12
2ceq,5.62,5.48,5.90,5.47,433.5,6.9,0.0,0.00,0.0,1.0,7.28
1ai7,5.02,4.98,5.18,4.89,240.4,0.0,64.4,1.69,149.2,0.0,4.09
3o9p,6.65,6.57,6.96,6.43,673.0,11.4,54.8,1.60,141.9,11.0,6.52
3f3u,7.47,7.11,7.88,7.43,613.6,2.0,122.5,4.28,374.7,0.0,4.74
4cps,9.01,8.54,9.84,8.65,1033.1,5.3,143.0,6.65,424.8,10.0,8.27
2xn3,6.48,6.22,6.91,6.31,442.9,1.1,105.8,3.78,283.9,0.0,5.92
4i8w,7.57,7.47,8.06,7.19,878.7,2.9,113.9,4.51,281.7,11.0,10.9
4yha,4.94,4.81,5.10,4.91,272.5,4.4,11.5,0.25,66.5,1.0,6.65
4pge,10.15,10.16,10.63,9.65,1338.1,9.2,232.0,7.04,524.9,20.0,7.77
4phu,7.34,7.49,7.91,6.60,727.2,3.0,177.0,5.43,261.4,10.0,7.92
2isw,5.14,4.98,5.46,4.97,301.1,9.7,0.0,0.00,0.0,3.0,7.43
3ny3,5.05,4.86,5.47,4.81,424.4,6.0,21.2,2.22,129.2,13.0,4.71
1utj,4.83,4.78,4.77,4.94,265.7,2.4,22.8,0.00,117.3,1.0,3.84
4ezr,7.23,6.98,7.44,7.27,974.3,6.8,68.3,3.67,382.5,22.0,5.2
3ccw,6.97,6.66,7.29,6.95,688.2,7.6,74.7,3.04,305.1,10.0,7.87
4m2u,5.55,5.31,5.84,5.52,394.6,3.3,32.2,1.68,159.3,3.0,8.04
3sv2,6.56,6.55,6.78,6.34,618.1,2.8,95.0,2.70,218.8,6.0,4.19
2r2b,4.71,4.78,4.76,4.58,452.8,6.9,7.9,0.36,70.9,15.0,4.2
4aji,5.50,5.49,5.79,5.21,415.6,5.3,45.0,1.31,70.9,5.0,3.55
4ymq,7.65,7.88,7.94,7.14,918.9,0.5,149.6,4.17,247.9,10.0,5.8
1rql,4.63,4.50,4.82,4.59,196.0,3.0,12.0,0.42,64.0,0.0,2.75
3v4t,6.45,6.42,6.52,6.42,755.6,7.9,15.4,0.27,98.5,10.0,4.11
4kif,5.47,5.53,5.68,5.20,297.3,3.4,93.3,1.98,153.4,2.0,4.84
1d7i,4.12,4.15,4.20,4.00,157.4,1.0,16.7,0.25,36.4,2.0,3.6
2qi7,7.24,7.00,7.72,7.00,791.8,2.5,122.7,5.40,393.8,14.0,10.21
2rkg,8.16,7.92,8.47,8.09,933.3,2.6,148.3,5.37,480.0,12.0,8.09
3sha,6.59,6.45,6.93,6.39,597.2,2.6,93.8,3.36,256.5,6.0,5.59
1det,4.92,4.88,5.11,4.76,342.6,4.6,0.0,0.00,0.0,3.0,4.3
4lm1,5.23,5.26,5.48,4.95,286.1,0.0,75.3,1.98,118.9,0.0,3.23
3o9d,7.99,7.82,8.48,7.66,942.0,4.1,117.5,4.66,315.0,11.0,10.72
2wky,5.97,5.94,5.97,5.99,470.4,7.5,44.3,0.15,127.5,3.0,8.59
1y3x,6.77,6.44,7.35,6.50,639.4,3.6,55.1,3.25,179.0,4.0,5.14
3n3j,5.88,5.55,6.55,5.54,371.2,2.6,67.9,3.71,180.8,2.0,8.48
3hfb,7.28,6.89,7.94,7.01,697.4,3.5,86.6,4.44,273.3,5.0,7.52
1m2r,6.37,6.51,6.71,5.91,511.8,1.1,106.3,2.53,113.0,0.0,6.46
4kp5,5.62,5.50,5.92,5.45,426.3,3.0,47.9,1.89,140.1,4.0,6.08
1oss,5.03,4.98,4.98,5.13,292.7,2.4,26.2,0.00,114.4,0.0,4.79
4dbm,6.15,5.96,6.71,5.79,531.3,0.0,71.3,3.63,173.2,4.0,7.62
2wk6,5.08,4.83,5.41,4.99,274.6,3.1,13.5,1.11,83.5,0.0,3.32
3fee,5.06,5.00,5.27,4.90,365.4,5.2,0.0,0.00,0.0,3.0,6.64
1ugp,4.47,4.41,4.52,4.48,156.6,1.8,40.5,0.89,142.7,2.0,2.89
2bpy,8.29,7.97,8.55,8.36,946.2,3.3,117.4,4.23,431.6,8.0,7.4
4ygf,4.74,4.63,4.89,4.70,246.5,3.4,8.9,0.25,57.3,1.0,7.68
4zme,5.08,5.04,5.25,4.93,386.7,3.3,0.0,0.00,0.0,2.0,4.3
2vwc,6.67,6.59,6.96,6.45,635.9,1.3,94.0,3.10,232.4,5.0,6.62
3n8k,5.44,5.34,5.60,5.37,348.5,6.3,17.9,0.00,46.8,0.0,4.05
1a99,4.71,4.80,4.85,4.46,245.2,3.2,43.7,0.72,49.1,3.0,5.7
2c3l,6.01,5.82,6.35,5.86,421.9,2.0,65.2,2.32,174.1,0.0,5.07
4or4,5.36,5.35,5.54,5.19,483.0,5.2,0.0,0.00,0.0,5.0,4.57
4n6z,6.09,6.01,6.32,5.93,550.9,2.8,23.8,0.70,48.9,0.0,7.8
3dnt,6.56,6.51,6.80,6.36,753.5,8.9,0.0,0.00,0.0,7.0,4.74
1tog,5.31,5.23,5.46,5.24,287.1,3.9,67.4,1.64,185.4,3.0,3.22
4ykj,4.98,4.76,5.26,4.92,226.7,6.7,12.4,0.53,72.5,1.0,4.43
3nxq,6.89,6.54,7.34,6.79,718.8,7.9,52.3,3.04,251.7,11.0,8.15
4xya,5.91,5.73,6.38,5.62,428.6,2.8,46.9,2.11,92.3,0.0,5.86
2fqx,5.98,5.87,6.25,5.83,543.8,6.9,0.0,0.00,0.0,2.0,7.15
4q90,4.65,4.56,4.84,4.55,198.0,0.0,36.3,1.24,108.3,0.0,2.15
2xej,5.66,5.93,5.73,5.31,763.7,10.2,38.4,1.07,86.7,24.0,8.87
3n7o,7.20,7.16,7.07,7.36,713.0,4.6,82.1,1.00,255.7,2.0,7.14
4hj2,6.43,6.64,6.61,6.06,757.9,6.7,99.8,2.77,206.8,18.0,2.53
3m3o,5.01,4.78,5.58,4.66,342.8,6.9,2.1,1.62,22.7,7.0,3.6
3bf1,5.10,5.09,5.28,4.93,421.8,5.0,0.0,0.00,0.0,5.0,2.52
1g98,5.21,5.13,5.48,5.02,389.1,9.2,0.0,0.00,0.0,6.0,5.7
3myq,6.22,6.01,6.72,5.94,477.5,3.6,79.4,3.28,199.8,4.0,7.52
2qi5,8.09,7.74,8.61,7.92,898.0,3.7,137.8,5.78,451.0,12.0,10.85
4g8n,5.60,5.58,5.66,5.57,370.8,8.9,39.3,0.00,95.6,3.0,7.2
2a5c,5.21,5.21,5.36,5.05,433.2,1.1,11.3,0.36,22.7,2.0,4.62
4jzi,7.06,6.77,7.63,6.79,719.6,3.6,62.6,3.37,192.6,5.0,7.4
4jyt,7.63,7.18,8.48,7.23,759.3,4.5,84.4,4.93,246.3,5.0,7.4
4o61,4.73,4.72,4.81,4.66,282.4,5.0,13.9,0.00,49.3,4.0,4.3
2haw,4.97,4.75,5.35,4.81,196.8,10.8,0.0,0.00,0.0,1.0,4.92
2v2v,5.48,5.41,5.51,5.51,496.6,3.1,13.1,0.34,103.9,5.0,4.07
4g0p,4.86,4.83,5.01,4.72,316.1,4.7,6.0,0.00,14.7,3.0,3.01
2o4k,9.22,8.84,10.14,8.67,1060.0,5.8,182.0,7.76,462.5,13.0,10.46
4fsl,7.44,7.14,7.48,7.69,701.8,3.4,99.2,2.73,395.8,3.0,7.7
1b3l,6.06,6.10,6.23,5.86,627.4,8.9,44.5,1.07,114.3,12.0,5.89
4ibb,6.46,6.19,7.08,6.11,457.9,1.0,116.8,4.84,285.8,3.0,3.57
1kug,6.60,6.60,6.62,6.59,671.4,5.3,68.0,1.33,205.6,7.0,3.8
2hah,6.68,6.39,7.15,6.49,622.4,3.9,96.0,4.32,321.2,10.0,8
2i4x,7.97,7.75,8.53,7.62,1038.0,3.8,109.3,5.36,348.3,17.0,11.72
1k4g,5.60,5.61,5.83,5.36,462.0,2.1,43.0,1.27,75.5,3.0,5.85
3u7n,6.32,5.96,6.66,6.35,563.5,4.2,51.7,2.82,274.2,7.0,7.95
1f5k,5.06,4.93,5.06,5.18,288.2,3.3,17.7,0.00,115.2,0.0,3.74
1c5s,5.37,5.25,5.30,5.57,355.9,3.1,24.5,0.00,148.4,0.0,6
4xip,7.02,7.08,7.24,6.76,547.3,1.0,154.4,3.56,291.7,0.0,6.63
3q1x,4.58,4.49,4.80,4.43,220.3,5.4,0.0,0.00,0.0,2.0,5.33
2hmv,5.65,5.64,5.82,5.48,555.3,5.2,0.0,0.00,0.0,5.0,7.7
1tsy,5.46,5.36,5.70,5.32,441.8,6.2,6.3,0.34,32.9,4.0,4.96
4qfp,5.89,5.54,6.23,5.89,421.3,7.5,28.2,1.58,171.3,4.0,4.23
2bok,6.36,6.37,6.26,6.45,666.4,2.7,40.5,0.36,155.1,4.0,6.55
4hws,7.74,7.52,8.00,7.71,789.3,9.5,73.1,1.82,222.8,4.0,9.1
4qer,5.96,5.81,6.28,5.79,401.0,1.2,77.9,2.55,191.7,0.0,7.54
2r0h,5.10,5.05,5.23,5.01,433.6,7.9,6.4,0.27,68.7,10.0,3.51
4ab9,5.13,5.07,5.11,5.21,332.1,3.1,22.0,0.00,104.3,1.0,3.33
2q55,8.71,8.54,9.03,8.56,1017.5,3.7,159.3,5.14,446.6,10.0,8.69
1kv5,4.69,4.61,4.93,4.53,251.5,6.4,0.0,0.00,0.0,3.0,4.22
1i1e,6.12,6.07,6.53,5.77,591.9,1.1,56.7,2.51,110.5,5.0,5.03
1hih,8.32,7.90,8.77,8.30,878.7,6.0,143.7,5.55,502.5,11.0,8.05
4qij,8.64,8.73,8.90,8.29,1227.7,8.4,119.9,3.67,286.3,19.0,5.54
4w9p,6.87,6.84,7.32,6.45,705.1,3.0,107.3,3.88,223.0,9.0,7.8
1c3x,5.10,4.82,5.45,5.05,315.1,1.9,1.6,1.11,79.9,0.0,3.68
3f1a,5.25,5.24,5.21,5.31,373.1,4.4,28.4,0.00,110.2,3.0,7.21
3s0e,5.47,5.59,5.62,5.20,348.4,1.0,97.9,2.19,169.5,3.0,6.55
1nfu,6.97,6.91,7.11,6.88,680.3,1.1,96.4,2.60,255.7,3.0,7.74
4rra,6.38,6.27,6.61,6.25,694.1,5.5,7.0,0.53,49.3,5.0,4.87
4zae,7.61,7.35,7.76,7.73,785.0,2.0,94.0,2.97,347.1,3.0,8.44
4dhl,4.84,4.67,4.89,4.95,269.5,2.4,1.9,0.00,92.2,0.0,4.48
4pee,5.93,5.73,6.39,5.67,423.7,3.7,50.7,2.21,117.9,1.0,8.32
4ll3,7.57,7.39,8.08,7.22,855.8,2.6,110.8,4.64,295.0,10.0,11.57
4erf,6.84,6.35,7.80,6.38,527.9,0.3,127.0,6.91,364.6,6.0,9.4
4wko,6.72,6.95,6.88,6.32,740.2,5.9,80.5,1.39,81.9,8.0,9.47
1uwu,5.39,5.28,5.66,5.24,399.8,6.8,0.0,0.00,0.0,2.0,5.98
4p5z,8.45,8.23,9.02,8.11,867.5,4.5,119.6,3.96,245.3,0.0,7.41
3zv7,5.57,5.37,5.78,5.55,379.9,0.9,39.9,1.56,158.9,0.0,5.92
2wva,6.91,6.88,6.91,6.95,767.4,7.3,44.6,0.56,161.8,7.0,10.7
1ew9,3.80,3.81,3.92,3.68,104.1,0.3,0.0,0.00,0.0,1.0,3.22
4cjp,6.20,6.02,6.61,5.99,520.7,3.0,70.4,2.93,200.6,5.0,3.32
3c2r,5.13,4.97,5.34,5.09,293.0,2.4,26.0,0.93,104.1,0.0,3.11
3ioe,6.28,6.26,6.44,6.14,702.3,5.9,12.8,0.36,50.8,7.0,3.27
2h5a,5.33,5.18,5.65,5.17,343.2,9.0,0.0,0.00,0.0,2.0,5.1
2aqu,8.80,8.38,9.72,8.31,1013.5,4.8,157.4,7.43,435.7,13.0,9.32
1yds,5.70,5.83,5.97,5.30,476.4,1.3,73.0,1.94,83.0,4.0,5.92
4y8x,8.06,7.64,8.50,8.06,909.7,2.7,72.9,3.64,313.1,4.0,8.43
4nze,5.96,5.82,6.09,5.97,739.1,0.1,70.8,3.86,368.4,20.0,6.8
5bv3,6.70,6.58,7.00,6.51,726.4,10.0,0.0,0.00,0.0,5.0,7.17
4o2b,6.83,6.86,7.15,6.47,722.6,0.6,88.4,2.89,164.2,5.0,5.74
1pkx,6.75,6.60,7.08,6.57,706.3,10.7,0.0,0.00,0.0,4.0,6.92
3u93,5.05,5.01,5.18,4.96,310.8,7.5,18.4,0.00,49.6,4.0,6.31
3qx5,6.96,6.83,7.23,6.83,676.3,2.9,99.4,3.21,282.0,6.0,4.2
4iic,5.14,5.07,5.37,4.99,313.3,6.4,10.9,0.00,8.2,1.0,4.85
3umo,6.50,6.41,6.80,6.30,700.4,11.0,0.0,0.00,0.0,7.0,3.89
2qbw,8.88,8.68,9.02,8.94,1216.4,9.9,90.9,2.95,367.8,16.0,7.25
2b9a,5.75,5.59,6.26,5.40,359.3,0.0,79.6,3.25,157.7,0.0,8.05
4u4x,5.15,5.03,5.22,5.20,383.6,0.1,11.5,0.53,104.1,1.0,5.01
4k3h,7.70,7.95,8.25,6.92,740.9,0.0,185.2,4.93,201.2,2.0,6.85
1e2k,6.03,6.09,6.10,5.91,501.8,1.8,73.9,1.41,155.5,2.0,4.94
1nli,4.91,4.83,5.12,4.78,299.0,3.5,0.0,0.00,0.0,0.0,3.59
2c97,5.56,5.48,5.83,5.37,449.1,5.3,35.4,1.32,99.3,6.0,6.14
3t64,6.41,6.34,6.81,6.08,544.1,2.6,98.0,3.31,208.9,5.0,6.7
2rkf,8.16,7.98,8.46,8.06,937.4,2.2,155.3,5.37,474.6,12.0,9.08
1siv,8.00,7.57,8.62,7.83,868.8,8.8,114.5,5.28,409.6,14.0,8.08
1v2k,7.03,6.97,7.08,7.05,728.3,0.0,81.8,2.05,246.0,2.0,6.19
1hsh,8.48,8.26,8.93,8.25,974.2,1.7,160.1,5.84,450.3,10.0,9.42
5dit,7.32,7.34,8.05,6.59,815.8,1.9,153.9,6.15,279.8,14.0,6.15
1afl,5.28,5.26,5.47,5.10,462.5,6.3,0.0,0.00,0.0,6.0,6.28
3fvh,5.72,5.52,6.15,5.48,577.0,8.0,21.7,2.11,128.7,14.0,6.35
2r0z,6.96,6.96,7.28,6.63,915.9,7.4,74.8,3.22,224.2,20.0,5.47
2qi6,8.03,7.77,8.48,7.83,876.2,3.2,126.6,4.81,371.2,8.0,10.57
1hyo,5.01,4.96,5.16,4.92,331.0,6.5,9.5,0.00,37.3,4.0,4.07
1cbx,5.81,5.75,5.98,5.71,412.9,5.1,69.1,1.64,178.2,4.0,6.35
2xyd,8.74,8.53,8.99,8.69,1112.2,5.7,125.0,4.30,416.4,13.0,6.82
3veh,5.73,5.63,5.89,5.67,440.5,2.4,53.5,1.56,167.3,3.0,4.96
1c5c,6.58,6.40,7.12,6.22,506.9,5.4,71.3,2.54,117.1,0.0,6.96
4lvt,8.99,8.83,9.80,8.34,1116.7,0.6,173.7,7.15,372.8,11.0,10.36
3uu1,5.32,5.16,5.53,5.26,283.9,1.2,58.2,1.83,176.6,0.0,5.2
2xdx,5.50,5.40,5.65,5.44,395.8,0.8,43.9,1.34,139.9,1.0,6.46
1ghz,5.63,5.53,5.68,5.68,417.3,4.4,20.3,0.00,89.5,0.0,4.8
4je8,5.21,5.17,5.24,5.21,454.4,4.3,19.2,0.53,117.0,8.0,5.21
4e7r,7.93,7.63,8.63,7.53,816.9,3.8,119.7,5.14,298.9,6.0,7.7
2jdk,5.13,4.92,5.54,4.94,340.0,8.8,1.0,0.79,37.8,6.0,6.54
1add,5.79,5.78,5.90,5.68,548.6,3.3,9.8,0.00,25.9,2.0,6.74
3gt9,6.58,6.40,6.88,6.47,601.1,3.1,76.7,2.78,240.4,5.0,3.96
3nzk,7.35,6.97,8.10,6.97,669.9,5.3,89.5,4.41,234.3,4.0,9.27
2xda,6.95,7.02,6.92,6.92,630.5,6.9,103.0,1.35,231.2,4.0,6.22
4tu4,6.03,5.89,6.24,5.96,439.5,1.8,73.3,2.15,208.2,1.0,3.76
3zi0,5.45,5.06,6.09,5.20,390.4,5.3,15.1,2.59,116.7,6.0,7.4
4z6i,7.18,6.81,8.02,6.70,592.6,2.7,115.5,5.43,268.3,3.0,6.31
3u15,6.79,6.55,7.36,6.45,571.4,1.8,94.5,3.93,220.9,2.0,7.11
4fk6,6.42,6.46,6.48,6.33,623.7,3.2,59.3,0.99,137.0,3.0,9.7
2fx6,5.10,5.00,5.09,5.21,323.9,2.2,16.5,0.00,106.2,0.0,3.7
3a1e,6.08,6.09,6.27,5.88,688.2,7.2,0.0,0.00,0.0,8.0,2.66
3wvm,6.08,6.07,6.59,5.59,511.6,2.4,158.1,5.90,368.3,16.0,5.71
1fzm,8.84,8.79,9.21,8.52,1189.8,11.9,156.5,5.21,432.3,24.0,7.7
4cwr,6.31,6.39,6.44,6.09,565.3,0.5,87.1,1.94,160.2,2.0,8.3
1qhc,6.29,6.36,6.39,6.11,784.2,8.4,7.2,0.00,28.0,12.0,7.57
1c5p,5.10,5.00,5.08,5.23,296.3,3.2,22.4,0.00,119.6,0.0,4.68
4p58,5.42,5.39,5.44,5.44,414.2,1.0,26.7,0.30,96.1,0.0,4.6
1w9v,6.44,6.34,6.81,6.15,615.6,5.8,67.4,2.51,163.8,8.0,6.34
3ldp,6.00,5.97,6.07,5.97,634.7,2.2,12.1,0.34,74.3,4.0,5.62
2hhn,6.84,6.78,7.28,6.46,774.0,2.5,73.0,3.18,165.3,9.0,7.49
3u81,6.19,6.19,6.33,6.04,672.7,7.4,9.7,0.00,27.9,7.0,4.44
