name,London_dG,hbond,hbondA,metal,metal_r,ionP,ionN,aroalk,repulse,flex,p,l,affinity
2bok,-13.8939,0.3589,0,0,0,0,-2.05633,0.354483,7.59727e-005,0.897056,-4.44582,-4.37731,6.55
4hws,-21.0338,2.5162,0,1.31724,0.444905,0,0,0.0544894,0,2.52423,-4.79468,-6.78969,9.1
4qer,-8.91829,0.283247,0,0,0,0,0,0.135908,0.000232818,0.579266,-2.26758,-2.91094,7.54
2r0h,-16.6026,3.43026,2.48491,0,0,0,0,0.0730414,0,2.5116,-3.22805,-3.81173,3.51
4ab9,-10.4362,0.440821,0,0,0,0,-3.55655,0.113067,0.169659,0.507,-2.2236,-2.5564,3.33
2q55,-17.1608,0.570076,0,0,0,0,0,0.336754,0.0212767,3.95333,-6.01429,-7.36619,8.69
1kv5,-15.5947,2.61731,1.38629,0,0,3.63866,-4.89334,0,0,0.00862288,-2.38515,-2.37004,4.22
1i1e,-12.649,0.404583,0,0,0,0.16645,-0.494295,0.257674,0.912836,2.1238,-4.49303,-5.04355,5.03
1hih,-15.4042,0.798921,0.693147,0,0,0,0,0.0564936,0,3.74573,-5.47866,-5.90266,8.05
4qij,-29.2346,2.98106,0,0,0,0.525669,-9.37944,0.409168,0,4.57609,-7.03088,-8.94964,5.54
4w9p,-15.8599,1.41244,0,0,0,0,0,0.468567,0,3.18687,-5.13247,-4.94733,7.8
1c3x,-10.0342,0.733742,0,0,0,0,0,0.0656441,0.00660063,0,-2.46972,-2.87797,3.68
3f1a,-19.8147,1.09813,0,1.68742,0.450992,2.11074,-14.4481,0.0245805,0.000851551,1.16487,-1.56376,-3.25298,7.21
3s0e,-9.6161,0.823078,0.693147,0,0,0,0,0.157435,0.00899772,1.521,-2.17214,-2.81075,6.55
1nfu,-13.0601,0.221903,0,0,0,0,-0.235425,0.215987,0.000353382,2.05767,-4.55437,-5.00339,7.74
4rra,-13.4334,0.919077,0,0,0,0,0,0.158194,0,1.7432,-4.02341,-4.62201,4.87
4zae,-14.9742,0.360943,0,0,0,0,0,0.292483,0.000592977,1.9359,-5.38988,-5.81959,8.44
4dhl,-15.5756,0.0418365,0,0.68741,0.211943,4.64121,-14.6224,0,0.0015685,0.579266,-1.54626,-2.62171,4.48
4pee,-17.4154,2.44185,0.693147,0,0,1.29811,-5.54964,0.341173,0.0670377,0.750233,-3.27289,-3.2084,8.32
4ll3,-15.6372,1.03432,0.693147,0,0,0,0,0.154177,0.176048,2.49033,-4.94248,-6.01414,11.57
4erf,-12.0825,0.0427599,0,0,0,0,-3.02232,0.0590656,0.0158766,1.98287,-3.729,-3.97261,9.4
4wko,-19.5773,2.59218,0.693147,0,0,1.14576,-2.87786,0.26041,0,1.5208,-4.22983,-5.62517,9.47
1uwu,-16.1108,3.2184,1.79176,0,0,0,0,0.266862,0.000277711,0.622,-3.18451,-3.1943,5.98
4p5z,-15.7327,0.51982,0.693147,0,0,0,0,0.362938,0.30336,1.98022,-4.99362,-6.89828,7.41
3zv7,-8.97835,0.237595,0.693147,0,0,0,-0.235175,0.30046,0,0,-2.41945,-2.50566,5.92
2wva,-28.1405,2.71423,1.09861,0.418068,0.153884,3.24344,-16.7713,0.610642,4.30347e-007,1.55802,-3.98186,-6.39653,10.7
1ew9,-9.83543,0.0116719,0,0.268424,0.135904,3.09783,-8.64444,0.0244325,0.0251645,-0.40361,-0.573011,-1.47691,3.22
4cjp,-11.4118,1.00741,0.693147,0,0,0.744884,0,0.0810576,0,2.23887,-3.02351,-3.60553,3.32
3c2r,-14.2773,0.524756,0,0,0,0.118108,-9.97196,0.190478,0.0265677,0.3463,-2.26538,-2.7257,3.11
3ioe,-17.8187,2.69373,1.38629,0,0,0,0,0.225528,0,1.3594,-4.3118,-5.02118,3.27
2h5a,-19.9557,4.96081,2.48491,0,0,0.0943654,-2.77635,0.0127546,0,-0.24221,-2.45996,-2.96205,5.1
2aqu,-16.9516,0.398608,0.693147,0,0,0,0,0.269253,0.00488053,3.87545,-6.61298,-6.9359,9.32
1yds,-13.4933,0.617573,0,0,0,0.257838,-4.36962,0.350285,0,1.16723,-3.02769,-3.78202,5.92
4y8x,-15.9374,0.23905,0,0,0,0,0,0.346641,0,3.73667,-5.72155,-7.02063,8.43
4nze,-12.0745,0.00698211,0,0,0,0,-0.663035,0.417569,0,5.66347,-4.63518,-4.71291,6.8
5bv3,-27.8625,3.58432,0.693147,0,0,0.0768798,-10.8793,0.428076,0.0186439,0.520823,-5.59926,-6.19555,7.17
4o2b,-12.4358,3.65739e-005,0,0,0,0,0,0.187539,3.49384e-006,2.4886,-4.3741,-5.23997,5.74
1pkx,-25.1063,3.87746,1.79176,0,0,3.36048,-7.3641,0.0223769,0.000463059,0.35659,-4.60558,-5.95715,6.92
3u93,-16.4556,2.63051,0.693147,0,0,1.75561,-5.30902,0.141543,0,0.455666,-2.77382,-2.56099,6.31
3qx5,-12.711,0.443351,0,0,0,0,0,0.186153,0.00286075,2.37063,-4.29075,-4.69118,4.2
4iic,-19.655,4.22797,2.48491,0,0,2.48593,-5.48315,0.143779,0,0.1614,-2.55884,-2.62895,4.85
3umo,-45.2339,6.03967,2.07944,0.636793,0.00780744,1.70977,-41.7805,0.306257,0.000121726,0.685056,-1.69688,-5.68136,3.89
2qbw,-21.9108,1.54247,0.693147,0,0,0.092593,-1.06787,0.343251,0,8.39793,-8.10032,-8.46286,7.25
2b9a,-8.03227,0.00618738,0,0,0,0,0,0.166044,0.449554,0.3463,-2.12525,-3.09133,8.05
4u4x,-8.85971,0.0223825,0,0,0,0,0,0.141512,0,-0.0715668,-2.64056,-2.85775,5.01
4k3h,-13.5605,0,0,0,0,0,0,0.059713,0,0.905199,-5.18094,-5.3511,6.85
1e2k,-11.9924,0.83931,0,0,0,0,0,0.076279,0.0263941,0.6592,-3.27664,-3.96659,4.94
1nli,-9.9853,0.773366,0,0,0,0,0,0.298777,0,0,-2.17454,-2.80525,3.59
2c97,-16.7747,2.98023,0.693147,0,0,0.399775,-1.97768,0.00213941,0,0.65619,-3.39988,-3.402,6.14
3t64,-11.5106,0.447477,0,0,0,1.15204,0,0.234362,0,1.1439,-3.32975,-4.13322,6.7
2rkf,-15.8517,0.708337,0,0,0,0,0,0.147737,0.0108011,4.12233,-5.55987,-6.44928,9.08
1siv,-19.5703,1.32167,0.693147,0,0,0.707513,-5.41974,0.0962525,0.00028706,5.0609,-5.83872,-6.19181,8.08
1v2k,-12.9027,0.00207656,0,0,0,0,0,0.240087,0,0.976333,-4.75204,-4.95273,6.19
1hsh,-16.8903,0.551464,0,0,0,0,-1.83383,0.261745,0.00173719,3.31602,-5.5282,-6.62288,9.42
5dit,-13.7351,0.410812,0,0,0,0,0,0.429375,0,4.54187,-5.105,-5.17876,6.15
1afl,-20.8214,1.4889,0.693147,0,0,2.6608,-12.146,0.185002,0.159715,0.278613,-3.90578,-4.73843,6.28
3fvh,-9.5353,0.338806,0,0,0,0,0,0.154966,0,4.98863,-3.00832,-3.5885,6.35
2r0z,-21.4878,1.06327,0,0,0,1.05743,-7.14476,0.345632,0.00295904,7.31513,-6.88556,-6.94633,5.47
2qi6,-18.3187,1.98422,0.693147,0,0,0,0,0.267994,0.000512385,2.7853,-5.22055,-6.29077,10.57
1hyo,-22.0655,3.19753,2.07944,1.68868,0.911764,5.38862,-14.2912,0.0116365,0,1.25367,-1.78674,-2.80089,4.07
1cbx,-21.0426,1.62871,1.38629,0.263128,0.190678,4.57796,-18.2984,0.0578538,0.000280956,1.0985,-2.0552,-3.60484,6.35
2xyd,-29.1606,2.25293,0.693147,1.36693,0.540163,5.57117,-12.9057,0.477013,9.77085e-005,4.5464,-5.94091,-8.05799,6.82
3veh,-12.5339,0.338395,0.693147,0,0,0.588106,-3.97056,0.0354881,0.000622223,1.53127,-3.28428,-3.71619,4.96
1c5c,-9.95605,1.87136,0,0,0,0.73154,-4.15572,1.12978,0.0474471,128.295,-13.1597,-13.8422,6.96
4lvt,-18.4523,0.736779,0,0,0,0.613233,-2.30797,0.204053,0,4.20526,-6.22494,-7.12434,10.36
3uu1,-8.43322,0.242937,0,0,0,0,-1.51748,0.19659,0,0.289633,-1.83014,-2.06307,5.2
2xdx,-9.42316,0.143589,0,0,0,0,0,0.215623,2.61925e-005,1.0296,-2.50473,-3.47321,6.46
1ghz,-10.5305,0.428337,0,0,0,0,-2.35427,0.122631,0,0.812233,-2.41769,-2.96795,4.8
4je8,-15.5599,1.08735,0.693147,0,0,3.2365,-8.16397,0.164063,0,2.66923,-3.26232,-3.28084,5.21
4e7r,-16.4875,0.560576,0,0,0,0.373623,-2.93709,0.292454,0,2.9219,-5.60455,-5.4582,7.7
2jdk,-20.1979,6.97498,3.46574,1.57153,1.36111,0,0,0,0,1.928,-1.73865,-2.59176,6.54
1add,-17.4456,2.01445,0.693147,0,0,4.10678,-5.49148,0.144818,0.000714055,0.622,-2.95797,-4.54026,6.74
3gt9,-14.6842,0.520071,0,0,0,0.488181,-5.24522,0.400996,0,2.49343,-3.8675,-4.11985,3.96
3nzk,-16.646,1.29497,0,1.65786,0.505065,0,0,0.175452,0.000987193,2.6585,-3.45995,-5.44642,9.27
2xda,-16.6864,2.32683,1.38629,0,0,0,-0.590295,0.149088,0.00907362,1.12767,-4.00362,-4.67222,6.22
4tu4,-9.72887,0.365147,0,0,0,0,-0.838458,0.137192,0,1.8389,-2.54436,-3.12635,3.76
3zi0,-16.8743,3.40556,2.07944,0,0,1.28024,-2.69068,0.140922,0,2.40159,-2.70847,-3.21591,7.4
4z6i,-11.5256,0.456887,0,0,0,0,0,0.0279332,0,1.39562,-3.57437,-4.14445,6.31
3u15,-11.741,0.0906215,0,0,0,0,0,0.251449,0.0250301,1.5366,-3.59751,-4.90055,7.11
4fk6,-14.0506,1.08828,0,0,0,0,0,0.595598,0,1.07143,-3.46101,-4.88384,9.7
2fx6,-8.87262,0.110942,0,0,0,0,-1.9675,0.164577,0.00688618,-0.232967,-1.80309,-2.49698,3.7
3a1e,-28.454,4.06084,1.38629,0.00123819,4.13739e-007,5.23815,-15.6642,0.231821,9.61577e-006,0.685056,-3.64725,-5.6028,2.66
3wvm,-12.5295,1.059,1.09861,0,0,0,-2.43427,0.00109065,0,2.34703,-3.18022,-3.34898,5.71
1fzm,-30.2441,4.68325,1.38629,0,0,3.71988,-3.38657,0.320536,0,9.3078,-8.50271,-9.16779,7.7
4cwr,-11.2359,0.0741247,0,0,0,0,0,0.428685,0,1.014,-3.05991,-4.65335,8.3
1qhc,-27.2291,2.86114,0,0,0,0.450716,-14.8846,0.14143,0.00514502,1.36445,-4.83517,-6.2214,7.57
1c5p,-9.7755,0.505757,0,0,0,0,-2.53889,0.0700834,0,0.0566665,-2.04679,-2.22965,4.68
4p58,-10.3719,0.480159,0,0,0,0,0,0.378243,0,0.5226,-2.9159,-3.0679,4.6
1w9v,-17.2614,1.60255,0,0,0,0.745827,-3.47215,0.255569,0,1.8355,-4.80494,-4.48755,6.34
3ldp,-13.9113,0.799637,0.693147,0,0,0,0,0.415692,0.0196493,1.7742,-3.88664,-5.24421,5.62
2hhn,-14.1049,0.2481,0,0,0,0,0,0.135989,0.330385,2.42552,-5.14682,-6.00881,7.49
3u81,-23.0682,3.40923,0.693147,0,0,3.89746,-7.47512,0.372634,0,1.42563,-4.29602,-4.98474,4.44
4l6t,-16.9423,2.72879,0.693147,0,0,0,0,0.404696,0,4.01063,-4.47724,-4.29026,7.49
2pql,-13.4884,0.684496,0,0,0,1.90701,-5.96922,0.140806,0,0.6452,-2.69936,-3.27095,7.28
3elc,-10.3256,0.883311,0,0,0,0,0,0,5.94769e-012,0.622,-2.58194,-2.94851,2.69
4tte,-7.71282,0.00615289,0,0,0,0,0,0.226125,0.000362669,1.0452,-2.05597,-2.47963,3.69
3rsr,-29.3012,1.81123,0.693147,0.769584,0.0114681,0.328909,-24.7891,0.145409,0.000910221,0.974689,-2.93379,-5.36806,4.36
3iqu,-25.8178,5.55474,2.07944,0,0,4.47232,-6.91224,0,0,6.54886,-4.28116,-5.19478,4.77
3rdv,-12.3503,0.698259,0,0,0,0.14207,-2.18509,0.114914,0,9.64233,-3.95443,-4.66928,4.91
4xmb,-18.5618,1.86254,0.693147,0,0,0,0,0.199746,0.0194365,4.08117,-5.65375,-6.70499,7.36
2epn,-17.8025,2.09171,0.693147,0,0,1.37009,-5.99441,0.638813,0,0.1614,-3.65336,-3.20382,7.22
4x50,-15.8623,3.18044,2.07944,0,0,0,0,0.0466481,0.000213717,0.886466,-2.97054,-3.5117,7.75
4ql1,-13.3725,0.310319,0,0,0,0.274432,-1.48552,0.0635866,0,2.62542,-4.13666,-5.20361,7.03
1j01,-15.4977,2.56979,1.38629,0,0,0,0,0.179272,0,0.3228,-3.31976,-3.76727,6.47
3rlb,-14.4036,0.80723,0.693147,0,0,0.109677,-2.67785,0.366937,0.00482722,1.6592,-4.13792,-4.14076,9.92
2e7f,-14.8977,1.31723,0,0,0,0,-1.84341,0.119199,0,2.3581,-3.66599,-4.89464,6.1
3ryz,-11.7573,0.494598,0,0.97573,0.0508889,0,0,0.108425,0,0.881123,-1.96674,-3.45792,8.62
3h1x,-10.8084,0.340427,0,0,0,1.65183,-4.92511,0.0840116,0.243472,2.10027,-2.41584,-2.69244,5.89
4ew3,-16.7055,2.13345,0.693147,0,0,0,-1.37179,0.0989976,0,2.8577,-4.10668,-4.99087,6.74
4aq4,-16.3863,3.72328,2.07944,0,0,0.865482,0,0.30392,0,0.0573896,-2.74664,-2.74132,6.17
4gr8,-17.3152,0.405787,0,0.120133,0.0383007,1.77201,-7.96603,0.230255,0,3.9421,-3.69845,-6.09859,7.83
3lzu,-15.3413,0.913644,0.693147,0,0,0,0,0.204677,0.139542,2.49033,-4.93988,-5.87523,10.06
2ya6,-22.4831,4.4833,0.693147,0,0,2.02974,-6.12632,0,0.0861846,1.31163,-3.44975,-4.20687,5.7
1mmq,-13.4349,1.0912,0,1.22333,0.627154,0,0,0.182568,0,1.67943,-2.97544,-4.42604,7.52
3lpk,-24.3007,2.42507,0.693147,0,0,0,-4.17478,0.16907,0.000213554,3.39487,-7.07868,-7.67301,9.1
2ha6,-11.415,0.0414296,0,0,0,0.448293,-1.4926,0.62002,0.0223252,1.63538,-4.20553,-2.96819,4.32
1ai5,-10.1359,0.638245,0,0,0,0,-1.33501,0.099188,0.000499105,1.07067,-2.18576,-2.97371,3.72
4lar,-8.95279,0.0914954,0,0,0,0,-2.30407,0.10946,0,0.435433,-2.35179,-2.08852,4.68
3i4b,-15.0442,0.712137,0,0,0,0,0,0.474128,0,2.67587,-4.40878,-6.14247,8.15
2f7p,-18.0372,3.41477,2.07944,0.623506,0.815563,5.7488,-6.60643,0.350243,0.21303,0.735033,-2.64195,-3.41627,6.6
3wto,-11.2536,0.541713,0.693147,0,0,0.106346,0,0.270972,0,1.014,-3.50351,-3.44993,6.92
2hnc,-9.45118,0.566695,0,0.868222,0.0736929,0,0,0.0893051,0,0.554033,-0.997255,-2.27566,7.22
1d6w,-15.4423,0.612894,0,0,0,0,-2.53066,0.34346,0.778926,2.3137,-4.98531,-5.73023,5.96
5cap,-13.6182,0.744854,0,0,0,0.199973,0,0.395037,0.00131171,1.8195,-3.94237,-5.01684,7.28
1c5n,-9.99228,0.396173,0,0,0,0,-2.37522,0.0904174,0,0.289633,-2.46621,-2.3569,4.7
1a4k,-10.5203,0.128768,0,0,0,0,-0.838185,0.449646,9.34056e-007,2.1473,-3.05649,-3.6313,8
5alb,-17.3333,0.421271,0,0,0,0,0,0.267425,0.00401259,2.8108,-6.45795,-7.2033,10.71
4dko,-10.1964,0.020967,0,0,0,0,0,0.0859733,0,0.8069,-3.50121,-3.57776,6.52
1drj,-17.2055,4.17859,2.89037,0,0,0,0,0.213776,0.000228067,0,-2.73705,-2.73776,7.4
1ocq,-23.8517,4.98859,3.58352,0,0,1.60355,-6.59957,0.141755,0,0.6456,-3.56978,-3.83961,5.19
3d7b,-8.07745,0.519753,0,0,0,0.420572,0,0.00125645,0,0.550433,-1.8029,-2.19009,3.69
3l3l,-10.5053,0.270007,0,0,0,0,-0.910125,0.183385,2.78724e-007,0.750233,-2.99741,-3.328,7.48
1nvr,-16.7022,0.902025,0.693147,0,0,0.117053,-3.5687,0.609739,0.000183998,0.3228,-3.92799,-5.4845,8.11
3kgt,-14.5209,0.807519,0.693147,0,0,1.47874,-7.90897,0.197906,0.0133791,0.289633,-2.20694,-3.46112,5.51
1b58,-24.3168,2.38427,0.693147,0,0,0.7099,-8.43358,0.0768003,0,3.65747,-6.4529,-6.41456,6.59
1hxw,-17.2418,0.617187,0.693147,0,0,2.26966,-0.708851,0.345451,9.19451e-005,5.45873,-6.12949,-7.17161,10.82
3bra,-9.38469,1.12673,0.693147,0,0,0,-3.27816,0.0071226,0,0.412233,-1.18246,-1.22968,2.7
1uw6,-8.88988,0.112312,0,0,0,0,0,0.341615,1.05944e-005,0.4606,-2.60811,-2.65287,7.34
2wec,-13.2288,0.795997,0,0,0,2.94667,0,0.265523,0,3.6309,-4.1736,-4.80489,3.96
2rkm,-17.0834,1.14188,0,0,0,2.32519,-8.361,0.0353415,0,2.30083,-4.11196,-3.79802,3.9
3fl5,-15.9504,0.912747,0,0,0,2.74024,-4.68411,0.35669,0,0,-3.42277,-4.84337,7.28
1mjj,-19.5403,2.41086,0.693147,0,0,0.238322,-4.9658,0.177575,0.00045946,3.68353,-4.61293,-5.06399,8.74
2w47,-13.6846,1.66871,1.38629,0.195546,0.440628,0.751537,-8.90108,0.130177,0,0.840066,-1.51202,-2.32526,4.98
1jak,-19.8669,3.42599,1.38629,0,0,0.706922,-4.23643,0.622673,0.000694503,0.622,-3.84774,-3.39842,5.57
1yet,-14.3303,1.10432,0,0,0,0,0,0.0166099,0,1.2904,-4.39503,-4.82268,5.92
4oeu,-14.4158,1.63707,0,2.11606,2.20593,12.4094,-13.4827,0.0430312,0,0.896033,-1.14513,-2.67208,7.66
3arr,-10.1286,0.171878,0,0,0,0,0,0.240194,0,1.4286,-3.33403,-3.35248,5.4
4bj8,-17.3342,3.19691,1.09861,0,0,0.400876,-0.308694,0.452086,0.210928,0.850033,-3.48349,-4.08104,8.29
4ij1,-11.1886,0.645178,0,0,0,0,-1.35364,0.222911,0.000875069,1.53127,-2.72791,-3.43501,5.4
4ly1,-12.7275,0.232035,0,0.22506,0.179975,0,0,0.341406,0,1.85743,-3.57446,-5.64729,7.26
1k4h,-9.80144,0.187746,0,0,0,0,0,0.0699823,0,0.9216,-2.95267,-3.43803,5.11
3k99,-13.621,2.06273,0,0,0,0,0,0.163472,0,0.289633,-2.44909,-3.78418,7.22
4ovg,-11.0939,1.09027,0,0,0,0.00246427,-2.07548,0.0817625,0,1.24163,-2.22786,-2.66832,3.69
3mhl,-12.4307,0.513743,0,1.03222,0.0558674,0,0,0.107186,0.0149044,2.2699,-2.20983,-4.03569,7.25
3ie3,-7.2454,0.0299189,0,0,0,0,0,0.145009,0.00134899,1.62583,-1.99713,-2.22831,6.68
3mho,-11.7942,0.470932,0,0.95465,0.00481753,0,0,0.150329,2.93979e-008,2.36467,-2.12299,-3.54893,6.49
1o2q,-16.0675,1.55853,0.693147,0,0,0,-2.39803,0.264314,0.00240561,1.24767,-4.03466,-4.55848,7.68
4jh0,-15.9709,0.994387,0.693147,0,0,0.8271,-6.33816,0.0274785,0.000815529,1.81063,-3.9857,-4.0233,9.03
3m3x,-12.1935,0.622804,0,1.02031,0.106024,0,0,0.243922,0.00296233,2.4081,-2.02223,-3.85385,6.82
2g72,-16.1227,0.895286,0,0,0,0.58688,-4.8267,0.158737,1.15684e-005,0.682466,-4.0544,-4.68991,6.5
2zkj,-27.8943,4.20601,1.38629,0.237636,0.0131563,0.191221,-16.2001,0.123684,0,0.520823,-2.89953,-4.76098,5.48
4av4,-17.4067,4.20686,2.48491,0,0,0,0,0,9.3402e-008,1.4906,-2.79205,-3.35593,7.03
4bqs,-14.8213,2.63799,0,0,0,0.539813,-3.71192,0,0,0.289633,-2.14005,-2.45053,4.21
4a7i,-12.5948,0.0767446,0,0,0,0,-0.112342,0.479742,0,1.2275,-4.57882,-4.42594,8.7
2zq0,-28.7637,7.48435,3.17805,0.815119,0.58461,0,0,0.0748106,0,1.7982,-5.11301,-5.83552,6.82
1ele,-11.647,0.0908396,0,0,0,0,0,0.18712,0,2.46865,-4.24432,-4.39551,6.85
1e1v,-10.4683,0.307479,0,0,0,0,0,0.45374,0.0290174,0.573633,-2.60928,-3.78057,4.92
4egk,-13.6827,1.55185,0,0,0,0.459129,0,0.114066,0,0,-3.00456,-4.30035,7.72
3nu4,-15.909,1.15345,0.693147,0,0,0,0,0.170606,3.34707e-006,2.49033,-4.96244,-5.83528,8.82
1hwr,-12.6688,0.700837,0,0,0,0,0,0.162367,0,2.6659,-4.01643,-4.49162,8.33
1gvw,-16.6138,1.28944,0,0,0,2.02477,0,0.199583,0.0204072,5.18389,-5.76557,-6.02552,6.96
2g5u,-10.1595,0,0,0,0,0.79911,-2.99948,0.0670685,0,0.0566665,-2.45474,-2.98995,8.49
4fp1,-12.7827,0.256728,0,0,0,2.9368,-9.08868,0,0,-0.483354,-2.18761,-2.27516,4.57
4ynl,-26.9575,2.82219,0.693147,0,0,4.80321,-15.8755,0.121903,0,7.17793,-5.6448,-5.96534,4.62
1e4h,-9.63801,0,0,0,0,0.2264,-3.26693,0.0404162,0,-0.232967,-2.6027,-2.1522,8.41
4z0q,-11.6304,0.446772,0,0.832146,0.0222512,0,0,0.259305,5.41441e-005,0.843666,-1.88004,-3.61331,8.17
2wvz,-18.9575,4.72158,2.07944,0.488633,0.0555342,0,0,0.0362174,6.62602e-005,0.1614,-2.02626,-3.29876,4.02
2pk5,-20.428,0.659721,0,0,0,0,0,0.341372,0.0266717,4.4453,-7.62487,-8.94825,10.7
2jkp,-14.1075,2.24984,1.38629,0.0411313,0.394382,3.97918,-4.35403,0.151319,0.00582645,0,-2.28584,-3.11697,4.23
4eoh,-6.55668,0.0316564,0,0,0,0,0,0.0317159,0.031022,0,-1.50378,-1.82889,4.3
3ejq,-17.309,3.01925,1.38629,0.42399,0.876138,5.92805,-5.43571,0.410672,0.00489664,0.958033,-3.06254,-4.13332,8.57
1b38,-33.8754,5.19517,1.38629,0.217891,1.08711,3.56259,-30.0655,0.263505,0.00259124,0.685056,-2.97346,-5.46292,6.6
3l3m,-13.8476,0.744414,0,0,0,0,-2.0162,0.217469,0.0129995,1.5058,-3.87638,-4.42801,8.22
3t0d,-15.6646,0,0,0,0,0.333516,-35.868,0,0,0,-1.08274,6.51213,2.37
3fuc,-22.476,4.67273,1.79176,0,0,0,-1.47826,0.0617878,7.00733e-007,0.485023,-4.04077,-5.23131,9.72
1b57,-20.0693,4.08453,3.17805,1.52017,0.566859,2.11405,-4.08588,0.00552688,0.0283472,0.24159,-1.81614,-3.13866,8
2e91,-27.1938,2.7182,0.693147,0.117503,0.382906,16.4358,-32.3518,0.0530064,0,-0.331787,-0.600325,-2.74441,6.59
2q63,-17.2352,1.01182,0,0,0,0.0312002,-2.11696,0.0791312,0.00357206,2.72502,-5.3968,-6.09648,7.18
2on6,-12.2456,1.21307,0,0,0,0,0,0.0583053,0.560002,0.622,-3.11562,-4.17702,6.76
1zdp,-17.4488,0.319021,0,0.0571075,0.0170096,4.18706,-16.518,0.163499,0.0091381,1.83847,-2.24005,-3.30256,5.74
2qfu,-26.6165,3.82951,3.17805,0,0,16.6036,-20.6494,0,0,0.146823,-2.44929,-3.05448,4.18
1zog,-9.54267,0,0,0,0,0,0,0.252973,0,0.507,-3.20258,-3.03424,7.15
3sxf,-12.9534,0.18817,0,0,0,0,0,0.555977,0,1.39543,-3.7374,-5.41858,8.6
4ejl,-7.4283,0.158259,0,0,0,0.0435806,-0.636659,0.478425,0,0.919233,-1.49781,-1.85146,5.14
3qto,-12.2195,0.366964,0,0,0,0,0,0.197657,0,2.37063,-4.17483,-4.45398,4.13
2e94,-21.519,1.47906,0,0.00935092,0.173391,6.47537,-18.4159,0.0942248,0.0168297,0.134846,-2.57203,-4.1555,8
2usn,-10.7337,0.47944,0,0.375523,0.117683,0,0,0.0408488,0,2.66027,-2.69396,-3.91516,6.51
5egm,-14.9384,0.182489,0,0,0,0,-1.80195,0.3578,0,2.4429,-5.0262,-5.64462,8.62
3o7u,-13.5321,2.74955,0,0.0637941,0.017658,0,0,0,0,0,-2.07333,-2.702,7.28
3vdb,-15.2716,3.29081,1.38629,0.0655288,0.0221298,0,0,0.298487,0.0410371,0.1614,-2.07542,-3.14484,2.52
2cf8,-15.189,0.706506,0,0,0,0.274611,-2.78269,0.317466,0.0147,1.26533,-4.54988,-4.63941,8.1
4er2,-15.8685,1.48631,0.693147,0,0,0,0,0.0555931,0,5.7378,-5.65113,-5.2416,9.3
2pbw,-19.6697,3.31985,0.693147,0,0,0.935792,-4.06919,0.0825627,0,1.7283,-4.11704,-4.00095,8.25
3pd8,-15.2519,1.34168,2.07944,0,0,1.7826,-5.72943,0.221941,0.00652931,0.227633,-2.99258,-3.38397,6.46
4ufh,-20.0865,4.14581,2.48491,0,0,2.10728,-6.67968,0.271861,0,0.1614,-2.39079,-2.66653,6.42
2yek,-10.0612,0.00592581,0,0,0,0,0,0.381807,0.00993012,1.97203,-2.89348,-4.04069,7.21
4lov,-16.9152,4.30951,3.17805,0.00309431,0.00102885,0,0,0.0171893,0,1.7514,-2.30055,-3.18432,7.77
4r5b,-12.6065,1.00833,0,0.944204,0.0282033,0,0,0.0140769,0,0.455466,-1.91356,-3.33659,6.73
4z2b,-14.1445,0.959305,0.693147,0.168963,1.52608e-006,0.997942,0,0.622012,0,1.95683,-3.35559,-5.07938,7.76
2i2c,-18.2052,2.39069,0.693147,0,0,0,0,0.439891,0,1.6586,-4.56601,-5.60837,4.7
1elr,-22.6005,3.99384,0.693147,0,0,1.73303,-5.68992,0.169197,0,6.01497,-4.6475,-5.06213,4.96
6std,-11.5333,0.131529,0,0,0,0,0,0.215585,0,1.44227,-4.31768,-3.88169,8.64
3uj9,-20.6324,4.44101,2.48491,0,0,0.45407,-5.01448,0.0815285,0,-0.530821,-3.24587,-2.64362,4.63
2wqp,-35.1496,7.56774,3.8712,0.0640986,0.25922,3.85928,-18.2011,0.00243516,0.0027909,1.73022,-3.60152,-5.26502,5.51
4qgi,-18.9613,1.16189,0.693147,0,0,0,-2.18073,0.0485887,0,4.00179,-6.24453,-6.93963,3.9
2p3a,-19.4848,1.14946,0.693147,0,0,0,0,0.129763,0.0158387,7.573,-7.28383,-8.22831,7.96
2xpc,-17.3471,1.75517,0,0,0,1.00945,-4.42631,0.121653,0,3.0441,-3.86381,-5.12133,3.9
3ai8,-8.44128,0.147108,0,0,0,0,0,0.00940645,0.21443,0.289633,-2.07599,-3.1773,3.81
4cp5,-15.921,1.63627,0,0,0,2.13682,-6.49898,0.204151,0,1.12582,-2.97117,-3.3015,3.34
1fao,-30.0444,5.90456,1.38629,0,0,0,-15.0201,0,0,-1.20181,-3.4749,-3.8364,7.37
5fl4,-12.0471,0.51729,0,0.999996,0.00466981,0,0,0.301442,0,1.59923,-1.80735,-3.59801,7
4bi7,-14.4313,1.95968,0.693147,0,0,4.27738,-5.22345,0,0,0.00862288,-2.39874,-2.34334,4.58
4n07,-9.77189,0.0243621,0,0,0,0,0,0.147943,0,-0.265934,-2.90457,-3.45446,6.46
1qyg,-11.7853,0.2729,0,0,0,0.00576582,0,0.324558,2.33425e-005,0.977866,-3.89521,-4.06638,6.85
2o4s,-18.0744,0.764528,0.693147,0,0,0,0,0.298057,0.000451027,4.12233,-6.42354,-7.53524,10.51
4l2l,-11.8853,0.122792,0,0,0,0,0,0.398889,0.0153014,1.07067,-3.90829,-4.41411,5.7
